text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם תיאר אורח חיים שולי, לרבות תוך שימוש בסמים והשתתפות בהימורים, שבעטיים צבר חובות רבים לשוק האפור; ומאז הוא חושש מנושיו ועובר ממקום מגורים אחד למשנהו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם שלל שימוש בעייתי בסמים או באלכוהול, אך לא התייצב לבדיקות שתן שאליהן זומן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
עוד שלל הנאשם נזקקות טיפולית בתחום ההימורים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בהתייחסותו לביצוע העבירות דנא התקשה הנאשם ליטול אחריות על ביצוען.,,,,,,,,,,['לא'],,,,
"עוד מסר הנאשם כי ביום ביצוע העבירה חזר מטייבה לאחר שגנב מריחואנה, לשימוש עצמי, וטלפון נייד.",,,,,,,,,,,,,,
"שירות המבחן הוסיף ובחן את גורמי הסיכון והסיכוי בעניינו של הנאשם, כאשר כגורמי סיכון צוינו אופי העבירות, העונשים שהוטלו בעבר על הנאשם ולא הרתיעו אותו מלשוב ולבצע עבירות, קשיי ההסתגלות והקשיים הכלכליים, ההתמכרות להימורים ולסמים, והיעדר מקום מגורים קבוע.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כעולה מתדפיס זה לנאשם, כאמור יליד שנת 1981, שישה רישומים פליליים קודמים, החל מבית המשפט לנוער.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"עם זאת, הרשעתו הקודמת האחרונה של הנאשם מתייחסת לעבירה של איומים, שבוצעה בשנת 2016, ובגינה נגזר עליו מאסר מותנה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"בטיעוניו לעונש עמד ב""כ המאשימה על עובדות כתב האישום המתוקן, בהן הודה הנאשם, תוך הדגשת נסיבות החומרה העולות מהן.",,,,,,,,,,,['כן'],,,
לעניין החזקת הסמים על ידי הנאשם הדגיש התובע את משקלם הכולל של הסמים (120 גרם) ואת חלוקתם (ל-24 שקיות) המלמדת על פוטנציאל הפצה גבוה.,,,,,,,,,,,,,,
"התובע ער לנסיבות החיים הלא פשוטות, בהן גדל הנאשם, אך בד בבד הדגיש את הימנעות הנאשם מנטילת האחריות הממשית, את הימנעותו ממסירת בדיקות שתן ואת שלילת הנזקקות הטיפולית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['לא'],,,,
"אשר לעבירות הסמים הדגישה הסניגורית כי הנאשם נטל אחריות מידית על ביצוען, עוד במהלך חקירת המשטרה, ולא ניסה להרחיק עצמו מהן.",,,,,,,,,,['כן'],,,,
"בנוסף, בבית המשפט הודה הנאשם בעובדות כתב האישום המתוקן, וחסך בזמן שיפוטי.",,,,,,,,,,,['כן'],,,
"לעניין השיקום הדגישה הסניגורית את נסיבות חייו הקשות מאוד של הנאשם ואת התמודדותו המתמשכת הן עם בעיות בריאות והן עם חובות עתק, לרבות לשוק האפור, שבהם הוא אינו יכול לעמוד ועל כן הוא נע ונד בבריחה מנושיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לעניין חלוף הזמן הפנתה הסניגורית לעובדה שמאז ביצוע העבירות, לפני חמש וחצי שנים ויותר, הנאשם לא שב לבצע עבירות; ומכך ביקשה אף ללמוד סוג של שיקום המצדיק חריגה לכף קולה ממתחם העונש ההולם.",,,,,,,,,,,,,,
"ב""כ הנאשם הדגישה עוד כי עברו הפלילי של הנאשם הוא ישן, ורובו ככולו אינו ממין העניין, כאשר עבירות סמים בהן הורשע הנאשם בזמנו נעברו לפני למעלה משני עשורים.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
"יוטעם, כי אין במקרה זה אפשרות משפטית לחריגה לכף קולה ממתחם העונש ההולם מטעמי שיקום: הנאשם שלפניי לא השתתף ואינו משתתף כיום בכל הליך טיפולי-שיקומי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"עברו הפלילי של הנאשם – לנאשם – כאמור יליד שנת 1981, כבן 43 שנים כיום – 6 הרשעות קודמות.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
"עם זאת, מדובר בעבר פלילי ישן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
הודאה ונטילת אחריות – הנאשם הודה בעובדות כתב האישום המתוקן.,,,,,,,,,['לא'],['כן'],['כן'],,,
"(ב)	מאסר על תנאי למשך 6 חודשים, אותו לא יישא הנאשם אלא אם כן יעבור, תוך שלוש שנים מיום סיום נשיאת המאסר בדרך של עבודות שירות, עבירה לפי הוראות פקודת הסמים המסוכנים מסוג פשע.",,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
"(ג)	קנס בסך של 1,500 ₪, או 7 ימי מאסר תמורתו.",,,,,,,,,,,,[],[],"['1,500 ₪']"
"הקנס ישולם ב-6 תשלומים חודשיים, שווים ורצופים, החל מיום 01.09.2024 ובכל אחד בחודש שלאחריו.",,,,,,,,,,,,,,
"(ד)	פסילה מלקבל או להחזיק רישיון נהיגה למשך 3 חודשים על תנאי, והתנאי הוא שבמשך שנתיים מהיום לא יעבור הנאשם עבירה מהעבירות המנויות בפקודת הסמים המסוכנים.",,,,,,,,,,,,[],[],[]
