text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"נאשם 1 בדברי סיכום, תאר את נסיבותיו האישיות – היותו אב ל-3 ילדים קטנים, כאשר מאז התאונה הקים עסק עצמאי וביקש כי יוטל עליו עונש אשר יאפשר לו להמשיך לעבוד ולפרנס את משפחתו.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"נתתי דעתי לריכוז האלכוהול אשר נמצא בדמו מספר שעות לאחר התאונה – 134 מ""ג אחוז – מעל לפי 2 וחצי מן הרף המקים חזקת שכרות (50 מ""ג אחוז).",,,,,,,,,,,,,,
"נאשם 1 נושא כאמור באחריות המוחלטת לנהיגתו בשכרות ולגרימת התאונה על תוצאותיה, כמו גם לאחריות בעבירת ההפקרה לאחר פגיעה.",,,,,,,,,,,,,,
"עפ""ת (מחוזי מרכז) 10002-11-13 חטיב נ' מדינת ישראל (30.9.14), המערער הורשע בנהיגת רכב כשהוא שיכור ובדמו תוצרי חילוף סם קנביס ובהפקרה לאחר פגיעה (סעיף 64א(ב)).",,,,,,,,,,,,,,
המערער לא הועמד לדין בגין אחריותו לגרימת התאונה.,,,,,,,,,,,,,,
"נקבע מתחם בעבירת הפקרה שנע בין 9 ל- 24 חודשי מאסר בפועל ונגזרו עליו 12 חודשי מאסר בפועל ובנוסף הפעלת מאסר מותנה לחובתו בן 7 חודשים במצטבר, פסילה בת 10 שנים ועונשים נלווים.",,,,,,,,,,,,,,
בית המשפט המחוזי גזר על הנאשם 36 חודשי מאסר בפועל.,,,,,,,,,,,,,,
בעברו הפלילי של הנאשם 9 הרשעות בגין עבירות סמים ורכוש.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
כמו כן תלוי כנגדו מאסר מותנה בן 4 חודשים.,,,,,,,,,,,,[],['4 חודשים'],[]
בית המשפט גזר על הנאשם 26 חודשי מאסר לרבות הפעלת מאסר מותנה בן 4 חודשים חלקית בחופף ופסילת רישיונו ל- 5 שנים לצד עונשים נוספים.,,,,,,,,,,,,[],['הנאשם קיבל 26 חודשי מאסר'],[]
המערער זוכה מאחריותו לגרימת התאונה.,,,,,,,,,,,,,,
נגזר דינו של המערער למאסר בפועל בן 7 חודשים ופסילה בת 40 חודשים.,,,,,,,,,,,,['הנאשם קיבל 7 חודשי מאסר בפועל'],[],[]
ערעורו לבית המשפט העליון על חומרת עונשו התקבל ועונש המאסר הועמד על 6 חודשים לריצוי בדרך של עבודות שירות בשל גילו הצעיר ועברו הפלילי הנקי.,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ת""ד 7567-03-18 מדינת ישראל נ' רדז'ב שיכנשנטוב מיום 10.03.2021 - הנאשם הורשע על פי הודאתו, בעבירות של נהיגה בקלות ראש, התנהגות שגרמה נזק לרכוש וחבלה של ממש לגוף ונהיגה תחת השפעת משקה משכר.",,,,,,,,,,,['כן'],,,
"ת""ד 977-05-13 מדינת ישראל נ' נידאל סואעד מיום 24.11.2014 - הנאשם הורשע על פי הודאתו בעבירה של הפקרה (סעיף 64א(ב)), לא יוחסה אחריות לגרימת התאונה.",,,,,,,,,,,['כן'],,,
"בית המשפט גזר על הנאשם, בן פחות מ-20 בעת ביצוע העבירה,  6 חודשי מאסר לריצוי בדרך של עבודות שירות ופסילה בת  3 שנים לצד עונשים נוספים.",,,,,,,,,,,,['הנאשם קיבל 6 חודשי מאסר לריצוי בדרך של עבודות שירות'],[],[]
"ת""ד 55032-09 מדינת ישראל נ' איל לוי מיום 29.12.2009 - הנאשם הורשע  על פי הודאתו בעבירות של אי שמירת רווח, נהיגה בקלות ראש בגינן נגרמה תאונת דרכים שתוצאתה חבלות קלות לנהגת המעורבת ונוסעת ברכבה, נהיגה בשכרות והפקרה (סעיף 64א(א)).",,,,,,,,,,,['כן'],,,
נגזר דינו במסגרת הסדר טיעון לעונשים של מאסר בן 6 חודשים לריצוי בדרך של עבודות שירות ופסילה בת 3 שנים לצד עונשים נוספים.,,,,,,,,,,,,['הנאשם קיבל 6 חודשי מאסר לריצוי בדרך של עבודות שירות'],[],[]
אקח בחשבון את פגיעת העונש בנאשם 1 ובמשפחתו הצעירה וכן בגילו (בן 32 כיום ובן 28 בעת ביצוע העבירות).,,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"כעולה מטיעוני ב""כ הנאשמים ומדברי הסיכום אותם נשא הנאשם – מאז האירוע, הנאשם נישא, נולדו לו 3 ילדים, הקים עסק והוא עובד בשתי עבודות כדי לפרנס את משפחתו.",,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"האירוע התרחש בחודש יולי 2018 וכתב האישום הוגש בחודש יולי 2020, כאשר בתקופה זו לא צבר הנאשם לחובתו רישום פלילי נוסף, התחתן כאמור ונולדו ילדיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
אקח בחשבון את עברו הפלילי של נאשם 1 אשר כולל הרשעה אחת משנת 2013 ב-4 עבירות פשע בניגוד לפקודת הסמים המסוכנים משנת 2010.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
בגין הרשעתו זו ריצה נאשם 1 מאסר בפועל בן 6 חודשים בדרך של עבודות שירות לצד עונשים נוספים ובכללם צו מבחן.,,,,,,,,,,,,,,
"לא אתן משקל רב לחובת הנאשם בגין הרשעה זו אשר ניתנה לפני כעשור, אך לא אתעלם מקיומה.",,,,,,,,,,,,,,
אקח בחשבון את עברו התעבורתי  של נאשם 1 אשר נוהג משנת 2009 ולחובתו 10 הרשעות קודמות אשר רובן מסוג ברירת משפט.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"הנאשם כאמור לא לקח אחריות על מעשיו, ובחר לנהל את משפטו עד תום.",,,,,,,,,['לא'],['לא'],,,,
"אין בכך כדי להביא להחמרה בעונשו אך אינו זכאי ל""הנחת"" הודיה השמורה לאלו הבוחרים לקחת אחריות.",,,,,,,,,,,,,,
מאסר בפועל לתקופה של  19 חודשים.,,,,,,,,,,,,['19 חודשים'],[],[]
"מאסר בן 8 חודשים, וזאת על תנאי למשך 3 שנים מיום שחרורו של הנאשם 1 ממאסר לבל יעבור עבירה של נהיגה בפסילה, נהיגה בשכרות, סירוב להיבדק בדיקת שכרות או עבירה בניגוד לתקנה 26 (2) לתקנות התעבורה או עבירה בניגוד לתקנה 144 לתקנות התעבורה או סעיף 62 (7) לפקודת התעבורה.",,,,,,,,,,,,[],['8 חודשים'],[]
פסילה בפועל לתקופה של  5 שנים ו-6 חודשים.,,,,,,,,,,,,[],[],[]
"פסילה מותנית בת 8  חודשים למשך 3 שנים מיום שחרורו של נאשם 1 ממאסרו, לבל יעבור עבירה בה הורשע או עבירות המפורטות בתוספת הראשונה והשנייה לפקודת התעבורה.",,,,,,,,,,,,[],['8 חודשים'],[]
"הנאשם ישלם פיצוי בסך של 3,000 ש""ח לכל אחד מנפגעי העבירה, מר אוהד יהודה לב אל, גב' בת אל עטר, גב' לאה חווסוב וגב' לימור נתנוב.",,,,,,,,,,,,,,
"5129371הנאשם יחתום על התחייבות על סך 12,000 שח שלא יעבור עבירה בניגוד לסעיף 64א לפקודת התעבורה, והכל תוך 3 שנים מהיום.",,,,,,,,,,,,[],[],[]
"לא יחתום, ייאסר למשך 30 ימים.",,,,,,,,,,,,,,
