feature_key,text,extraction
REGRET,"הנאשם כאמור לא לקח אחריות על מעשיו, ובחר לנהל את משפטו עד תום.",['לא']
RESPO,המאשימה ציינה עוד כי נאשם 1 עד היום לא לקח אחריות  על מעשיו ולא הביע חרטה.,['לא']
RESPO,"הנאשם כאמור לא לקח אחריות על מעשיו, ובחר לנהל את משפטו עד תום.",['לא']
CONFESSION,"ת""ד 7567-03-18 מדינת ישראל נ' רדז'ב שיכנשנטוב מיום 10.03.2021 - הנאשם הורשע על פי הודאתו, בעבירות של נהיגה בקלות ראש, התנהגות שגרמה נזק לרכוש וחבלה של ממש לגוף ונהיגה תחת השפעת משקה משכר.",['כן']
CONFESSION,"ת""ד 977-05-13 מדינת ישראל נ' נידאל סואעד מיום 24.11.2014 - הנאשם הורשע על פי הודאתו בעבירה של הפקרה (סעיף 64א(ב)), לא יוחסה אחריות לגרימת התאונה.",['כן']
CONFESSION,"ת""ד 55032-09 מדינת ישראל נ' איל לוי מיום 29.12.2009 - הנאשם הורשע  על פי הודאתו בעבירות של אי שמירת רווח, נהיגה בקלות ראש בגינן נגרמה תאונת דרכים שתוצאתה חבלות קלות לנהגת המעורבת ונוסעת ברכבה, נהיגה בשכרות והפקרה (סעיף 64א(א)).",['כן']
PUNISHMENT_ACTUAL,נגזר דינו של המערער למאסר בפועל בן 7 חודשים ופסילה בת 40 חודשים.,['הנאשם קיבל 7 חודשי מאסר בפועל']
PUNISHMENT_ACTUAL,"בית המשפט גזר על הנאשם, בן פחות מ-20 בעת ביצוע העבירה,  6 חודשי מאסר לריצוי בדרך של עבודות שירות ופסילה בת  3 שנים לצד עונשים נוספים.",['הנאשם קיבל 6 חודשי מאסר לריצוי בדרך של עבודות שירות']
PUNISHMENT_ACTUAL,נגזר דינו במסגרת הסדר טיעון לעונשים של מאסר בן 6 חודשים לריצוי בדרך של עבודות שירות ופסילה בת 3 שנים לצד עונשים נוספים.,['הנאשם קיבל 6 חודשי מאסר לריצוי בדרך של עבודות שירות']
PUNISHMENT_ACTUAL,מאסר בפועל לתקופה של  19 חודשים.,['19 חודשים']
PUNISHMENT_SUSPENDED,כמו כן תלוי כנגדו מאסר מותנה בן 4 חודשים.,['4 חודשים']
PUNISHMENT_SUSPENDED,בית המשפט גזר על הנאשם 26 חודשי מאסר לרבות הפעלת מאסר מותנה בן 4 חודשים חלקית בחופף ופסילת רישיונו ל- 5 שנים לצד עונשים נוספים.,['הנאשם קיבל 26 חודשי מאסר']
PUNISHMENT_SUSPENDED,"מאסר בן 8 חודשים, וזאת על תנאי למשך 3 שנים מיום שחרורו של הנאשם 1 ממאסר לבל יעבור עבירה של נהיגה בפסילה, נהיגה בשכרות, סירוב להיבדק בדיקת שכרות או עבירה בניגוד לתקנה 26 (2) לתקנות התעבורה או עבירה בניגוד לתקנה 144 לתקנות התעבורה או סעיף 62 (7) לפקודת התעבורה.",['8 חודשים']
PUNISHMENT_SUSPENDED,"פסילה מותנית בת 8  חודשים למשך 3 שנים מיום שחרורו של נאשם 1 ממאסרו, לבל יעבור עבירה בה הורשע או עבירות המפורטות בתוספת הראשונה והשנייה לפקודת התעבורה.",['8 חודשים']
