feature_key,text,extraction
GENERAL_CIRCUM,"בית משפט השלום עמד על נסיבותיו האישיות של הנאשם, נעדר עבר פלילי חשמלאי במקצועו, עקב נכותו צרך קנביס רפואי אך הכמויות לא הספיקו לו ולכן בחר לגדל בביתו את הסמים, הנאשם הפסיק צריכת סם ועבר שיקום ובהינתן אף המלצת שירות המבחן, ביטל בית המשפט את הרשעת הנאשם.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"באשר לתנאי השני (פגיעה חמורה בשיקומו של הנאשם), עיינתי במסמכים שהגיש הסנגור (במ/1-במ/2), ובתסקיר שירות המבחן, מהם עולה כי לאחר שחרורו מצה""ל הנאשם למד באופן מקצועי את תחום התעופה, תיירות ומלונאות ומאז מועסק כ-13 שנים כשכיר בחברת התעופה 'ישראייר' בתפקיד אחראי שירות לנוסע.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"מעיון במכתבי ההמלצה (הרבים מאוד), עולה כי הנאשם הינו עובד מסור וחרוץ שקיבל המלצות ובונוסים עבור עבודתו, הן ממנהליו והן מהלקוחות של חברת התעופה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"לכך יש להוסיף את נסיבותיו האישיות של הנאשם, שהינו בן 45, אשר הודה בהזדמנות הראשונה בכתב אישום מתוקן, שיתף פעולה כבר מהרגע הראשון בחקירתו בתחנת המשטרה והבין את הפסול במעשיו.","['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"עוד עולה מתסקיר שירות המבחן כי מדובר באדם נורמטיבי, ללא עבר פלילי, שירת שירות מילואים פעיל עד גיל 37, נעדר דפוסים עבריינים ושההליך הפלילי היווה גורם מרתיע ומטלטל עבורו.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"בנוסף אף שמעתי מהנאשם באופן בלתי אמצעי, את מידת החרטה והבנת הפסול שבמעשיו, את חשיבות העבודה בחייו, ככזו שמהווה את מרכז הוויתו והיא משקפת את ערכיו בכלל וערכו בפני עצמו בפרט.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
CIR_TYPE,"בהתאם לעובדות כתב האישום המתוקן, ביום 14.06.2022 בשעה 12:10 לערך, בכתובת י.ל פרץ 38 בתל אביב, על רקע אירועי שבוע הגאווה, החזיק הנאשם שלא לצריכתו העצמית אלא לחבריו, סם מסוג KETAMINE כמפורט להלן: שקית שקופה במשקל נטו של 0.8914 גרם; שקית אטומה לבנה ובה 8 שקיות קטנות במשקל נטו של 0.1656 +/- 7.7488 גרם; בקבוקון שקוף במשקל נטו של נפח 25 מ""ל.","['הסוג הוא [KETAMINE], כפי שמצוין בטקסט: ""סם מסוג KETAMINE כמפורט להלן""']"
CIR_TYPE,"עוד החזיק הנאשם שקית שקופה של סם מסוג MDMA במשקל נטו של 3.8321 וכן שקית המכילה סם מסוג COCAINE במשקל נטו של 3.8328 גרם, הנאשם החזיק גם שקיות חלוקה שקופות וקופסה עם שקיות חלוקה שקופו.",['הסוג של הסמים הוא [MDMA] ו[קוקאין]']
CIR_TYPE,"באותן נסיבות, החזיק הנאשם סם מסוג GBL בנפח של 37.5 מ""ל לצריכתו העצמית.","['הסוג הוא GBL, כפי שמצוין בטקסט: ""החזיק הנאשם סם מסוג GBL בנפח של 37.5 מ""ל לצריכתו העצמית.""']"
CIR_TYPE,"תפ""'ק 6666-09-19  מדינת ישראל נ' לבדב (17.11.2020), שם נמנע בית המשפט מהרשעת נאשם שהחזיק שלא לצריכתו העצמית 14 טבליות של סם MDMA במשקל של 5.017 גרם נטו וכן 4.82 גרם של חשיש.",['MDMA ו-קנביס']
CIR_TYPE,"57657-03-23  מדינת ישראל נ' בן משה (12.5.2024), הנאשם הורשע בעבירות של גידול סם מסוכן, החזקת סם שלא לצריכה עצמית ולצריכה עצמית, הנאשם החזיק בביתו וגידל קנביס במשקל של 2 ק""ג וכן 500 גרם קנביס בקופסאות שקופות, 19.72 גרם קנביס במתקן תלוי בכניסה וכן כלים להכנסת סם.","['קנביס, קנביס']"
CIR_AMOUNT,"בהתאם לעובדות כתב האישום המתוקן, ביום 14.06.2022 בשעה 12:10 לערך, בכתובת י.ל פרץ 38 בתל אביב, על רקע אירועי שבוע הגאווה, החזיק הנאשם שלא לצריכתו העצמית אלא לחבריו, סם מסוג KETAMINE כמפורט להלן: שקית שקופה במשקל נטו של 0.8914 גרם; שקית אטומה לבנה ובה 8 שקיות קטנות במשקל נטו של 0.1656 +/- 7.7488 גרם; בקבוקון שקוף במשקל נטו של נפח 25 מ""ל.","['[0.8914 - גרם], [0.1656 +/- 7.7488 - גרם], [25 - מ""ל]']"
CIR_AMOUNT,"עוד החזיק הנאשם שקית שקופה של סם מסוג MDMA במשקל נטו של 3.8321 וכן שקית המכילה סם מסוג COCAINE במשקל נטו של 3.8328 גרם, הנאשם החזיק גם שקיות חלוקה שקופות וקופסה עם שקיות חלוקה שקופו.","['[3.8321 - גרם], [3.8328 - גרם]']"
CIR_AMOUNT,"באותן נסיבות, החזיק הנאשם סם מסוג GBL בנפח של 37.5 מ""ל לצריכתו העצמית.","['[37.5 - מ""ל]']"
CIR_AMOUNT,"תפ""'ק 6666-09-19  מדינת ישראל נ' לבדב (17.11.2020), שם נמנע בית המשפט מהרשעת נאשם שהחזיק שלא לצריכתו העצמית 14 טבליות של סם MDMA במשקל של 5.017 גרם נטו וכן 4.82 גרם של חשיש.","['[5.017 - גרם], [4.82 - גרם]']"
CIR_AMOUNT,"57657-03-23  מדינת ישראל נ' בן משה (12.5.2024), הנאשם הורשע בעבירות של גידול סם מסוכן, החזקת סם שלא לצריכה עצמית ולצריכה עצמית, הנאשם החזיק בביתו וגידל קנביס במשקל של 2 ק""ג וכן 500 גרם קנביס בקופסאות שקופות, 19.72 גרם קנביס במתקן תלוי בכניסה וכן כלים להכנסת סם.","['[2 - ק""ג], [500 - גרם], [19.72 - גרם]']"
CIR_ROLE,"עוד החזיק הנאשם שקית שקופה של סם מסוג MDMA במשקל נטו של 3.8321 וכן שקית המכילה סם מסוג COCAINE במשקל נטו של 3.8328 גרם, הנאשם החזיק גם שקיות חלוקה שקופות וקופסה עם שקיות חלוקה שקופו.",['לא בעל הסמים']
CIR_ROLE,"באותן נסיבות, החזיק הנאשם סם מסוג GBL בנפח של 37.5 מ""ל לצריכתו העצמית.","['בעל הסמים, לא בעל המעבדה']"
REGRET,"בנוסף אף שמעתי מהנאשם באופן בלתי אמצעי, את מידת החרטה והבנת הפסול שבמעשיו, את חשיבות העבודה בחייו, ככזו שמהווה את מרכז הוויתו והיא משקפת את ערכיו בכלל וערכו בפני עצמו בפרט.",['כן']
RESPO,"הנאשם קיבל אחריות מאלה בפני שירות המבחן ותיאר כי ברקע לביצוע העבירות, רצה להשתלב מבחינה חברתית ולנוכח אירועי שבוע הגאווה החליט לקיים מסיבה בביתו ולשם כך רכש את הסמים.",['כן']
RESPO,"לכך יש להוסיף את נסיבותיו האישיות של הנאשם, שהינו בן 45, אשר הודה בהזדמנות הראשונה בכתב אישום מתוקן, שיתף פעולה כבר מהרגע הראשון בחקירתו בתחנת המשטרה והבין את הפסול במעשיו.",['כן']
CONFESSION,"הנאשם, יליד 1979, הורשע על בסיס הודאתו ובמסגרת הסכמה דיונית, בעבירות של החזקת סמים שלא לצריכה עצמית, לפי סעיף 7 (א)+7(ג) רישא לפקודת הסמים המסוכנים [נוסח משולב], התשל""ג – 1973 (להלן: ""פקודת הסמים המסוכנים"") ועבירה של החזקת סמים לצריכה עצמית, לפי סעיף 7 (א)+7(ג) סיפא לפקודת הסמים המסוכנים.",['כן']
CONFESSION,"לכך יש להוסיף את נסיבותיו האישיות של הנאשם, שהינו בן 45, אשר הודה בהזדמנות הראשונה בכתב אישום מתוקן, שיתף פעולה כבר מהרגע הראשון בחקירתו בתחנת המשטרה והבין את הפסול במעשיו.",['כן']
OFFENCE_NUMBER,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7 (א), 7(ג)","['סעיף 7א', 'סעיף 7ג']"
OFFENCE_NUMBER,"הנאשם, יליד 1979, הורשע על בסיס הודאתו ובמסגרת הסכמה דיונית, בעבירות של החזקת סמים שלא לצריכה עצמית, לפי סעיף 7 (א)+7(ג) רישא לפקודת הסמים המסוכנים [נוסח משולב], התשל""ג – 1973 (להלן: ""פקודת הסמים המסוכנים"") ועבירה של החזקת סמים לצריכה עצמית, לפי סעיף 7 (א)+7(ג) סיפא לפקודת הסמים המסוכנים.","['סעיף 7א', 'סעיף 7ג']"
