text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
הוסכם כי הנאשם יופנה לעריכת תסקיר שירות מבחן.,0.0001570677,3.201971e-05,1.6912929e-05,0.99998665,0.00045054485,0.00097017206,0.0004530415,0.0018231448,0.005287126,0.00010467825,0.00017041458
"תסקיר שירות מבחן מיום 3.9.24- הנאשם, בן 45, רווק, עובד כ-13 שנים כשכיר בחברת תעופה.",0.0001912804,0.9999964,1.9443642e-05,8.952869e-06,0.0005493467,0.0012258565,0.0005947472,0.021104485,0.0059359483,0.00020604316,0.0010852949
"הנאשם תיאר בפני שירות המבחן אודות חשיבות העבודה בחייו, שכן עבורו מהווה העבודה נדבך חשוב ומרכזי בחייו ואף הציג מכתב המלצה.",0.000116915886,0.9999951,1.704946e-05,0.0008269039,0.00044220118,0.00088341447,0.00081798044,0.014310719,0.019538594,0.00021888723,0.00069019274
"הנאשם קיבל אחריות מאלה בפני שירות המבחן ותיאר כי ברקע לביצוע העבירות, רצה להשתלב מבחינה חברתית ולנוכח אירועי שבוע הגאווה החליט לקיים מסיבה בביתו ולשם כך רכש את הסמים.",0.00011938242,0.99999607,0.9999081,8.873173e-06,0.0018261654,0.00086147507,0.7356057,0.01421331,0.33132476,0.9981419,0.9843412
"הנאשם תיאר כי לאחר האירוע ונוכח הבנה עמוקה של הפסול במעשיו, ניתק קשרים עם החברה השולית.",0.00013332679,0.9999962,4.2153963e-05,8.983232e-06,0.00057759136,0.00083087076,0.010095141,0.015794357,0.9576467,0.0005236467,0.00076290173
"הנאשם שלל נזקקות טיפולית בתחום ההתמכרויות ומסר שאינו צורך סמים אלא מדובר באירוע חריג ויחיד מסוגו בחייו, כך גם התרשם שירות המבחן.",0.00014595396,0.9999958,1.730182e-05,9.269695e-06,0.0005521615,0.0008329652,0.0013576334,0.0019170713,0.009934543,0.00016322733,0.00184114
שירות המבחן הפנה את הנאשם לטיפול פרטני בקליניקה הגאה והנאשם הביע נכונות לכך וכיום נמצא ברשימת המתנה להשתלב בטיפול זה.,9.6119744e-05,0.99999595,2.109823e-05,9.008358e-06,0.0004230842,0.0007971955,0.00053212786,0.009544859,0.010604174,0.00015937685,0.0005866659
"שירות המבחן התרשם מאדם בעל כוחות ויכולות שמתנהל באופן שקול ונורמטיבי, לצד קשיים בחייו האישיים.",0.00013034626,0.99999607,1.8858993e-05,9.076926e-06,0.00042036094,0.0011390792,0.0005649342,0.008083198,0.031142928,0.0043989727,0.00022331435
"עוד התרשם כי ההליך המשפטי היווה עבורו גורם מרתיע, מטלטל ומשמעותי וכי חלה הפחתה ברמת הסיכון להישנות ביצוע עבירות דומות אשר תשמר ותתבסס בכפוף להשתלבותו בהליך טיפולי.",0.0001179228,3.0001442e-05,1.918764e-05,0.99998724,0.00069876155,0.0008915136,0.0008935364,0.0049794624,0.014380261,0.00017955624,0.0002661191
"נוכח האמור לעיל, ובהינתן המסמכים שהוצגו לשירות המבחן אודות הנזק לעבודתו בהינתן הרשעה, המליץ שירות המבחן לבטל את הרשעת הנאשם ולהטיל על הנאשם 100 שעות של""צ ב""מרכז דרור"" והטלת צו מבחן למשך שנה.",0.5760655,3.0568102e-05,1.895347e-05,0.9999871,0.00065613206,0.00084428437,0.00048197628,0.002010898,0.014856328,0.0001515307,0.99474347
"ב""כ המאשימה, בתחילת טיעוניה, הפנתה לסוגי הסמים המגוונים, לכמויות המשמעותיות וציינה כי העובדה לפיה הסמים הוחזקו עבור חבריו אין בה כדי להוריד מהנזק ומחומרת מעשיו.",0.00013317127,3.115633e-05,0.9999151,4.2308493e-05,0.7493339,0.0011926948,0.32780254,0.021978073,0.1612337,0.0014137956,0.005078384
הפנתה לערכים המוגנים שנפגעו במידה גבוהה ולצורך שיש במיגור תופעת הסמים.,0.000107904685,3.026452e-05,2.3173463e-05,0.99998045,0.00049461663,0.00092043163,0.00052932434,0.14955048,0.046625383,0.000164226,0.0003114004
המאשימה עתרה למתחם ענישה שמתחיל מ-9 חודשי מאסר בפועל שניתן לרצות בעבודות שירות ועד 20 חודשי מאסר בפועל.,0.00017750346,2.9888839e-05,1.794391e-05,0.9999883,0.00048168114,0.0012110586,0.00038984962,0.00092780654,0.006597243,9.056813e-05,0.0008433014
"בנסיבות שאינן קשורות לביצוע העבירה, הפנתה לתסקיר שירות המבחן, ממנו עולה לדידה נזקקות טיפולית שטרם טופלה שכן הנאשם טרם השתלב בטיפול.",0.00014286235,0.99999607,1.8615568e-05,9.05424e-06,0.00045836688,0.0007692354,0.00079339644,0.0025085674,0.009173579,0.00016285051,0.0009022627
"עוד התייחסה להעדר עבר פלילי, חלוף הזמן ולקיחת האחריות ביקשה למקם את הנאשם בתחתית מתחם הענישה אליו עתרה ולהטיל על הנאשם 9 חודשי מאסר בדרך של עבודות שירות (ככל וימצא מתאים) לצד ענישה נלווית.",0.00018637745,0.99999595,2.1405694e-05,8.9532705e-06,0.00058360357,0.0010492195,0.00037974876,0.0011353003,0.26750714,0.974936,0.99403244
"ב""כ המאשימה ביקשה לדחות את בקשת ההגנה לבטל את הרשעת הנאשם שכן בהסתמך על כללי רשות שדות התעופה (כניסה לשטחים מוגבלים), תשמ""ג- 1983 (להלן: ""כללי רשות שדות התעופה"") מדובר בפגיעה לתקופה מוגבלת שבסיומה ניתן יהיה לבחון את המשך העסקתו.",0.00012946987,2.9383187e-05,3.6955644e-05,0.999969,0.0006845301,0.0011986387,0.00041641327,0.26058412,0.013274261,0.00014333472,0.049831036
"ב""כ הנאשם, בתחילת טיעוניו הפנה להודית הנאשם ולשיתוף הפעולה עם גופי החקירה, לתסקיר שירות המבחן ולהמלצתו.",0.00011407244,3.007776e-05,1.9398894e-05,9.563014e-06,0.00068784325,0.0010060454,0.0007532635,0.002931146,0.13608672,0.9978713,0.9996965
ביקש לקבוע כי הפגיעה בערכים המוגנים הינה ברף הנמוך שכן הסמים נועדו עבור הנאשם וחבריו ולא עבור מעגל רחב.,0.00010850396,0.09892071,6.1469436e-05,0.9999871,0.0005127745,0.0009275414,0.0012133585,0.003899226,0.020737028,0.00013389667,0.00020046119
עוד הפנה לכך שמדובר באירוע יחיד בחייו של הנאשם על רקע רצונו של הנאשם להשתלב בחברה.,9.148423e-05,0.9999962,1.8746901e-05,9.384652e-06,0.00036398772,0.00070881005,0.0012119937,0.0043444773,0.04197568,9.874456e-05,0.00022728139
"ב""כ הנאשם ביקש לבטל את הרשעת הנאשם ולביסוס בקשתו הגיש מסמכים המלמדים לטעמו על פגיעה קונקרטית בעיסוקו של הנאשם (במ/1) וכן מכתבי המלצה, תעודות הוקרה והצטיינות (במ/2).",0.000116547555,0.99989974,0.001813564,0.99619883,0.00078256615,0.001114496,0.0019308049,0.015416466,0.17480545,0.00022901333,0.7601387
עוד הפנה לכללי רשות שדות התעופה שלטענתו מלמדות על פגיעה בפרנסתו היחידה של הנאשם למשך 7 שנים לפחות.,0.00018037492,2.99501e-05,2.2567774e-05,8.945546e-06,0.0004581181,0.0008409278,0.0006731674,0.10553468,0.011588833,0.000106832544,0.00015790247
"כמו כן, הגיש פסיקה התומכת בבקשתו לביטול הרשעת הנאשם ועתר למתחם ענישה שמתחיל מאי הרשעה, של""צ והתחייבות להימנע מביצוע עבירה.",0.00015281118,0.0024524853,1.9037667e-05,0.9999875,0.0005879892,0.0009224676,0.0005269588,0.0010106219,0.027474528,0.00012796083,0.99711823
"עוד ציין כי הנאשם אף יסכים לביצוע של""צ מעבר לשעות שהוצעו על ידי שירות המבחן.",0.00012757622,3.216269e-05,1.7548824e-05,0.000118002885,0.00044807701,0.0007923481,0.00057884,0.0013198182,0.0064789047,0.00016188658,0.011825229
"הנאשם בדבריו האחרונים, ביקש סליחה ותיאר כי מדובר באירוע טראומתי עבורו, חד פעמי שלא יחזור בעתיד.",0.00018068474,0.99986386,2.0697385e-05,9.20831e-06,0.00054469897,0.00094483467,0.0020802347,0.0059889085,0.94301724,0.0011768658,0.0029304205
"הדגיש כי כיום לא נמצא בקשר עם מעגל החברים איתם היה בקשר אז וביקש לבטל את הרשעתו בכדי לאפשר לו לחזור לעבודה, שעבורו היא כל חייו.",0.00014858464,0.9999962,3.058877e-05,9.0417625e-06,0.000486532,0.00089690427,0.00065067137,0.10232963,0.011117352,0.00019873827,0.004338543
"קביעת עונשו של הנאשם, יהיה לאור עיקרון הבכורה והוא עקרון ההלימה, זאת תוך מתן יחס הולם בין חומרת העבירה המיוחסת לנאשם בנסיבותיה, מידת אשמו של הנאשם ובין סוג ומידת העונש אשר יוטל עליו ובחינת הערכים החברתיים שנפגעו ומידת הפגיעה בהם, מדיניות הענישה הנהוגה בבתי המשפט והנסיבות הקשורות בביצוע העבירה (תיקון 113 לחוק), אך קודם לכן יש לבחון את סוגיית אי ההרשעה בעניינו של הנאשם, שכן לו תתקבל עתירתו אזי אין צורך לילך בדרך שהותוותה בתיקון.",0.00015976425,3.1462765e-05,4.914868e-05,0.999987,0.0009862216,0.0013072629,0.00054531405,0.0042156763,0.49775615,0.00017985643,0.7556448
"לעניין התנאי הראשון (סוג העבירה ונסיבות המקרה), מדובר בעבירת החזקת סמים שלא לצריכה עצמית, מגוונים ומחולקים, סמים מסוג קטמין, MDMA, קוקאין ו-GBL והכול כפי שמפורט בכתב האישום.",0.00015802131,3.11626e-05,0.99995923,1.0621268e-05,0.99966216,0.999819,0.9875951,0.0025782736,0.012252478,0.00014280435,0.005445196
"הנאשם רכש את הסמים עבור חבריו לצורך מסיבה בביתו לקראת שבוע הגאווה ולא לצרכי סחר וקבלת תמורה עבור הסמים, זאת תוך רצון להתחבב על סובביו ועל רקע קשיים רגשיים.",9.967441e-05,0.99999607,0.99994874,8.96436e-06,0.027741155,0.0012798784,0.9991543,0.05415923,0.013967769,0.00015813934,0.00039655573
"יחד עם זאת, עבירה זו פוגעת בערכים המוגנים של בריאות ושלמות הציבור כאשר שימוש בסמים אלו עלול להיות לעתים אף קטלני.",0.000121382865,3.350308e-05,2.8913422e-05,0.99998724,0.0007286824,0.0011208893,0.0011174845,0.023077963,0.028530363,0.00016539803,0.00046028572
עיינתי בפסיקה שהגישה ההגנה:,0.00027021577,3.228709e-05,2.6061804e-05,0.9999877,0.00042748937,0.0011011637,0.0008489063,0.07433647,0.01297766,0.00010991828,0.0002485273
"תפ""'ק 6666-09-19  מדינת ישראל נ' לבדב (17.11.2020), שם נמנע בית המשפט מהרשעת נאשם שהחזיק שלא לצריכתו העצמית 14 טבליות של סם MDMA במשקל של 5.017 גרם נטו וכן 4.82 גרם של חשיש.",0.00021390387,3.1016018e-05,0.9999509,8.910416e-06,0.9995043,0.9998516,0.91629,0.0071175457,0.012038333,0.00021793222,0.36491942
"בית המשפט ביטל את הרשעת הנאשם לנוכח העדר עבר פלילי, לקיחת אחריות, נזק קונקרטי לאור עבודתו בחברת חשמל.",0.00042947222,0.9999958,1.677104e-05,8.906678e-06,0.00045894593,0.0008735803,0.0006555745,0.011561109,0.9703189,0.9965132,0.9888277
"57657-03-23  מדינת ישראל נ' בן משה (12.5.2024), הנאשם הורשע בעבירות של גידול סם מסוכן, החזקת סם שלא לצריכה עצמית ולצריכה עצמית, הנאשם החזיק בביתו וגידל קנביס במשקל של 2 ק""ג וכן 500 גרם קנביס בקופסאות שקופות, 19.72 גרם קנביס במתקן תלוי בכניסה וכן כלים להכנסת סם.",0.00018092575,0.00018634195,0.99995816,8.927853e-06,0.99961984,0.99985945,0.9900293,0.34491774,0.018313698,0.00024510245,0.9982962
"בית משפט השלום עמד על נסיבותיו האישיות של הנאשם, נעדר עבר פלילי חשמלאי במקצועו, עקב נכותו צרך קנביס רפואי אך הכמויות לא הספיקו לו ולכן בחר לגדל בביתו את הסמים, הנאשם הפסיק צריכת סם ועבר שיקום ובהינתן אף המלצת שירות המבחן, ביטל בית המשפט את הרשעת הנאשם.",0.00020970007,0.9999963,0.99966323,8.838454e-06,0.90382296,0.0012741735,0.0027145166,0.016525416,0.1064789,0.0002506227,0.98137075
"ערעור שהוגש על קולת העונש, התקבל, הנאשם הורשע והוטלו על הנאשם 9 חודשי מאסר בדרך של עבודות שירות.",0.0098096235,3.0705236e-05,1.8616685e-05,0.9999863,0.00062533986,0.001020547,0.0004346738,0.0009910557,0.06544364,0.00012376708,0.99510926
"באשר לתנאי השני (פגיעה חמורה בשיקומו של הנאשם), עיינתי במסמכים שהגיש הסנגור (במ/1-במ/2), ובתסקיר שירות המבחן, מהם עולה כי לאחר שחרורו מצה""ל הנאשם למד באופן מקצועי את תחום התעופה, תיירות ומלונאות ומאז מועסק כ-13 שנים כשכיר בחברת התעופה 'ישראייר' בתפקיד אחראי שירות לנוסע.",0.00013527121,0.9999962,0.00012149659,9.265929e-06,0.00091311685,0.0019015416,0.0006911491,0.027073057,0.01941254,0.00023999372,0.05210773
"מעיון במכתבי ההמלצה (הרבים מאוד), עולה כי הנאשם הינו עובד מסור וחרוץ שקיבל המלצות ובונוסים עבור עבודתו, הן ממנהליו והן מהלקוחות של חברת התעופה.",0.00016707106,0.9999958,0.0003537292,8.982674e-06,0.0008419201,0.0016876849,0.011738935,0.08036159,0.021290671,0.25878298,0.00032259116
שירות המבחן תיאר נזק קונקרטי ואף התרשם כי העבודה בחייו של הנאשם מהווה רכיב משמעותי מזהותו וחלקיו המתפקדים וכך גם עולה מעיון בכללי רשות שדות התעופה.,0.00012083765,0.68238807,2.4372746e-05,0.99998736,0.0007633418,0.0009654974,0.000771326,0.008363715,0.012333521,0.0001922913,0.00018548625
"עניין הנזק הקונקרטי עולה באופן ברור מן העובדה שהנאשם מחזיק ברישיון כניסה לשטחים מוגבלים על פי הכללים- כך שעל פי סעיף 11 לכללי רשות שדות התעופה, אשר קובע כי לא יינתן רישיון אלא אם ניתן אישור ממשטרת ישראל על העדר הרשעות במרשם הפלילי.",0.0001279978,0.9410622,6.0018112e-05,9.4461775e-06,0.0006909193,0.001389149,0.0005353579,0.11253068,0.0125614945,0.00015857074,0.00032959104
"עוד נקבע כי בהתאם לשיקול דעת של מנהל שדה התעופה, ניתן להעניק רישיון כאמור, לאחר שחלפו 7 שנים בעבירת פשע.",0.00034625756,3.0395286e-05,2.778841e-05,1.0989282e-05,0.0005874567,0.0011708156,0.00052038656,0.036782283,0.0064111953,0.00011556836,0.0003213952
"מכל האמור לעיל, עולה כי מיד עם הרשעתו המשמעות המידית הברורה היא פיטוריו מהעבודה שהינה הבסיס לחיי השגרה שמנהל ולחברה אין כל שיקול דעת בנושא זה.",0.00014589165,0.98771626,3.0457697e-05,0.0035302169,0.0006724653,0.0011276391,0.0005393514,0.21822684,0.06675818,0.00032227856,0.0002935813
"בנוסף, הנאשם לא יוכל לקבל רישיון כאמור למשך 7 שנים לכל הפחות.",0.9997408,3.0440451e-05,2.134253e-05,9.158408e-06,0.00046895776,0.0008420716,0.00041826884,0.006269962,0.004220571,9.743971e-05,0.00020415527
ובכך בעצם עלה בידיו ובידי ההגנה להוכיח כי מתקיים התנאי השני שהתווה 'הלכת כתב' בעוצמה גבוהה.,0.00018237044,3.1072977e-05,4.3823464e-05,0.999987,0.00066184654,0.0011623191,0.0028303268,0.056508955,0.014809446,0.0001588919,0.0006193244
"לכך יש להוסיף את נסיבותיו האישיות של הנאשם, שהינו בן 45, אשר הודה בהזדמנות הראשונה בכתב אישום מתוקן, שיתף פעולה כבר מהרגע הראשון בחקירתו בתחנת המשטרה והבין את הפסול במעשיו.",0.00012063181,0.9999964,7.565805e-05,8.887935e-06,0.00057100947,0.00089155347,0.010786194,0.0020327554,0.9914631,0.99946874,0.9998448
מאז חלפו כשנתיים ממועד ביצוע העבירות.,0.00018776949,3.19431e-05,2.2707623e-05,0.9999869,0.00042338338,0.0008459891,0.0043413183,0.0040081628,0.05923906,0.00016353642,0.00028222776
"עוד עולה מתסקיר שירות המבחן כי מדובר באדם נורמטיבי, ללא עבר פלילי, שירת שירות מילואים פעיל עד גיל 37, נעדר דפוסים עבריינים ושההליך הפלילי היווה גורם מרתיע ומטלטל עבורו.",0.00011656523,0.9999964,2.2205064e-05,8.845614e-06,0.0006284246,0.0010410746,0.00046329203,0.0033719237,0.016752783,0.014720092,0.0008577944
"בנוסף אף שמעתי מהנאשם באופן בלתי אמצעי, את מידת החרטה והבנת הפסול שבמעשיו, את חשיבות העבודה בחייו, ככזו שמהווה את מרכז הוויתו והיא משקפת את ערכיו בכלל וערכו בפני עצמו בפרט.",0.00016577175,0.99999595,6.593862e-05,9.050389e-06,0.00080257136,0.0010205538,0.0020931826,0.0760043,0.9959079,0.17760633,0.034889925
"נוכח כל האמור לעיל, מבטלת את הרשעת הנאשם ומטילה עליו את רכיבי הענישה כדלקמן:",0.00011456943,3.0289844e-05,1.9954257e-05,0.99998677,0.0004480125,0.0009049524,0.0003182801,0.0011193873,0.2064794,0.00011492944,0.47946936
"הנאשם יבצע שעות לתועלת הציבור בהיקף של 300 שעות ב""מרכז דרור"" בהתאם לתכנית שגובשה על ידי שירות המבחן.",0.9997353,2.9715307e-05,6.8057925e-05,9.920636e-06,0.00047807465,0.0007679156,0.0038905737,0.0051277024,0.004351074,9.7925564e-05,0.0016258429
הצו יבוצע בתוך 18 חודשים.,0.99922836,3.303326e-05,2.3851955e-05,0.999984,0.0005171411,0.0013711196,0.0005941899,0.038956285,0.0033927006,0.00015409103,0.0002513171
ככל ששירות המבחן יצטרך להאריך את הצו- תוגש בקשה מתאימה.,0.00035251537,3.25057e-05,1.9423906e-05,0.9999877,0.0004289522,0.0010877971,0.0004385963,0.010767027,0.0032855524,0.00013728418,0.00023502667
צו מבחן למשך 18 חודשים.,0.99990547,3.1928786e-05,1.9421628e-05,9.246853e-06,0.00046941658,0.0010951031,0.00035444563,0.009633752,0.0038790302,0.0001284098,0.0001969421
"התחייבות כספית בסך 5,000 ₪ להימנע במשך שנתיים מהיום מביצוע עבירה בה הורשע.",0.99996126,3.0121073e-05,2.9246816e-05,9.012242e-06,0.0004400417,0.00063631375,0.014581373,0.0034278277,0.021391645,0.00012418877,0.5047774
רשמתי לפניי הצהרת הנאשם לפיה הבין את ההתחייבות חלף חתימה.,0.00014268728,3.241633e-05,4.1058236e-05,1.1140535e-05,0.00047352244,0.000992642,0.008461615,0.0059964694,0.37715578,0.0005217056,0.00807031
"בית המשפט מבהיר לנאשם כי עליו לעמוד בתנאי הצווים שניתנו, ככל אשר יידרש על-ידי שירות המבחן ובמידה ולא יעשה כך, ניתן יהיה להפקיע את הצווים ולהטיל עליו ענישה חלופית.",0.00014528069,3.1637963e-05,2.5209694e-05,0.99998736,0.0006183936,0.0011676657,0.0005289466,0.004397179,0.00785664,0.00019276107,0.0013086619
ניתן צו כללי למוצגים לפי שיקול דעת קצין המשטרה.,0.999795,3.1107727e-05,2.1712573e-05,2.44937e-05,0.00053898955,0.0012045422,0.00058855576,0.033929665,0.005489478,0.000113907554,0.00020772437
"המוצגים יחולטו/יושמדו/יושבו לבעליהם עפ""י החלטת קצין משטרה.",0.9999503,3.0564894e-05,0.00020950021,9.2197415e-06,0.0008440503,0.001178992,0.0010060895,0.39585444,0.01272828,0.00014585187,0.00023416484
"זכות ערעור לביהמ""ש המחוזי בתוך 45 ימים מהיום.",0.9998425,3.12848e-05,2.4034165e-05,0.99998724,0.00038933338,0.0012362177,0.00047405445,0.018447038,0.005347642,0.00011996889,0.00032826207
המזכירות תעביר העתק לשירות המבחן.,0.99913484,3.2702486e-05,2.5098818e-05,0.9999877,0.00048716474,0.0010437543,0.00056697376,0.02499616,0.008983069,0.00014316222,0.00026320742
"ניתנה והודעה היום י""ט אלול תשפ""ד, 22/09/2024 במעמד הנוכחים.",0.95128405,3.1370786e-05,2.547573e-05,0.999987,0.0005570141,0.0013360102,0.00079943246,0.18836665,0.034008887,0.00028711485,0.0023285889
נבקש עיכוב ביצוע לצורך שקילת הגשת ערעור.,0.051469248,3.1194235e-05,2.283283e-05,0.99998736,0.0004882856,0.0009785766,0.00053726154,0.008422458,0.005040636,0.0001113711,0.0001407111
נבקש לקצוב את פרק הזמן.,0.0002074728,3.2142212e-05,2.5930609e-05,0.9999875,0.00047716792,0.0011279292,0.0004302186,0.11691141,0.011116812,0.00016138938,0.00015276864
"ההחלטה תעוכב ב-45 ימים לצורך שקילת המשך צעדיה של המאשימה, ככל ותחליט לעשות כך.",0.9997726,2.8824965e-05,2.20948e-05,0.99998736,0.00061548594,0.001119355,0.000591244,0.07087388,0.009496038,0.00018346908,0.00039705145
"כמובן שאם תגיע למסקנה קודם לכן, תודיע לבית המשפט.",0.00066495786,3.2762826e-05,2.6324786e-05,0.99998724,0.0004712175,0.0012918556,0.00052580505,0.11578633,0.013109972,0.00019491553,0.0004379268
"54678313ניתנה והודעה היום י""ט אלול תשפ""ד, 22/09/2024 במעמד הנוכחים.",0.9267165,3.0310675e-05,2.5845336e-05,0.9999871,0.00065581134,0.0011365337,0.0007917013,0.17578554,0.02249498,0.00020541214,0.0025061176
הוקלד על ידי אמיר אלופר,0.00019001451,3.2004635e-05,2.737665e-05,0.14279895,0.0003549405,0.0012901293,0.0014273959,0.094953075,0.007507163,0.00015491115,0.00037921485
