text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם נעדר עבר פלילי, החל לצרוך סמים בגיל 13 בנסיבות חברתיות, ומגיל 17 החל לצרוך סמים מסוג קוקאין ו – LSD.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו לא צרך כלל סמים מזה כ – 7 שנים, ואולם נכתב כי בחקירת המעצר עלה מידע שונה, כי אינו צורך סמים מזה כשנתיים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"הנאשם קיבל אחריות, ביטא חרטה על התנהלותו, והכרה בחומרת מעשיו.",,,,,,,,,['כן'],['כן'],,,,
"הנאשם השתתף בקבוצות טיפוליות שונות בעת מעצרו, ומסר כי נתרם מהן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לנאשם היה מסייע ששמו מופיע בכתב האישום אך הנאשם הוא הדמות המרכזית העומדת מאחורי ייבוא הסם.,,,,,,,,,,,,,,
"במסגרת פסקי הדין שצוינו ע""י המאשימה ומוגשים לבית המשפט, עוסקים גזרי הדין בעיקרם בעבירות של ייבוא סמים מסוג מטאמפטאמינים, ונטען כי סם הקטמין על השפעותיו, אופן השימוש בו והמסוכנות מהפצתו, דומה לסם המטאמפטאמינים וחבריו, ומשכך יש לגזור גזירה שווה ביחס לעונש שיש להשית על הנאשם בגין עבירת הייבוא.",,,,,,,,,,,,,,
"במסגרת גזירת העונש בתוך המתחם, יש לזקוף לזכותו של הנאשם את הודאתו וחסכון זמן שיפוטי.",,,,,,,,,,,['כן'],,,
"הנאשם צעיר, בן 27, הודה ונטל אחריות מלאה על מעשיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],['כן'],['כן'],,,
"מדובר במי שעצור תקופה ממושכת מאוד, מ- 4/12/22.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"מדובר בנאשם עם פוטנציאל שיקומי טוב, שקיים אורח חיים נורמטיבי ותקין עד למעצרו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"התסקיר חיובי, כבר עולה שהנאשם משלם מחיר על מעשיו, הוא גרוש, יש לו בת קטנה כבת שנתיים וחצי, אלה השנים הקריטיות, והנאשם לא זוכה לראותה בגלל מעשיו, וזה קושי ומחיר עצום, והתבקש להתחשב גם בכך.",,"['1 : כן', '2 : כן', '3 : כן', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"זה לא בא לידי ביטוי בתסקיר כי הוא הוגש טרם המלחמה, וזו גם התמודדות קשה עם האובדן של חברו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"מהתסקיר עולה שהנאשם מדבר בכנות, בשקיפות עם שרות המבחן, החל מהאבחנה בצעירותו כלוקה בהפרעות קשב וריכוז, שילוב בפנימייה, הקמת העסק של חברה להגברה ותאורה שעובדת עד היום וגם גילוי לב, שאומר לשרות המבחן כי צרך סמים בעברו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לעניין ביצוע העבירה, יש נטילת אחריות וביטוי חרטה על מעשיו והכרה בחומרת המעשים.",,,,,,,,,['כן'],['כן'],,,,
"באשר לנסיבות ביצוע העבירה, מדברים על תקופה, מבלי שזה ישמע כטריגר חלילה, מדובר בתקופה רגישה בחייו של הנאשם לאחר הליך גירושין.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"לסם קטמין יש גם שימוש חוקי, זה מופיע ברשימת החומרים הפסיכותראופטים, תוספת 4 של אמנת האו""ם.",,,,,,,,,,,,,,
"יש למקם את הנאשם שהודה ונעדר עבר, בתחתית המתחם.",,,,,,,,,,,,,,
"יש לו אחות קטנה בת 20 שחלילה לא יקרה לה דבר כזה, ויש לו ילדה שהוא לא יכול לחשוב שיקרה לה דבר כזה, זאת לא היתה כוונתו.",,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"נאמר שהוא לקח אחריות, היה בתקופה מבולבלת וזה לא מצדיק את מעשיו, והוא מצטער מאוד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],['לא'],,,,
"הנאשם מתכנן ומבצע את היבוא למקום שהוא מתכנן מראש, גורם ליבוא ארבעה כדים בעלי דופן כפולה בהם הוסלקו הסמים במשקל של 700 גרם נטו.",,,,,"['סוג הסמים הוא קוקאין. הטקסט מזכיר ""סמים במשקל של 700 גרם נטו.""']",['[1 - קילוגרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"נסיבות אלו של יבוא סם מסוכן בכמות גדולה של 700 גרם, תוך תכנון, הסלקה והכל תוך הפעלת אחר ומעורבות של גורמים נוספים, מעמידות את העבירה אשר ביצע הנאשם ברף גבוה של חומרה, בנסיבות בה בוצעה.",,,,,"['סוג הסמים הוא ""סם מסוכן"" כפי שמצוין בטקסט']",,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"הנאשם ייבא סם מסוכן תוך תכנון, הסלקה והפעלת גורמים נוספים, כאשר מדובר בסם מסוכן בכמות גדולה, סם אשר כאמור בת.פ.",,,,,"['הסוג של הסמים הוא ""סם מסוכן.""']",,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
הנאשם יליד 1996 ונעדר עבר פלילי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"על שיקולי הרתעת הרבים והרתעת היחיד לקבל משקל, ואולם לאחר ששקלתי את נסיבותיו האישיות של הנאשם, כפי שעולות מהתסקיר, היותו אב לילדה, גילו הצעיר והיעדר עבר פלילי, ושאר הנסיבות המפורטות שם, אני מוצא לנכון שלא להחמיר עימו מעל הרף התחתון של המתחם.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מאסר - מאסר בפועל לתקופה של  30 חודשים, בניכוי ימי מעצרו על פי רישומי שב""ס.",,,,,,,,,,,,"['הנאשם קיבל 30 חודשי מאסר בפועל, בניכוי ימי מעצרו']",[],[]
"הנאשם יישא בעונש זה אם בתקופה של שלוש שנים מיום שחרורו יעבור על עבירה מסוג פשע לפי פקודת הסמים המסוכנים (נוסח חדש), התשל""ג – 1973.",,,,,,,,,,,,,,
"54678313קנס - קנס בסך 10,000 ש""ח או מאסר למשך 50 יום תחתיו; הקנס ישולם ב- 10 תשלומים חודשיים שווים ורצופים.",,,,,,,,,,,,[],[],"['הקנס שקיבל הנאשם הוא 10,000 ש""ח']"
