text,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIR_PUNISHMENT
"כפי שעולה מעובדות כתב האישום המתוקן, ביום 06.07.2021 סמוך לשעה 12:17, ביחידת דיור בקיבוץ זיקים (להלן: ""המקום""), גידל הנאשם בתוך שתי אדניות בכניסה למקום 10 שתילים של סם מסוכן מסוג קנבוס במשקל של 66 גר' נטו שלא לצריכתו העצמית ומבלי שהדבר הותר לו בפקודה, בתקנות או ברישיון מאת המנהל.",,,,,,,['קנביס'],['[10 - גרם]'],,,,,,
"הנאשם הודה במיוחס לו לעיל, ועל יסוד הודאתו זו הורשע בעבירה של גידול, יצור הכנת סמים מסוכנים לפי סעיף 6 לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג-1973 (להלן: ""פקודת הסמים המסוכנים""; ""הפקודה"") (להלן: ""התיק העיקרי"", נ.ש.מ).",,,,,,,,,,,,,['כן'],
"המאשימה עמדה על חומרת העבירות אותן עבר הנאשם והנסיבות שנלוו אליהן, בדגש על כמות הסם אותה גידל הנאשם ועל כך שמדובר בעשרה שתילי סם מסוג קנבוס (במסגרת התיק העיקרי) ועל האלימות שהפגין הנאשם כלפי המתלונן ולפגיעה שנגרמה לאחרון (במסגרת התיק המצורף).",,,,,,,['קנביס (קנבוס)'],,,,,,,
"בעניין זה הפנתה ההגנה לנסיבותיו האישיות של הנאשם; היותו חף מהרשעות קודמות; לגילו; להיותו אזרח נורמטיבי,  עובד ויצרני (נ/2); להודאתו במיוחס לו בכתבי האישום; החיסכון בזמן שיפוטי יקר; ולהמלצתו החיובית של שירות המבחן.",,,,"['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],['כן'],['כן'],
"הנאשם אשר קיבל את ""זכות המילה האחרונה"", הצטער והביע חרטה על מעשיו והצהיר כי מעשים כגון דא לא יישנו.",,,,,,,,,,,['כן'],['כן'],,
בסוף דבריו ביקש הנאשם כי בית-המשפט יתחשב בו לעניין העונש ויאמץ את המלצות שירות המבחן על מנת שלא לפגוע בתעסוקתו.,,,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"כן נתתי דעתי לכך שברשותו של הנאשם נתפסו עשרה שתילי קנבוס במשקל של 66 גר' נטו, ולפוטנציאל הגידול שהיה טמון בשתילים אלו.",,,,,,,"['[קנביס], [קנאביס]']",['[10 - גרם]'],['לא בעל המעבדה'],['לא'],,,,
"בנוסף לאלו, לא ניתן להתעלם מכך כי הנאשם למעשה, הפך את הכניסה ליחידת הדיור כמקום ייעודי לצורך גידול הסם דבר המוסיף נופך חומרה למעשיו.",,,,,,,,,,,,,,
"גם מדבריו של הנאשם בשירות המבחן, עולה כי הלה ביצע את עבירת גידול הסם לצורך שימושו העצמי – על מנת להקל על כאביו בכתף כתוצאה מתאונת דרכים שאותה הוא עבר ועל מנת להימנע ממפגשים עם חברה שולית ברכישת הסם.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"כמובן שאין בכך כדי להצדיק במאומה את ביצוע העבירה, אך ברי כי אין דינו של אדם אשר מגדל סמים כדי למכור אותם לציבור, כדין אדם אשר מגדל כמה שתילי סם מסוג קנבוס בביתו אך כדי לספק את התמכרותו.",,,,,,,,,,,,,,
"ראשית, חלק ניכר ממסקנתי, לפיה יש מקום בזו הפעם לחרוג מהכלל ולהורות על ביטול הרשעתו של הנאשם נשען על התרשמותי כי הנאשם שיתף פעולה באופן מלא עם שירות המבחן.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
הדברים אמורים בשים לב לכך שהנאשם הביע צער וחרטה על התנהגותו הפוגענית והבלתי מרוסנת (מושא התיק המצורף).,,,,,,,,,,,['כן'],,,
"בכל הנוגע לעבירה גידול הסם שבמוקד התיק העיקרי, הנאשם לקח אחריות על ביצועה והצהיר כי מעשים כגון אלו לא יישנו.",,,,,,,,,,,,['כן'],,
"ברוח זו בדיקות השתן שהגיש (בשלושה מתוך ארבעה מועדים שאליהם הוא זומן), נמצאו נקיות משרידי סם.",,,,,,,,,,,,,,
להערכתו זו הגיע השירות תוך שהביא בין מכלול שיקוליו את הנתונים הבאים: היותו של הנאשם בעל יכולות וורבליות טובות; היותו נעדר עבר פלילי; המאמצים שהנאשם עורך לנהל אורח חיים פרודוקטיבי; העובדה שמאז ביצוע העבירות ועד היום לא נפתחו כנגדו תיקים נוספים; האחריות שמקבל הנאשם על ביצוע העבירות; הכרתו של הנאשם בתוצאות מעשיו; וכי להליך הפלילי לראשונה בחייו השפעה מרתיעה ומחדדת גבולות עבורו.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,['כן'],['כן'],,
שירות המבחן התרשם אם כן כי הנאשם הביע חרטה כנה על מעשיו והפנים את התנהגותו הפוגענית כלפי האחר והחברה.,,,,,,,,,,,['כן'],['כן'],,
"בסופו של דבר, שירות המבחן התרשם כי במיוחד נוכח הכוחות והכישורים שעלו לאורך חייו של הנאשם סביב תפקודו התקין והחיובי בתחומים של משפחה ותעסוקה, הרי ששילובו בטיפול שבו יוכל להעלות דפוסי חשיבה והתנהגות אישיים ומשפחתיים אשר עומדים ברקע לביצוע העבירות והתנהלותו במצבי דחק, יוכל להוות עבורו מענה הולם.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"במצב דברים כגון דא, השתכנעתי כי הרשעת הנאשם בדין עלולה לפגוע פגיעה חמורה בהליך שיקומו, לרפות את ידיו, ולפגוע במוטיבציה אותה הוא מביע להמשיך ולהתמיד במאמציו לשקם את חייו וליטול חלק בהליך טיפולי במסגרת שירות המבחן.",,,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"שוכנעתי כי הוא מביע חרטה כנה על מעשיו ומוטיבציה כנה ואמתית לחזור למוטב ולקיים אורח חיים נורמטיבי, וכי הוא משקיע בכך מאמצים רבים.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],['כן'],,
"כך למשל, לא ניתן להתעלם מכך שהנאשם חף מהרשעות קודמות ומכך שהתנהגות כגון דא אינה מאפיינת את אורחות חייו ואינה מהווה דפוס פעולה כרוני; כפי הניתן ללמוד מהאמור בתסקיר שירות המבחן הסיכון להישנות ביצוען של עבירות מצדו של הנאשם הוא נמוך; הנאשם קיבל אחריות מלאה על מעשיו, הביע עליהם חרטה כנה וצער ואף ביטא מוטיבציה ליטול חלק בהליך טיפולי במסגרת שירות המבחן.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,['כן'],['כן'],,
"ורביעית, כעולה מהאמור בתסקיר שירות המבחן ומדברי ההגנה במעמד הטיעונים לעונש הנאשם עובד בקצא""א כראש צוות ואחראי קווי דלק מזה שבע שנים.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"כעולה מטיעוני ההגנה לעונש, הרי שחרף העובדה כי הנאשם פונה מביתו בעקבות המלחמה, הלה לא הרים ידיים והוא ממשיך לעבוד בעבודתו בקצצ""א כראש צוות צוללות וכצוללן מקצועי גם תחת אש.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"עם זאת, בהצטברות הנסיבות הייחודיות והחריגות של המקרה המונח לפתחי, ולאחר שהבאתי בין מכלול שיקוליי את גילו של הנאשם; היותו חף מהרשעות קודמות; לקיחת האחריות למעשיו והבעת החרטה הכנה; שיתוף הפעולה המלא של הנאשם עם שירות המבחן והמוטיבציה שהביע הנאשם ליטול חלק בהליך טיפולי; היותו של הנאשם נקי מסמים; התרשמות שירות המבחן כי הנאשם הינו אדם נורמטיבי, המעוניין לחיות חיים חיוביים ויצרניים, כשלידי נלמד מכך כי הסיכון להתנהגות עוברת חוק הנשקף הימנו הינו נמוך; חלוף הזמן; והחשש כי הרשעה עלולה לפגוע בהמשך חייו המקצועיים– סבורתני כי מן הראוי לאפשר לנאשם לפתוח דף חדש בחייו, לתת לו הזדמנות אמתית בזו הפעם לחזור למוטב ולערוך שינוי בחייו לעבר שיקומו, להסתפק בקביעה כי הנאשם ביצע את המיוחס לו בכתבי האישום– בכך יהיה כדי למנוע צמצום אפשרויותיו של הנאשם להשתלב בשוק העבודה והתעסוקה וליתן לו כוח נוסף להמשיך בדרכו השיקומית.",,,,"['1 : כן', '2 : לא', '3 : כן', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,['כן'],['כן'],,
"תוקף צו השל""צ למשך שנה מהיום.",,,,,,,,,,,,,,
צו מבחן של שירות המבחן למשך שנה מהיום.,[],[],[],,,,,,,,,,,
"הנאשם יצהיר על התחייבות כספית על סך 7,500 ₪ שלא לעבור כל עבירה בניגוד לפקודת הסמים המסוכנים או עבירת תגרה לפי סעיף 191 לחוק העונשין, וזאת לתקופה של שנה מהיום.",[],[],[],,,,,,,,,,,
"הריני מורה על השמדת המוצגים בתיק – סמים ודיסקים, בכפוף לחלוף תקופת הערעור.",[],[],[],,,,,,,,,,,
רשמתי לפניי את התחייבות הנאשם להימנע מביצוע העבירות כמפורט בגזר הדין.,,,,,,,,,,,,,,
