text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
הנאשם מוכר למערכת בריאות הנפש וכיום מצבו יציב.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם שיתף פעולה עם העו""ס המלווה ושיתף מעולמו הפנימי והמפגשים ביניהם עסקו במתן מענה לקשייו של הנאשם לרבות קשיי מעצרו בפיקוח.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ב""כ המאשימה בטיעוניה, הפנתה לחומרת צבר העבירות – נהיגת הנאשם בזמן 4 פסילות שונות, ללא רישיון נהיגה תקף וללא ביטוח.",,,,,,,,,,,,,,
עוד הפנתה לעברו הפלילי והתעבורתי המכביד של הנאשם.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"ב""כ הנאשם פרט את נסיבות חייו של הנאשם אשר מגיל 13 נחשף לסמים, התגורר בשכונת פשע ונעדר מסגרת משפחתית תומכת ומציבת גבולות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בגיל 15 נולד בנו הראשון וכיום הינו אב ל-10 ילדים ובת זוגו הנוכחית בחודשי הריון מתקדמים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בעבר נדון הנאשם לעונשי מאסר בפועל אך בשנים האחרונות לא נדון לעונשי מאסר ונמנע מביצוע עבירות פליליות.,,,,,,,,,,,,,,
עוד ציין כי הנאשם מטפל באחותו שעברה תאונות דרכים קשה לפני 17 שנים ובאמו שעברה אירוע מוחי השנה.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בשנתיים האחרונות חווה שוב ושוב אובדן של קרוביו וביניהם אחיו אשר נהרג בתאונת דרכים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עוד טען כי יועצת שיקומית מטעם ההגנה הפנתה את הנאשם ליחידה להתמכרויות בעיר לוד ולפסיכיאטר והפנה לחוו""ד מטעם העובדת הסוציאלית אשר ליוותה את הנאשם במהלך מעצרו בפיקוח אלקטרוני.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם בדברי סיכום ציין בת זוגו בהריון מתקדם, בשמירת הריון ונדרשת תכופות לאשפוז בבית חולים.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
קבע כב' השופט בן יוסף בעניינו של מערער אשר נהג כאשר רישיון הנהיגה שלו לא בתוקף 6 שנים לערך ולא חודש בשל סיבות כלכליות:,,,,,,,,,,,,,,
"עוד לקחתי בחשבון את תקופת פקיעת רישיון הנהיגה – משנת 2014, כ-7 שנות פקיעה.",,,,,,,,,,,,,,
בחינת מדיניות הענישה הנוהגת מעלה כי במקרים דומים של נהיגה בזמן פסילה ובנסיבות דומות הוטלו עונשים הנעים במנעד רחב ממאסר בפועל בן חודשים ספורים ועד מאסר בפועל בן 20 חודשים ומפסילה בת שנתיים ועד לפסילה ארוכת שנים.,,,,,,,,,,,,,,
בתיק שני הורשע על פי הודאתו בעבירה של נהיגה בזמן פסילה (שלישית במספר) וללא ביטוח.,,,,,,,,,,,,,,
"על אף המלצת שירות המבחן הנושאת אופי שיקומי, בית משפט קמא הטיל עונש מאסר בפועל בן 6 חודשים והפעיל מאסר מותנה בן 9 חודשים כך שסה""כ ירצה המבקש 10 חודשי מאסר בפועל, לצד רכיב פסילה בפועל בן 34 חודשים לצד עונשים נלווים.",,,,,,,,,,,,,,
"שם, דובר במבקש ללא רישום פלילי קודם, לו הרשעות קודמות רבות בתעבורה וזהו לו מאסרו הראשון בפועל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עפ""ת מחוזי (ב""ש) 21538-08-19  מדינת ישראל נ' ג'ניים (20.01.20) המשיב הורשע בעבירות של נהיגה בפסילה (כאשר דובר בפסילה מצטברת של 88 חודשים, במסגרת חמישה גזרי דין שונים) ונהיגה כשרישיון הנהיגה פקע (פקיעה של למעלה מ-14 שנה).",,,,,,,,,,,,,,
"רכיב פסילה בת 36 חודשים שגזר בית משפט קמא, נשאר על כנו.",,,,,,,,,,,,[],[],[]
"לאחר שבחנתי את כל האמור לעיל אני קובעת כי מתחם העונש ההולם מתחיל ממאסר בפועל בן 4 חודשים אשר יכול וירוצה בעבודות שירות ומגיע עד 15 חודשי מאסר בפועל, פסילה בפועל בת שנה ועד פסילה בת שנים, לצד ענישה נלווית.",,,,,,,,,,,,,,
זקפתי לזכותו של הנאשם את העובדה שנטל אחריות והודה בעבירות המיוחסות לו.,,,,,,,,,['לא'],['כן'],['כן'],,,
זקפתי לחובתו של הנאשם את עברו הפלילי והתעבורתי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"עברו הפלילי, כולל 10 הרשעות קודמות בעבירות שונות, לרבות עבירות בניגוד לפקודת הסמים המסוכנים (מסוג עוון ופשע), עבירות אלימות ועבירות נגד שוטרים, בגינן ריצה גם כ-40 חודשי מאסר מצטברים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
את מאסרו האחרון בגין הרשעה פלילית ריצה בשנת 2017.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"כמו כן, חרף העובדה כי הוציא רישיונו בשנת 2012, תוקף רישיונו פקע בשנת 2014 וכבר צבר לחובתו 14 הרשעות קודמות בתעבורה בגין עבירות שונות, כאשר נדון למספר לא מבוטל של עונשי פסילה בפועל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"ביום 27/12/21 נדון הנאשם בגין עבירות של נהיגה בזמן פסילה (2 פסילות שהוטלו ב-2 גזרי דין שונים לתקופות של שנתיים ו-11 חודשים), נהיגה כשתוקף רישיון הנהיגה פקע בשנת 2014, נהיגה בשכרות ובקלות ראש (עבירות מיום 08/03/19) לעונשים שונים ובהם מאסר בפועל בן 9 חודשים שירוצה בעבודות שירות, הפעלת מאסר מותנה בן 7 חודשים בחופף, פסילה בפועל בת 4 שנים והפעלת התחייבות על סך 10,000 ש""ח (תיק פ""ל 4889-03-19 תעבורה פתח תקוה – להלן: ""התיק המקביל"").",,,,,,,,,,,,,,
"ביום 22/03/16 נדון הנאשם בגין עבירות של נהיגה בזמן פסילה, נהיגה כשתוקף רישיון הנהיגה פקע בשנת 2014 ונהיגה בשכרות (עבירות מיום 04/03/16) לעונשים שונים ובהם מאסר בפועל בן 6 חודשים, הפעלת מאסר מותנה בן 3 חודשים בחופף ופסילה בפועל בת 2 שנים (תיק פ""ל 2492-03-16 תעבורה פתח תקוה).",,,,,,,,,,,,,,
ביום 01/03/16 נדון הנאשם בגין עבירה של נהיגה תחת השפעת סמים/אלכוהול (עבירה מיום 01/01/15) לעונשים שונים ובהם פסילה בפועל בת 11 חודשים ומאסר מותנה (תיק 3240-01-15 תעבורה תל אביב).,,,,,,,,,,,,,,
ביום 04/02/15 נדון הנאשם בהעדרו בגין עבירה של התרת נהיגה לנהג בלתי מורשה (עבירה מיום 11/12/14) לעונשים שונים ובהם פסילה בפועל למשך 6 חודשים.,,,,,,,,,,,,,,
בין השנים 96-2004 הורשע ב-7 עבירות של נהיגה ללא רישיון נהיגה תקף (בלתי מורשה).,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לקחתי בחשבון את נסיבותיו האישיות של הנאשם כפי שפורטו בהרחבה על ידי בא כוחו ואת מצבו המשפחתי המורכב ומכאן את פגיעתו האפשרית של עונש מאסר בפועל בנאשם ובבני משפחתו.,,,,,,,,,,,,,,
"מכל האמור עולה, כי במשך תקופה של שנים אחדות, עבר הנאשם שלוש עבירות של נהיגה בזמן פסילה לצד עבירות חמורות אחרות, כאשר מפעם לפעם הסלים את חומרת מעשיו, וביצע עבירות חמורות נוספות של נהיגה בשכרות (שתי עבירות) ועוד.",,,,,,,,,,,,,,
"מעבר לכך, הרי שעיון בהרשעות הקודמות מעלה כי עונשי המאסר הקצרים, עונשי המאסר המותנים ועונשי הפסילה שהוטלו על הנאשם בעבר, לא הרתיעוהו מלבצע עבירות נוספות ולא תרמו להרחקתו מן ההגה; והוא שב לבצע עבירות חמורות נוספות זמן קצר לאחר שנגזר דינו (כך למשל נגזר דינו ביום 01/03/16 ל-11 חודשי פסילה וביום 04/03/16 שב וביצע עבירות חמורות).",,,,,,,,,,,,,,
הנאשם הופנה על ידי לשירות המבחן אשר בחן אפשרות הפניית הנאשם לבית המשפט הקהילתי והתסקיר שהתקבל הצביע על חוסר מוטיבציה של הנאשם לעריכת שינוי והעדר נכונות לבחון לעומק את קשייו ובחירותיו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לא זו בלבד ששירות המבחן התרשם כי הנאשם אינו בשל להליך טיפולי משמעותי, אני סבורה כי במכלול נסיבותיו של הנאשם, על רקע התנהלותו החוזרת וריבוי הרשעותיו בפרק זמן שאינו ארוך, אין הצדקה נכון לעת הזו לבחון ענישה בעלת אופי שיקומי, אלא  יש ליתן משקל בכורה לשיקולי הגמול וההרתעה ולהטיל ענישה משמעותית בדמות מאסר בפועל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"במקרה דנן, הנאשם הורשע וניתן גז""ד בענייננו פעם אחת בלבד בגין אירוע אחד בעבירות של נהיגה בפסילה ובשכרות במסגרת פ""ל 2492-03-16 בעשר השנים שקדמו לביצוע העבירות דנן.",,,,,,,,,,,,,,
מאסר בפועל לתקופה של  10 חודשים.,,,,,,,,,,,,['הנאשם קיבל 10 חודשי מאסר בפועל'],[],[]
"מאסר בן 9 חודשים, וזאת על תנאי למשך 3 שנים מיום שחרורו של הנאשם לבל יעבור עבירות של נהיגה בזמן פסילה.",,,,,,,,,,,,[],['9 חודשים'],[]
מאסר מותנה בן 3 חודשים וזאת על תנאי למשך 3 שנים מיום שחרורו של הנאשם לבל יעבור עבירות של נהיגה ללא רישיון נהיגה תקף (פקע מעל 3 שנים).,,,,,,,,,,,,[],['3 חודשים'],[]
פסילה בפועל לתקופה של 30 חודשים ומניינה מיום שחרור הנאשם ממאסר ובמצטבר לכל פסילה אחרת.,,,,,,,,,,,,[],[],[]
"פסילה מותנית בת 9 חודשים למשך 3 שנים מיום שחרורו של הנאשם לבל יעבור הנאשם  עבירות של נהיגה בזמן פסילה או עבירה של נהיגה ללא רישיון נהיגה תקף ((פקע מעל 3 שנים), או עבירות המפורטות בתוספת הראשונה והשנייה לפקודת התעבורה.",,,,,,,,,,,,[],[],[]
