text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
מהתסקיר עלה כי הנאשם בן 22 נשוי.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"עובר למעצרו עבד כטבח במסעדות, לאחר שחרורו בתנאים ומחודש מרץ 2017 עובד במאפייה.",0,1,0,0,0,0,0,0,0,0,0,0,0,0
צויין כי הנאשם בוגר 12 שנות לימוד ובגרות חלקית.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
שירות המבחן התייחס למשפחת מצאו של הנאשם.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
משפחה נורמטיבית.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
צויין כי הוריו הנאשם התגרשו והקשר עם אביו רופף.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
צויין כי עוד מילדותו נטל תפקידים הוריים במטרה לסייע בפרנסת המשפחה.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
צויין כי לא רשומות לחובת הנאשם הרשעות קודמות.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
צויין כי במסגרת הליך המעצר הוטל על הנאשם פיקוח מעצר למשך 6 חודשים במהלכו שולב הנאשם בטיפול קבוצתי.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
עם זאת צויין כי הנאשם גילה יכולת ראשונית להעזר בטיפול אולם בלטו דפוסי סגירות והימנעות מחשיפה ומתן אמון.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"באשר לעבירות נשוא כתב האישום, צוין כי הנאשם צמצם אחריותו ביחס לביצוע העבירות.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
שלל מעורבות שולית.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
הבין את חומרת מעשיו.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
עם זאת טען כי המזוודה הגיעה אליו מחבר משפחה שביקשו לאחסנה ופעל לתפיסתו מתוך תחושת מחויבות ורצון להשתייכות.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
לא עלה בידו לספק הסבר באשר לתחמושת ומשכך שירות המבחן סבור כי קיימת מעורבות בחברה שולית.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"שירות המבחן התרשם מחוסר בשלות, מקושי להציב גבול כשנתון בלחצים חברתיים, עם זאת לאחר מעצרו הנוכחי חל שינוי ראשוני והנאשם הצליח לבחון באופן ביקורתי דפוסי חשיבתו, החלטתו והתנהלותו.",0,1,0,0,0,0,0,0,0,0,0,0,0,0
שירות המבחן סבור כי ההליך הפלילי מהווה גרום מרתיע ומדרבן לשינוי עבור הנאשם וכן צויין כי הוא הביע מוטיבציה להשתלב בטיפול.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
לאור האמור בשקילת כל השיקולים שירות המבחן המליץ להעמיד את הנאשם בצו מבחן למשך שנה במהלכה ישתלב הנאשם בקבוצה טיפולית לצד עונש מאסר לרצוי על דרך של עבודות שירות ועונש מאסר על תנאי.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ב""כ המאשימה הפנה לעבירות בהן הורשע הנאשם ולנסיבות ביצוען.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"הפנה לגילו של הנאשם, ולהעדר עבר פלילי.",0,1,0,0,0,0,0,0,0,0,0,0,0,0
הפנה לתסקיר שירות המבחן שהוגש בעניינו של הנאשם.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
הפנה לאמור בתסקיר באשר לצמצום אחריות הנאשם ולכך שלא עלה בידו לספק הסבר להימצאות התחמושת.,0,0,1,0,0,0,0,0,0,0,0,1,0,0
טען כי שירות המבחן התרשם מאשם לא בשל עם קושי כלכלי.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
טען כי עבירות נשק הפכו למכת אזור והפנה לפסקי דין שקובעים זאת.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
הפנה לפסק דין נוסף שם נקבע כי עסקינן במכת אזור וכי יש להטיל עונשי מאסר גם בנסיבות בהן עסקינן בנאשמים צעירים נעדרי עבר פלילי.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(המוצג ת/1),0,0,0,0,0,0,0,0,0,0,0,0,0,0
הפנה להנחית פרקליטות המדינה מחודש ספטמבר 2016 באשר להתמודדות עם התופעה (המוצג ת/2).,0,1,0,0,0,0,0,0,0,0,0,0,0,0
טען כי בסופו של יום האקדחים משמשים לפעילות בלתי חוקית.,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"הפנה לפסקי דין נוספים לעניין מדיניות הענישה (המוצגים ת/3- ת/6) מהם עתר ללמוד כי מתחם העונש נע בין 12 ל- 36 חודשי מאסר, הגם שציין שנקבע ע""י כב' השופט קובו מתחם בין 9-10 חודשים ל-24.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
טען כי לא מטילים עונשי מאסר לריצוי על דרך של עבודות שירות בעבירות נשק.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"באשר לעונשו של הנאשם בתוך המתחם, טען כי הנשק הוסלק, הנאשם החזיק בנפרד את הנשק והתחמושת, כמות של למעלה משלושים כדורים.",0,0,1,1,0,0,1,0,0,0,0,0,0,0
מהאמור עתר לקבוע כי הנסיבות מצביעות לכיוון הרף הגבוה של המתחם.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"באשר לעבירה של החזקת סם לשימוש עצמי, עתר לקבוע כי מתחם העונש נע בין עונש מאסר על תנאי ועד לעונש מאסר לתקופה קצרה.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"עתר להטיל על הנאשם עונש מאסר למשך 14 חודשים באשר לעבירת הנשק, לצד עונשי מאסר מותנים בעבירות נשק וסמים וכן קנס כספי.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
ציין כי הנאשם היה נתון במשמורת חוקית מיום 25.09.16 ועד ליום 14.11.16.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"עתר להורות על השמדת הנשק, התחמושת, אביזרי הנשק והסמים.",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ב""כ הנאשם טען כי אין ממש בטענת ב""כ המאשימה לפיה לא מוטלים עונשי מאסר לריצוי על דרך של עבודות שירות והפנה למוצג נ/1.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
כמו כן הפנה לפסיקה נוספת התומכת בדבריו (המוצגים נ/2-4).,0,0,0,0,0,0,0,0,0,0,0,0,0,0
טען כי הנאשם היה נתון במשמורת חוקית פרק זמן של למעלה מחודשיים ובהמשך שוחרר למעצר בית ואושר לנאשם לצאת ולעבוד בפיקוח מלא.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
טען כי אם יוטל על הנאשם עונש מאסר לריצוי על דרך של עבודות שירות לא ינזק האינטרס הציבורי.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"טען כי הנאשם משוחרר תקופה ארוכה, הביע חרטה ומשתף פעולה עם שירות המבחן.",0,1,0,0,0,0,0,0,0,0,0,0,1,0
הפנה להמלצת שירות המבחן ועתר לאמצה באופן שיוטל על הנאשם עונש מאסר לריצוי על דרך של עבודות שירות וצו מבחן.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
הנאשם הביע צער אודות מעשיו.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"מסר כי השתקם, התחתן ובקרוב עתיד להיוולד לו ילד וכי לא יעבור עבירות נוספות.",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"בקביעת מתחם העונש ההולם על בית המשפט להתחשב בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה, ובנסיבות הקשורות בביצוע העבירה.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"הנאשם הורשע בעבירות של החזקת נשק שלא כדין, החזקת אביזר נשק ותחמושת שלא כדין והחזקת סם מסוכן לצריכה עצמית.",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"כתב האישום מתייחס למועד אחד, קרי, העבירות נעברו במסגרת ארוע אחד.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"משכך יש לקבוע מתחם עונש הולם לעבירות הנשק, מתחם לעבירת החזקת הסמים ובהמשך ניתן לגזור על הנאשם עונש כולל בגין הארוע כולו.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
הערכים המוגנים שנפגעו,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"בעבירות של החזקת נשק, אביזר נשק ותחמושת",0,0,0,0,0,0,0,0,0,0,0,0,0,0
הערכים המוגנים שנפגעו הינם הגנה על שלום הציבור ובטחונו.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"החזקת נשק, שהינו חפץ מסוכן, טומנת בחובה סכנה ממשית, נשק עלול לגרום לנזק רב לגוף ולרכוש ולקפוח חיי אדם, לרבות אזרחים תמימים, בנסיבות בהן מגיע לידיים שאינן מורשות.",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"בע"" פ 5900/15  אייל מעוז נ' מדינת ישראל (10.05.16), כבוד בית המשפט קבע:",0,0,0,0,0,0,0,0,0,0,0,0,0,0
בעבירה של החזקת סמים לשימוש עצמי,0,0,0,0,0,0,0,0,0,0,0,0,0,0
הערך המוגן הינו הגנה על שלום הציבור ורכושו.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נקבע בהלכה הפסוקה ובפסיקה כי עבירות הסמים הינן עבירות חמורות שפגיעתן בציבור רבה.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
המאבק בנגע הסמים צריך להיות מכוון גם נגד השימוש בסמים קלים ובפגיעתם של אלה ביחידים ובחוסנה של החברה כולה אין להמעיט.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מידת הפגיעה בערכים המוגנים,0,0,0,0,0,0,0,0,0,0,0,0,0,0
הנאשם במעשיו יצר סיכון לשלום הציבור ולבטחונו.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
הנאשם החזיק בביתו בתוך מגף שהיה מוסלק בתוך מזוודה אקדח ומחסנית ריקה ובנוסף במגף נוסף החזיק מחסנית ריקה נוספת.,0,0,1,1,1,0,1,1,1,0,0,0,0,0
כמו כן החזיק בביתו 31 כדורים תואמים לאקדח מוסלקים בסיר בישול במטבח.,0,0,1,0,0,0,1,0,1,0,0,0,0,0
במעשיו סיכן הנאשם את שלום הציבור ובטחונו.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"עם זאת, המחוקק בסעיף 144 לחוק העונשין יצר מדרג ענישה לעבירות נשק לפי חומרתן.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"עבירות של החזקת נשק ותחמושת מצויות ברף התחתון של המדרג, עבירות של נשיאה והובלת נשק מצויות באמצע המדרג מבחינת חומרתן, ועבירות של ייצור, ייבוא וסחר, מצויות ברמת החומרה הגבוהה ביותר של עבירות נשק.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
העבירות המיוחסות לנאשם מצויות בתחתית החומרה של חומרת עבירות הנשק.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
בעבירה של החזקת סם לשימוש עצמי,0,0,0,0,0,0,0,0,0,0,0,0,0,0
הנאשם החזיק לשימושו העצמי סם מסוכן מסוג חשיש בכמות לא ידועה.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"הנאשם פגע בערכים המוגנים וסיכן עצמו כמשתמש ובמעשיו קיים פוטנציאל לפגיעה בחברה כולה, אם כי מבחינת סוג הסם אין מדובר ברף הגבוה של עבירות הסמים.",0,1,0,0,0,0,0,0,0,0,0,0,0,0
מדיניות הענישה הנוהגת,0,0,0,0,0,0,0,0,0,0,0,0,0,0
בעבירה של החזקת נשק ו/או החזקת תחמושת,0,0,0,0,0,0,0,0,1,0,0,0,0,0
מדיניות הענישה הנוהגת מעלה כי במקרים דומים הוטלו עונשי מאסר הנעים החל מעונש מאסר לריצוי על דרך של עבודות שירות ועד ל- 36 חודשי מאסר ועונשים נלווים.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
המדינה הגישה ערעור על קלות העונש וטענה כי מתחם העונש שנקבע על ידי כבוד בית משפט קמא שגוי.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
כבוד  בית המשפט העליון דחה הערעור.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
עם זאת  קבע כי מתחם העונש שנקבע על ידי כבוד בית המשפט קמא טעון התערבות והוא מקל יתר על המידה.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד  השופטת ארבל החליטה בפסק דינה, בין השאר:",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד השופט רובינשטיין החליט בפסק דינו, בין השאר:",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"בהמשך כבוד השופטת ארבל החליטה בפסק דינה, בין השאר:",0,0,0,0,0,0,0,0,0,0,0,0,0,0
בהמשך כבוד השופטת ארבל החליטה:,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"יחד עם זאת במקרה הפרטני שם, בשל סיכויי שיקום המשיב, סיכוי של ממש, כפי  שפורט בפסק הדין נקבע כי ניתן לחרוג ממתחם העונש ההולם באופן שפסק הדין של בית משפט קמא יוותר על כנו ועל כן הערעור נדחה.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
כבוד בית המשפט קיבל את הערעור והעמיד את עונשו של המשיב על 10 חודשי מאסר בניכוי הימים בהם ביצע עבודות שירות והימים בהם היה נתון במשמורת חוקית.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
יתר רכיב העונש שהטלתי נותרו על כנם.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד בית המשפט לא קיבל את טענת הנאשם מס' 3 לפיה החזיק בנשק על רקע חשש לחייו ונקבע כי לא רק שמדובר בטענה בעלמא, אלא גם אם כך היה, לא היה בכך כדי למתן את חומרת העבירה.",0,1,1,0,0,0,0,0,0,0,0,0,0,0
"באשר למתחם העונש בעבירה של החזקת נשק, כבוד בית המשפט קבע כי ניתן לסטות מהמתחם שנקבע בפסק הדין בעניין סלימאן ולהעמידו על 10-30 חודשי מאסר.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
במקרה שם כבוד בית המשפט קבע מתחם עונש הנע בין 6 חודשי מאסר לריצוי על דרך של עבודות שירות ועד לשלוש שנות מאסר הואיל והמקרה נמנה על מקרים שאינם מדרגת חומרה גבוהה.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד בית המשפט בחן האם ניתן בנסיבות המקרה לסטות לקולא ממתחם הענישה בשים לב לכך שהנאשמים הינם צעירים, נעדרי עבר פלילי, הנאשם מס' 1 עובד ומכלכל משפחתו והנאשם מס' 2 משלים לימודי סיעוד, אולם לא מצא לחרוג מהמתחם בשל שיקולי שיקום, כמו גם לא מצא לבטל הרשעת הנאשם מס' 2 בשל חומרת העבירות.",0,0,0,0,0,0,0,0,0,0,0,0,0,1
על כל אחד מהנאשמים הוטל עונש מאסר למשך 6 חודשי שירוצה על דרך של עבודות שירות ועונש מאסר על תנאי.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד בית המשפט התייחס ל""הגנה התרבותית"" וקבע כי הסכמת הנאשמת להטמין הנשק בביתה לא היתה אקטיבית אלא פאסיבית ולכן חלקה בביצוע העבירה מינורי ויש בכך כדי להוות שיקול לקולא לעניין גובה העונש אך לא להפחתת אחריותה הפלילית של הנאשמת.",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"על הנאשמת הוטל עונש מאסר על תנאי, קנס כספי בסך של 1,000 ₪ וצו מבחן למשך שנה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד בית המשפט סקר את פסקי הדין אליהם הפנו ב""כ הצדדים וציין פסקי דין נוספים וקבע כי הענישה תלויה בנסיבות התיק.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"במקרה שם הוטל על הנאשם עונש מאסר למשך 7 חודשים בניכוי ימי מעצרו, עונשים מותנים, וקנס כספי בסך של 1,000 ₪.",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"שירות המבחן המליץ להטיל על הנאשם צו של""צ ועונש הצופה פני עתיד.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
כבוד בית המשפט לא אימץ את המלצת שירות המבחן וקבע כי גם בנסיבות בהן הנאשם מצא הנשק חלה עליו חובה למוסרו לתחנת המשטרה ואין בנסיבה זו להעלות או להוריד.,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"כבוד בית המשפט הטיל על הנאשם עונש מאסר בפועל למשך 8 חודשים, עונש מותנה וקנס כספי בסך של 3,600 ₪.",1,0,0,0,0,0,0,0,0,0,0,0,0,0
לחובת הנאשם רשומות הרשעות קודמות שלא בעבירות נשק.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד בית המשפט הטיל על הנאשם 22 חודשי מאסר, 11 חודשים מתוכם לריצוי בפועל והיתר על תנאי, מיום מעצרו ועונש מאסר על תנאי.",1,0,0,0,0,0,0,0,0,0,0,0,0,0
כבוד בית המשפט איזכר פסקי דין בעניינם של אחרים אשר הורשעו בעבירות החזקת תחמושת וקבע כי מדיניות הענישה הנוהגת לעניין החזקת תחמושת נעה בין עונש מאסר על תנאי לבין מספר חודשי עבודות שירות.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד בית המשפט הטיל על הנאשם עונשי מאסר מותנים וקנס כספי בסך של 3,500 ₪.",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"כב' בית המשפט קבע כי ""משקלם המצטבר של השיקולים לקולא מצדיק בנסיבותיו הפרטניות של המקרה דנן הקלה.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
..,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ערעור המאשימה על קולת העונש התקבל באופן חלקי.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"כב' בית המשפט המחוזי הותיר על כנו את עונש המאסר שירוצה בעבודות שירות, והעמיד את עונש המאסר המותנה על 9 חודשים במקום שישה, והעמיד את הקנס על סך של 30,000 ₪.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
כבוד בית המשפט המחוזי גזר על הנאשם עונש מאסר ל- 6 חודשים אשר נקבע כי ירוצה על דרך של עבודות שירות ועונשים נלווים.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד בית המשפט לא שינה מהעונש שנגזר על המשיב, הגם שכאמור קבע מתחם כמצוין דלעיל, הנע בין 12 ל – 33 חודשי מאסר בפועל וקבע כי ""לא ניתן להסתפק בעונש של מאסר בעבודות שרות, אלא ראוי להטיל מאסר שירוצה בבית הכלא,  מאחורי סורג ובריח.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
עוד קבע כבוד בית המשפט:,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"לחובת הנאשם הרשעות קודמות בעבירות נשק, נטען כי החזיק הנשק לצורך הגנה עצמית בשל ארוע אלים קודם במהלכו לקה בנו בהלם וטופל פסיכיאטרית.",0,1,1,0,0,1,0,0,0,0,0,0,0,0
כבוד בית המשפט קמא קבע כי מתחם העונש ההולם נע בין 10 ל- 24 חודשי מאסר בשים לב להסכמת הצדדים לפיה המאשימה הגבילה עצמה ל- 16 חודשי מאסר וההגנה לעונש קל.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
כבוד בית המשפט דחה הערעור וקבע כי עונש המאסר בפועל שהוטל על המערער הגם שאינו קל הוא אינו חורג ממדיניות הענישה הראויה בעבירות של החזקת נשק ותוך התחשבות בנסיבות לחומרה ולקולא.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד בית המשפט במסגרת גזר הדין הביא, בין השאר, מדברי כבוד השופט בך בב""ש 625/82 אבו מוך נ' מדינת ישראל, באשר לקטגוריות השונות שניתן לסווג את מטרת החזקת הנשק.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"א) החזקת הנשק לשם ביצוע מעשים, המיועדים לפגוע בביטחון המדינה או בביטחון הציבור.",0,0,1,0,0,1,0,0,0,0,0,0,0,0
"ב) החזקת הנשק לשם ביצוע עבירה פלילית ספציפית כגון רצח, שוד, התפרצות, תקיפה וכו'.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ג) החזקת הנשק ""לעת מצוא"" כדי לאפשר פעילות פלילית אפשרית בעתיד.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ד) צבירת נשק על-ידי קבוצה פוליטית, עדתית או אידיאולוגית, במטרה לחזק בדרך זו את כוחה כנגד קבוצות יריבות.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ה) החזקת הנשק לצורך הגנה עצמית או לצורך הגנה על הציבור, המשפחה או ה""חמולה"", אליהם הנאשם משתייך.",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ו) החזקת כלי הנשק לצורך ספורט, ציד או שעשוע.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
ז) החזקת כלי נשק על-ידי הנאשם בתור מזכרת או כאספן של כלים כאלה.,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ח) החזקת כלי הנשק, שפג תוקף רישיונו, והנאשם נמנע מלחדש את הרישיון בעתו.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"אמנם, לא ניתן לקבוע מסמרות בנדון, אך נראה לי, כי אפשר לקבוע בתור קו מנחה, שהעבירות המבוצעות בנסיבות המנויות בסוגים א-ד לעיל מגיעות בחומרתן לדרגה, שיש בה כדי להצדיק, במקרים המתאימים, מתן צו מעצר עד תום ההליכים.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד בית המשפט קבע כי בנסיבות החריגות של המקרה בו הנאשם מס' 1 החזיק בנשק וירה, מתחם העונש ההולם נע בין עונש מאסר לריצוי על דרך של עבודות שירות ועד 18 חודשי מאסר.",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"על הנאשם מס' 1 הוטלו 6 חודשי מאסר לריצוי על דרך של עבודות שירות ועונשי מאסר מותנים, על הנאשם מס' 2 אשר הורשע בעבירה של החזקת נשק, הוטלו 3 חודשי מאסר לריצוי על דרך של עבודות שירות ועונשי מאסר מותנים.",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"כבוד בית המשפט עמד על חומרת העבירות יחד עם זאת הקל בעונשו של המערער בשל גילו, עברו שאינו מכביד, מצבו הרפואי והערכת שירות המבחן כי עונש מאסר בפועל יפגע בבריאותו, כמו כן נתן משקל למשך התקופה בה היה נתון המערער בתנאים מגבילים.",0,1,0,0,0,0,0,0,0,0,0,0,0,0
הערעור התקבל באופן חלקי כך שעונש המאסר בפועל הומר ל- 6 חודשי מאסר שירוצו על דרך של עבודות שירות.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
על הנאשם הוטל עונש מאסר למשך 6 חודשים לריצוי על דרך של עבודות שירות ועונשים נלווים.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"החזקת נשק ותחמושת באופן שהנאשם החזיק M-16, אקדח מסוג ברטה ומחסנית, רובה מאולתר",0,0,1,1,1,0,1,1,1,0,0,0,0,0
ובו מחסנית ותחמושת מוסלקים בבור בנחפר באדמה ומעליו הונח ארגז.,0,0,1,1,0,0,1,0,1,0,0,0,0,0
כבוד בית המשפט קבע כי מתחם העונש ההולם נע בין 18 ל- 42 חודשי מאסר.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
על הנאשם הוטל עונש מאסר למשך 19 חודשים מיום מעצרו ועונשים נלווים.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"החזקת נשק ותחמושת ושיבוש הליכי משפט, כבוד בית המשפט קבע כי מתחם העונש ההולם נע בין",0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 ל- 24 חודשי מאסר.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
על הנאשם הוטל עונש מאסר למשך 10 חודשים בניכוי ימי מעצרו ועונשים,1,0,0,0,0,0,0,0,0,0,0,0,0,0
מדיניות הענישה הנוהגת בעבירות החזקה/שימוש בסמים לשימוש עצמי,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"מדיניות הענישה הנוהגת בעבירות של החזקת סמים לשימוש עצמי, סם מסוג חשיש,  הינה הטלת עונשי מאסר מותנים לתקופות שונות ועונשים נלווים.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
נסיבות הקשורות בביצוע העבירות,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"התכנון שקדם לביצוע העבירות- הדעת נותנת כי הנאשם תכנן את ביצוע עבירת החזקת הנשק, התחמושת והאביזרים בשל האופן בו הוסלקו הפריטים, גם אם הנאשם קיבל את הנשק והתחמושת מחבר משפחה.",0,0,1,1,1,0,0,1,0,0,1,0,0,0
האופן בו הוחזקו הפריטים מלמד על תכנון מוקדם.,0,0,1,0,0,0,0,0,0,0,1,0,0,0
