text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"כתב האישום המתוקן כלל שני אישומים הנוגעים לנאשם (אישום 1 ואישום 2), אך כחלק מהסדר הטיעון הבהירה המאשימה כי לא תבקש להוכיח את עובדותיו של האישום השני ולכן הוא זוכה מהמיוחס לו באישום זה.",7.972885e-06,5.0580484e-06,9.177905e-06,4.4173645e-05,4.650957e-06,1.1617985e-05,9.296732e-06,2.4434652e-05,1.7872251e-05,2.9199608e-05,0.0034156295,0.00022066463,0.002851954,0.999995
עיקרי כתב האישום המתוקן,1.2383617e-05,5.886995e-06,9.727938e-06,3.7170397e-05,5.817356e-06,4.3544624e-06,6.3913426e-06,6.162415e-05,2.3159944e-05,2.440391e-05,0.00035352737,8.569644e-05,0.0002919437,0.012791813
בחלק המבוא של כתב האישום המתוקן צוין כי בין הנאשמים הייתה במועדים הרלוונטיים היכרות מוקדמת.,8.360992e-06,5.21806e-06,9.492639e-06,3.8650604e-05,4.192022e-06,1.087562e-05,1.0649212e-05,0.20265223,1.8797975e-05,3.9219976e-05,0.1260937,0.00012436273,0.00035797185,3.5188255e-06
"החל מחודש 9/2022 היה הנאשם 1 חבר בקבוצות שונות בטלגרם בהן הוא נחשף לתוכן המזוהה עם ארגוני הטרור חמאס והג'יהאד האסלאמי ואשר כלל הצהרות של הארגונים, תכני תמיכה בשהידים וכן תכני חדשות ותכנים לאומניים פלסטיניים.",8.836929e-06,5.1622283e-06,9.310219e-06,0.0003072421,0.00012411845,0.9652843,0.46253398,0.99977595,2.2124023e-05,0.020981183,0.0039289305,0.00048411367,0.0013922892,3.8310777e-06
"ביום 7.9.22 פנה אל הנאשם 1 פעיל חמאס אשר כינה עצמו ""פג'ר"" באמצעות הפייסבוק והציג עצמו כתושב רצועת עזה.",8.01879e-06,0.99997866,9.478989e-06,7.9005265e-05,0.9995888,0.0047632805,0.74375033,0.9997118,2.0958398e-05,0.9388161,0.00086315325,0.00013375605,0.0005948784,2.942281e-06
פג'ר עשה זאת במטרה לגייס את הנאשם 1 לפעילות הארגון.,8.183537e-06,5.299363e-06,9.5139285e-06,5.1367064e-05,4.6844407e-06,0.010331595,2.5261048e-05,0.9997553,2.088185e-05,0.00027480972,0.9910641,7.928269e-05,0.0012866037,2.7893436e-06
"במסגרת השיחה לעיל ביקש פג'ר מהנאשם 1 שיסייע ""להם"" וכן ביקש ממנו להמשיך את התקשורת ביניהם באפליקציית טלגרם המאובטחת יותר.",8.497633e-06,5.2084692e-06,9.33409e-06,0.00012688867,1.8620842e-05,1.7954198e-05,0.00020827135,0.99916303,2.0530724e-05,4.325085e-05,0.009548769,0.00017970505,0.0012423435,3.660957e-06
"בהמשך לאמור לעיל, ביקש פג'ר מהנאשם 1 לתקשר עמו באפליקציות מאובטחות יותר והנאשם 1 עשה כן והמשיך לשוחח עם פג'ר במספר הזדמנויות, במהלכן אמר פג'ר לנאשם 1 כי יציג לו את הממונה עליו המכונה ""נאצר"" (נאצר ופג'ר יכונו להלן גם פעילי החמאס).",1.0776333e-05,5.132608e-06,9.279406e-06,0.00015294718,0.9985744,0.00015505863,0.3749954,0.9997682,3.6311485e-05,0.00032414708,0.701526,0.00027824417,0.0014559097,3.6927966e-06
"בהמשך, במהלך חודש 10/22, התנהלה שיחה טלפונית משולשת בין הנאשם 1, פג'ר ונאצר, במהלכה נאמר לנאשם 1 מפורשות כי השניים פעילים בגדודי עז-אלדין אלקסאם של החמאס.",9.152357e-06,0.9999784,9.47767e-06,0.00031569568,0.6950459,0.0020081915,0.77546996,0.99976283,4.8360584e-05,0.9409987,0.0127882445,0.00014638438,0.0006030147,2.864101e-06
הנאשם 1 המשיך את הקשר עם פג'ר ונאצר גם בהמשך.,9.249966e-06,5.235606e-06,9.408212e-06,4.0097482e-05,5.219443e-06,1.13860515e-05,2.5563442e-05,0.9672587,2.1178766e-05,0.3683875,0.0059663095,7.3804775e-05,0.00104313,3.025125e-06
"בשלב מסוים במהלך השיחות לעיל, שאל הנאשם 1 כיצד יוכל לסייע, ובתגובה פג'ר ונאצר ביקשו מהנאשם 1 לבצע פיגוע במהלכו הנאשם 1 יניח מטען נפץ אותו יקבל, במקום עמוס באזרחים יהודים, ביום הבחירות לכנסת במהלך חודש נובמבר 2022.",8.1264e-06,5.251713e-06,0.9999962,0.09646576,0.9999825,0.9999094,0.9991436,0.99997175,0.9999963,0.9999896,0.8415536,0.00021920324,0.0008167365,3.2596197e-06
הנאשם 1 הסכים לכך.,1.4370329e-05,5.782057e-06,1.0221687e-05,4.0160397e-05,5.2149503e-06,1.12795105e-05,1.50911765e-05,8.470354e-05,1.9978912e-05,2.3666431e-05,0.0016264477,7.2223476e-05,0.0013736855,2.2209433e-06
"במסגרת הקשר לעיל לביצוע הפיגוע, ביקש נאצר מהנאשם 1 לאתר אדם נוסף עליו ניתן לסמוך ואשר יוכל לסייע בביצוע הפיגוע.",7.0383617e-06,5.221594e-06,9.668386e-06,5.703505e-05,6.353137e-06,0.9982743,1.2630256e-05,0.9998198,1.8433238e-05,0.999979,0.49205604,0.0002915607,0.0018373171,3.3308906e-06
"בהמשך לכך ועובר ליום 2.10.22 פנה הנאשם 1 אל הנאשם 2, שיתף אותו בתוכנית הקשר והציע לו להצטרף אליו למימוש התוכנית.",8.040936e-06,5.1838465e-06,9.34877e-06,5.9587484e-05,0.00012401586,1.6420257e-05,2.905059e-05,0.9998658,1.8109637e-05,3.7843103e-05,0.9728812,0.00019529184,0.0022955693,2.8260558e-06
הנאשם 2 הסכים לבקשתו של נאשם 1.,8.805769e-06,5.453406e-06,9.715026e-06,3.4783567e-05,5.355028e-06,8.293214e-06,1.1026435e-05,3.1074844e-05,2.0308264e-05,1.8769728e-05,0.009009399,6.85344e-05,0.0014048598,2.2260983e-06
"בהמשך לאמור לעיל, הציע הנאשם 2 לנאשם 1 כי השניים יתקשרו לפעילי החמאס ""פג'ר"" ו""נאצר"", עוד בטרם נאשם 1 יציג לפני השניים את נאשם 2, וזאת על מנת לבחון את רצינותם וכדי לוודא שאכן מדובר בפעילי חמאס ולא בסוכני שב""כ.",9.420232e-06,5.1861994e-06,9.287002e-06,0.000100513775,0.0002048,0.3390739,0.14664426,0.9990144,6.120261e-05,0.00059179246,0.9991885,0.00029617644,0.0035168733,3.2770151e-06
"בהמשך לכך, עובר ליום  2.10.22 התקשר הנאשם 1 אל פעילי החמאס בנוכחות נאשם 2.",7.0952e-06,5.1975876e-06,9.513783e-06,5.680847e-05,0.0033860449,9.35945e-05,0.0071529076,0.9982627,2.1937354e-05,0.9972832,0.0010368688,8.215363e-05,0.0003089725,2.5219244e-06
"במהלך השיחה פעילי החמאס חזרו והציגו בפני נאשם 1 את פרטי הקשר לביצוע הפיגוע, והנאשם 2 שמע את האמור, מבלי שנאשם 1 הציגו לפני פעילי החמאס.",7.784453e-06,5.2778973e-06,1.0909567e-05,7.65285e-05,0.9998375,0.99968684,0.02946337,0.9998349,8.064722e-05,0.9999645,0.9995365,0.00019629231,0.0013929139,3.280329e-06
"בשלב מסוים במהלך השיחה ומבלי שפעילי החמאס שמעו, אמר הנאשם 2 לנאשם 1 שיציע לפעילי החמאס לבצע את הפיגוע כנגד חיילים ולא כנגד אזרחים.",7.5930398e-06,5.205872e-06,0.99999607,0.00022559307,0.9999751,0.9999783,0.9693347,0.9999279,0.00014910511,0.9999846,0.99915826,0.00023884141,0.0014094334,3.1083794e-06
"הנאשם 1 עשה כן, ופעילי החמאס סרבו להצעה ואמרו כי תכניתם היא לבצע פיגוע כנגד אזרחים.",6.2295258e-06,5.271217e-06,0.9999962,7.352603e-05,0.003630711,0.9999845,0.10530767,0.9998093,1.9961719e-05,0.99997747,0.9997688,0.00011590475,0.011298068,3.0768274e-06
"בעקבות האמור, נוכח חשדם של הנאשמים כי פג'ר ונאצר אינם רציניים בכוונות להוציא לפועל את הפיגוע, או לחילופין כי מדובר בסוכנים של שירותי הביטחון הכללי, הם החליטו לא לקדם עימם את הקשר לביצוע הפיגוע, אלא לבצע פיגוע כנגד חיילים, בעצמם, כפי שיפורט בהמשך.",8.484401e-06,5.3163344e-06,0.99999595,0.00019250887,0.0030677305,0.9999758,0.0008205762,0.9998714,2.7400683e-05,0.9999802,0.9995291,0.002505531,0.044909816,3.4656625e-06
"עם זאת, המשיך הנאשם 1 להיות בקשר עם פג'ר.",1.0797532e-05,5.3072517e-06,9.509537e-06,4.1917614e-05,4.769595e-06,1.0162406e-05,1.875833e-05,0.9545867,2.1640735e-05,0.0012397398,0.0003879877,8.237327e-05,0.0029361353,2.7593562e-06
"בהמשך לאמור לעיל, ביום 14.10.22, נסע הנאשם 1 לכפר בורקין ברשות הפלסטינאית ורכש שם תת מקלע.",7.315889e-06,5.165114e-06,0.9999962,0.99999034,0.99997985,2.2090293e-05,0.99993265,0.99989617,0.9999964,0.99950147,0.0015123716,0.00010412214,0.00022716894,2.6951327e-06
"בהמשך, הציג הנאשם 1 את הנשק לנאשם 2 בהיותם סמוך לביתם, והנשק הוחזק ברשות הנאשם 1 בביתו או סמוך לשם.",6.7872993e-06,5.235596e-06,0.9999962,0.99867636,0.9999883,0.24024442,0.99948835,0.99995494,2.2271486e-05,0.99876416,0.0011399508,7.8853525e-05,0.00027113236,3.2879461e-06
"עוד בהמשך רכש הנאשם 1 תחמושת לנשק לעיל, וביום 15.10.22 נסעו הנאשמים יחד לשטח פתוח צפונית לכפר מועאויה כשהנשק והתחמושת ברשותם, ירו בנשק, ולאחר מכן המשיך הנאשם 1 להחזיק את הנשק ברשותו.",7.2012044e-06,5.141769e-06,0.9999962,0.99998784,0.99998844,0.999353,0.99993455,0.99996805,0.00013642186,0.9999906,0.95597446,0.00011899431,0.00032179776,3.194964e-06
"בתחילת חודש נובמבר 2022 או בסמוך לכך, פנה הנאשם 1 אל נאשם 2 והציע לו לבצע פיגוע כנגד חיילי צה""ל, במסגרתו יגרמו הנאשמים למותם של חיילי צה""ל באמצעות ירי, יחטפו את כלי הנשק של החיילים וימכרו אותם (להלן: הפיגוע כנגד החיילים).",7.3228834e-06,5.1267616e-06,0.9999962,0.00052289723,0.99997663,0.9999546,0.99834263,0.9999628,0.0056236456,0.99998915,0.99493545,0.00019280976,0.0007584221,3.1923535e-06
"הנאשם 2 אשר היה מעוניין בגניבת כלי הנשק ומכירתם, הסכים לתוכנית הפיגוע כנגד החיילים במלואה (להלן: הקשר, או - הקשר לביצוע הפיגוע כנגד החיילים).",7.4600734e-06,5.1913357e-06,0.99999607,0.00054606464,0.5996546,0.99996126,0.89102876,0.99996173,2.052618e-05,0.9999864,0.9979634,0.0002273863,0.0011442608,3.1544428e-06
"הפיגוע כנגד החיילים הוא מעשה טרור כהגדרתו בחוק המאבק בטרור, תשע""ו – 2016 (להלן: חוק המאבק בטרור).",8.614296e-06,5.2331e-06,9.423521e-06,9.352642e-05,5.212256e-06,0.9581952,3.011711e-05,0.011190086,2.1556325e-05,0.99995995,0.00034755727,0.000102874474,0.0003464243,3.247782e-06
"במסגרת הקשר, סיכמו הנאשמים שיבצעו את הפיגוע כנגד החיילים באמצעות תת המקלע שהוזכר לעיל, ולצורך מימוש הקשר ביצעו הנאשמים מעשים שונים שיש בהם משום הכנה לביצוע הפיגוע החל מסוף חודש אוקטובר לערך ועד למועד מעצרו של נאשם 1 ביום 27.12.22 –",8.027666e-06,5.069126e-06,0.9999962,0.99990904,0.00059125735,0.99984694,0.999549,0.9999335,0.9999963,0.99998593,0.9975662,0.00016077315,0.00043314727,2.7929211e-06
"(-)	במספר הזדמנויות בחנו תחנות אוטובוס שונות בדרך שבין כפר קרע לגבעת עדה ולאורך כביש 65, כאשר לבסוף החליטו לבצע את הפיגוע כנגד החיילים בתחנת אוטובוס סמוכה לבסיס האימונים של חטיבת גולני הנמצא באזור הסמוך לכפר קרע, ושעל פי בדיקת הנאשמים עמוסה בחיילי צה""ל בעיקר בימי חמישי;",1.1748175e-05,5.141377e-06,0.99999595,0.0001433614,0.99989796,0.99829024,0.6676813,0.9998882,3.4110813e-05,0.99998224,0.38518545,0.0001769308,0.00041804518,3.1408294e-06
"(-)	באמצע חודש דצמבר וכחלק ממעשי ההכנה לביצוע הפיגוע כנגד החיילים, ניסו לאתר ולרכוש מכונית שנפסלה לשימוש בישראל כדי שזו תשמש אותם לביצוע הפיגוע באופן שיקשה על גילוי זהותם.",1.6524738e-05,5.1551146e-06,0.99998987,0.00015067615,0.9975599,0.99997425,0.04726805,0.9999603,3.550637e-05,0.9999813,0.9938572,0.00017901807,0.000744146,3.3665915e-06
"הנאשם 1 אף פנה לשם כך לאדם בברטעה המזרחית, אולם ללא הצלחה;",7.6285246e-06,0.99997854,9.478917e-06,5.5532866e-05,1.0405898e-05,1.2631955e-05,3.4239878e-05,0.89335746,2.1296944e-05,0.0021202182,0.0004142478,6.0769566e-05,0.000809516,2.780253e-06
(-)	הנאשם 1 הציג לאדם נוסף  את תכנית הקשר וביקש לצרפו לקשר.,2.0730238e-05,5.349592e-06,9.370254e-06,3.7060883e-05,5.788258e-06,1.24015105e-05,1.561663e-05,0.9997992,1.8718192e-05,2.2294606e-05,0.27443218,8.417212e-05,0.00053156697,3.1081895e-06
"האדם הנוסף הסכים לכך, ואולם לבסוף לא צורף לקשר נוכח סירובו של נאשם 2 לצרפו לביצוע הפיגוע כנגד החיילים;",6.6730167e-06,5.127026e-06,0.99999607,6.456573e-05,7.2202515e-06,0.99869895,2.2799019e-05,0.9973283,2.6930338e-05,0.9999763,0.0010023209,8.901113e-05,0.0019562896,2.6881303e-06
"ביום 27.12.22 נעצר הנאשם 1, וביום 9.1.23 נעצר הנאשם 2, מבלי שהצליחו להוציא לפועל את תכנית הפיגוע כנגד החיילים, בין היתר מאחר שלא הצליחו להשיג את המכונית לפיגוע.",8.046934e-06,5.2142045e-06,0.9999832,0.00014407978,0.9999428,0.9984085,0.90944,0.9997336,7.722236e-05,0.9999819,0.98785794,0.0001494309,0.000987741,2.8156317e-06
התיאור העובדתי בכתב האישום המתוקן והנוגע לנאשם 2 הסתיים באמור לעיל.,6.717053e-06,5.1669667e-06,9.363429e-06,3.298365e-05,5.191108e-06,8.031617e-06,6.622868e-06,2.1403737e-05,1.902968e-05,1.9974494e-05,0.00027096414,0.00012772664,0.0003651501,4.4502663e-06
"עם זאת, כאשר הוצג הסדר הטיעון הוסיפו הצדדים את האמור להלן שיש להביאו כבר כעת, שכן הוא חלק מהמסד העובדתי לצורך גזר הדין (ר' עמ' 177 לפרוטוקול הדיון מיום 15.7.24, פסקה 5) -",9.430695e-06,5.2813966e-06,9.332051e-06,4.5002264e-05,4.9147175e-06,8.1508315e-06,7.496181e-06,2.459932e-05,1.713546e-05,1.6349772e-05,0.000431626,0.00016291293,0.0005901339,2.5077263e-06
"(-)	קשר הנאשם 2 קשר עם הנאשם 1 לבצע עבירה של רצח בנסיבות מחמירות שהוא מעשה טרור, ממניע לאומני-אידאולוגי, במטרה לעורר פחד או בהלה בציבור וכשיש במעשה סיכון ממשי לפגיעה חמורה בגופו של אדם או בחירותו; ובכך עבר עבירה של קשירת קשר למעשה טרור של ביצוע רצח בנסיבות מחמירות, לפי סעיפים 499(א)(1) + 301א(10) + (11) לחוק העונשין תשל""ז – 1977 (להלן: חוק העונשין) + סעיף 38(ג)(1) לחוק המאבק בטרור;",1.539346e-05,5.0403e-06,0.00014782746,0.00010451228,6.8847276e-06,0.99755824,1.2849733e-05,0.9949875,1.8344817e-05,0.9999827,0.00078878965,0.00028823796,0.006670852,7.3378935e-05
"(-)	 עשה הנאשם 2, יחד עם הנאשם 1, מעשים שיש בהם משום הכנה לביצוע הפיגוע כנגד החיילים, שהוא מעשה טרור של רצח בנסיבות מחמירות, זאת בדרך של הכנת כלי נשק בדרך של ירי, איסוף מידע לאיתור מקום מתאים לביצוע הפיגוע וביצוע פעולות לאיתור ורכישת רכב מתאים לשם כך, והכל ממניע לאומני-אידאולוגי, במטרה לעורר פחד או בהלה בציבור וכשיש במעשה סיכון ממשי לפגיעה חמורה בגופו של אדם או בחירותו; ובכך עבר עבירה של הכנה למעשה טרור של רצח בנסיבות מחמירות, לפי סעיפים 28(א)(3)+(4) לחוק המאבק בטרור + 301א(א)(1)+(10)+(11) +29 לחוק העונשין;",2.5403822e-05,5.0912863e-06,0.99999607,0.0011302674,0.015984459,0.99955946,0.0016419134,0.9994697,2.1618109e-05,0.99998796,0.42652863,0.00082821376,0.021292977,9.616659e-05
"(-)	הנאשם 2 נשא והוביל נשק  וכן ירה באמצעותו, בצוותא עם הנאשם 1; ובכך עבר עבירות של נשיאה והובלת נשק, לפי סעיף 144(ב) רישה + סיפה  + סעיף 29 לחוק העונשין, וכן של ירי  מנשק חם, לפי סעיף 340א(א) + סעיף 29 לחוק העונשין.",1.9785402e-05,5.0568715e-06,0.9999962,0.009105034,0.9961876,0.5459305,0.1910133,0.9994023,3.1002062e-05,0.99999094,0.00028220515,0.00011377272,0.00035785517,0.00021839756
"מטעם הנאשם העידה אמו, שמסרה שהנאשם הוא בנה הבכור.",1.0819561e-05,0.99997866,9.763965e-06,3.9398677e-05,5.552306e-06,1.1422497e-05,1.3828137e-05,3.7167065e-05,1.9927385e-05,1.8549305e-05,0.0007984214,0.00011367556,0.0077274395,1.7492079e-05
"האם תיארה כי היא עובדת כמדריכה נגד אלימות במקום מגוריהם (בנדון הוגש אישור על העסקתה כמדריכת מוגנות בחטיבת ביניים) וברוח זו היא חינכה גם את ילדיה, כמו גם על אהבה וסובלנות.",8.488577e-06,0.99997866,9.313113e-06,5.9087277e-05,1.1943232e-05,0.00012920657,3.9975497e-05,0.14088061,1.9707086e-05,2.9603216e-05,0.002994222,0.0006971533,0.06547313,4.108217e-06
"האם הביעה צער עמוק על מעשי בנה, הדגישה את חומרתם ואת חשיבות החיים המשותפים בין יהודים לערבים במדינת ישראל וביקשה את רחמי בית המשפט בנוגע לענישה.",7.325223e-06,0.99997866,9.263455e-06,4.6951987e-05,6.9488833e-06,0.9479017,2.4969828e-05,4.0020463e-05,2.1297756e-05,0.0001394301,0.0008308392,0.0003488087,0.9976617,3.5787616e-06
"בנוסף, הוגש מסמך מטעם המחלקה לשירותים חברתיים במקום מגורי הנאשם ממנו עלה כי הנאשם נשוי ואב ל-3 ילדים.",7.851673e-06,0.99997866,9.396062e-06,4.1215502e-05,5.5682453e-06,7.3331003e-06,1.4595457e-05,3.2461718e-05,1.9936339e-05,1.8350453e-05,0.00041684086,0.00010466227,0.0014725933,2.9629437e-06
"צוין כי משפחת הנאשם סובלת ממצב סוציואקונומי ירוד, וכן נסקרו הקשיים בתחום הרגשי מהם סובלים בני המשפחה, בין היתר על רקע מעצר הנאשם.",7.365003e-06,0.99997866,9.3230665e-06,4.3546974e-05,4.651241e-06,2.029173e-05,1.4087186e-05,7.811342e-05,1.9267694e-05,2.0105846e-05,0.00031252587,0.0002172306,0.0077981926,3.5898129e-06
המאשימה הדגישה את חומרת מעשי הנאשם וציינה כי במעשיו הוא פגע פגיעה של ממש בביטחון המדינה ובביטחון הציבור.,6.2903464e-06,5.2614937e-06,9.392881e-06,3.6214384e-05,4.1332187e-06,0.9609333,9.573188e-06,4.2828753e-05,1.819734e-05,0.9997762,0.0059297876,0.00027688767,0.98829985,4.132312e-06
"בא כוח המאשימה היה ער לכך שחלקו של הנאשם 1 (ואנו נחזור ונדגיש, כי מדובר בחלק הלכאורי של הנאשם 1) היה משמעותי יותר (הוא זה שהיה בקשר עם החמאס בעוד שהנאשם 2 לא מואשם בכך; הנאשם 1 היה זה שיזם את הפנייה אל הנאשם 2 והציע לו להצטרף לתוכנית קיימת, וכו'), אך לצד זאת הודגש כי חרף חלקו המשמעותי יותר של הנאשם 1, הנאשם 2 ידע באופן ברור ומלא על כל פרטי התוכנית, ועל אף זאת הסכים לבצע פיגוע נגד אזרחים ישראלים.",9.178789e-06,5.2288597e-06,0.99999607,0.00020890101,0.0005554913,0.997715,0.022461148,0.9949679,0.0003017152,0.99995506,0.9996252,0.9961429,0.7951212,1.9934323e-05
"לא זו אף זו, בעוד החמאס היה מעוניין בפיגוע נגד אזרחים, הנאשם היה זה שהציע לפגע בחיילים, ומשגורמי החמאס לא הסכימו לכך - הנאשמים סברו שהחמאס ""לא רציני"", ולחילופין חשדו שמדובר בסוכני שב""כ, ואז פנו ""עצמאית"" לדרך חדשה של מעשי הכנה לרצח חיילים ישראלים ונטילת נשקיהם.",9.765286e-06,5.263873e-06,0.99999607,0.0010253678,0.99979955,0.9999765,0.9225025,0.99991095,0.0004523786,0.9999788,0.9997701,0.0019831578,0.017801797,3.840937e-06
"לצורך זה ערכו הנאשמים סיורים מקדימים, בחרו מקום מתאים לפיגוע וניסו לאתר רכב שישמש אותם לכך.",7.653834e-06,5.3010863e-06,0.9999962,8.9775516e-05,0.99161386,0.86515045,0.0018190633,0.99979264,3.521674e-05,0.99996924,0.999091,0.000105816725,0.0003652878,3.5352502e-06
"בא כוח המאשימה היה ער להסכמה ולפיה הנאשם 2 פעל בסופו של דבר להתרחק מהנאשם 1, אך הפנה לעובדות כתב האישום המתוקן ולפיהן הדבר גם נבע מהקושי באיתור רכב לביצוע הפיגוע.",6.7256938e-06,5.1614306e-06,9.604452e-06,7.1627175e-05,3.371561e-05,0.99969876,1.5981108e-05,0.99252653,2.1061483e-05,0.9999801,0.99939406,0.068873264,0.30651265,0.0008157193
"צוין כי רק לאחר הקשיים באיתור הרכב החלה, ביום 10.12.2022, ההתרחקות של הנאשם 2 מהנאשם 1 - שנעצר ביום 27.12.22.",1.1415385e-05,5.2329206e-06,9.371165e-06,6.7975554e-05,9.4423354e-05,1.5508333e-05,0.000107706794,0.94447106,1.8585144e-05,0.020230168,0.0010688457,0.00022336227,0.0007200595,3.2015917e-06
"המאשימה הפנתה לנסיבה נוספת לחומרה והיא כי הנאשם הוא אזרח ישראל, וחרף זאת הפר את חובת הנאמנות הבסיסית המצופה מכל אזרח וכן ניצל את חופש התנועה ואת יתר הזכויות הנתונות לו, והכל כדי להוציא לפועל פיגוע רצחני כנגד חיילי צה""ל.",6.9252e-06,0.9999776,0.99999607,0.000120431716,2.926205e-05,0.99985397,0.00020438955,0.9984994,1.817611e-05,0.9999795,0.9942859,0.013415974,0.86434907,4.620779e-06
"נטען כי הגם שמדובר במעשי הכנה ""בלבד"", הם מצויים ברף הגבוה של מעשי ההכנה וקרובים לניסיון.",9.735215e-06,5.245316e-06,9.314197e-06,4.992248e-05,4.3442674e-06,2.0323125e-05,9.012749e-06,8.413946e-05,1.778754e-05,2.1058271e-05,0.66451496,0.0004266003,0.00028817312,3.7728696e-06
