feature_key,text,extraction
GENERAL_CIRCUM,אין מדובר במי שמונע מאידאולוגיה עוינת למדינה ולכן סיכויי השיקום והחזרתו למוטב ממשיים.,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,הנאשם הדגיש שלא הייתה לו כוונה לפגוע במדינה והוא פעל ממניעים כלכליים.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"מדובר בנאשם כבן 30, נשוי ואב לילדים, אזרח ישראל, אשר באופן מודע חבר לנאשם הנוסף ביודעו כי הלה נמצא בקשרים עם ארגוני טרור שכל מטרתם היא השמדת מדינת ישראל וביצוע פיגועים ומעשי רצח כנגד אזרחים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"טענה נוספת שעלתה בין השורות בטיעוני ההגנה וכן בדברי הנאשם טרם גזר הדין, היא כי מניע הנאשם היה כלכלי, ומכאן שיש – לשיטת הנאשם – להקל בעונשו.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"אזכיר, כי הנאשם היה מודע היטב לקשר של הנאשם 1 לארגוני הטרור, ומשכך טענתו בנוגע למניע הכלכלי היא היתממות לשמה נוכח תוצאות מעשיו לו היו מתממשים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
CIR_HELD_WAY_WEP,"בהמשך, הציג הנאשם 1 את הנשק לנאשם 2 בהיותם סמוך לביתם, והנשק הוחזק ברשות הנאשם 1 בביתו או סמוך לשם.",['סמוך לבית']
CIR_HELD_WAY_WEP,"עוד בהמשך רכש הנאשם 1 תחמושת לנשק לעיל, וביום 15.10.22 נסעו הנאשמים יחד לשטח פתוח צפונית לכפר מועאויה כשהנשק והתחמושת ברשותם, ירו בנשק, ולאחר מכן המשיך הנאשם 1 להחזיק את הנשק ברשותו.",['על גופו']
CIR_OBTAIN_WAY_WEP,"בהמשך, הציג הנאשם 1 את הנשק לנאשם 2 בהיותם סמוך לביתם, והנשק הוחזק ברשות הנאשם 1 בביתו או סמוך לשם.",['מאחר']
CIR_OBTAIN_WAY_WEP,"עוד בהמשך רכש הנאשם 1 תחמושת לנשק לעיל, וביום 15.10.22 נסעו הנאשמים יחד לשטח פתוח צפונית לכפר מועאויה כשהנשק והתחמושת ברשותם, ירו בנשק, ולאחר מכן המשיך הנאשם 1 להחזיק את הנשק ברשותו.",['מאחר']
CIR_TYPE_WEP,"בשלב מסוים במהלך השיחות לעיל, שאל הנאשם 1 כיצד יוכל לסייע, ובתגובה פג'ר ונאצר ביקשו מהנאשם 1 לבצע פיגוע במהלכו הנאשם 1 יניח מטען נפץ אותו יקבל, במקום עמוס באזרחים יהודים, ביום הבחירות לכנסת במהלך חודש נובמבר 2022.",['מטען חבלה']
CIR_TYPE_WEP,"בהמשך לאמור לעיל, ביום 14.10.22, נסע הנאשם 1 לכפר בורקין ברשות הפלסטינאית ורכש שם תת מקלע.",['תת מקלע']
CIR_TYPE_WEP,"במסגרת הקשר, סיכמו הנאשמים שיבצעו את הפיגוע כנגד החיילים באמצעות תת המקלע שהוזכר לעיל, ולצורך מימוש הקשר ביצעו הנאשמים מעשים שונים שיש בהם משום הכנה לביצוע הפיגוע החל מסוף חודש אוקטובר לערך ועד למועד מעצרו של נאשם 1 ביום 27.12.22 –","['תת מקלע (תמ""ק)']"
CIR_TYPE_WEP,"השניים קשרו קשר לחדור לתחומי המדינה כשהם חמושים בסכין על מנת לדקור חייל צה""ל או יהודי.",['תת מקלע מאולתר (מקלע מאולתר)']
CIR_USE,"עוד בהמשך רכש הנאשם 1 תחמושת לנשק לעיל, וביום 15.10.22 נסעו הנאשמים יחד לשטח פתוח צפונית לכפר מועאויה כשהנשק והתחמושת ברשותם, ירו בנשק, ולאחר מכן המשיך הנאשם 1 להחזיק את הנשק ברשותו.","['ירי', 'ניסיון לירי']"
CIR_USE,"בתחילת חודש נובמבר 2022 או בסמוך לכך, פנה הנאשם 1 אל נאשם 2 והציע לו לבצע פיגוע כנגד חיילי צה""ל, במסגרתו יגרמו הנאשמים למותם של חיילי צה""ל באמצעות ירי, יחטפו את כלי הנשק של החיילים וימכרו אותם (להלן: הפיגוע כנגד החיילים).",['ניסיון לירי']
CIR_USE,"(-)	 עשה הנאשם 2, יחד עם הנאשם 1, מעשים שיש בהם משום הכנה לביצוע הפיגוע כנגד החיילים, שהוא מעשה טרור של רצח בנסיבות מחמירות, זאת בדרך של הכנת כלי נשק בדרך של ירי, איסוף מידע לאיתור מקום מתאים לביצוע הפיגוע וביצוע פעולות לאיתור ורכישת רכב מתאים לשם כך, והכל ממניע לאומני-אידאולוגי, במטרה לעורר פחד או בהלה בציבור וכשיש במעשה סיכון ממשי לפגיעה חמורה בגופו של אדם או בחירותו; ובכך עבר עבירה של הכנה למעשה טרור של רצח בנסיבות מחמירות, לפי סעיפים 28(א)(3)+(4) לחוק המאבק בטרור + 301א(א)(1)+(10)+(11) +29 לחוק העונשין;",['ירי']
CIR_USE,"(-)	הנאשם 2 נשא והוביל נשק  וכן ירה באמצעותו, בצוותא עם הנאשם 1; ובכך עבר עבירות של נשיאה והובלת נשק, לפי סעיף 144(ב) רישה + סיפה  + סעיף 29 לחוק העונשין, וכן של ירי  מנשק חם, לפי סעיף 340א(א) + סעיף 29 לחוק העונשין.",['ירי']
CIR_USE,"חלקו של הנאשם 2 התמצה בירי חד פעמי בנשק, הא ותו לא, ולהחזקה בנשק מכוח דיני השותפות.",['ירי']
CIR_USE,"התוכנית לא נותרה רק בגדר רעיון וכפי שצוין בכתב האישום המתוקן, בתחילת חודש נובמבר 2022 פנה הנאשם 1 אל הנאשם 2 והציע כי במסגרת הפיגוע כנגד החיילים הם יירו לעבר החיילים באמצעות כלי נשק שהוחזק בפועל על ידי הנאשם 1, יחטפו את כלֵי הנשק של החיילים וימכרו אותם.",['ניסיון לירי']
CONFESSION,"הנאשם 2 (להלן גם : הנאשם), יליד 1994 ותושב היישוב מועאוויה, הורשע על פי הודייתו בעבירות ביטחון שעיקרן קשירת קשר למעשה טרור של ביצוע רצח בנסיבות מחמירות, וכן הכנה למעשה טרור של רצח בנסיבות מחמירות, והכל בנוגע לתוכנית שקשר עם הנאשם האחר בכתב האישום ומטרתה הייתה רצח חיילים.",['כן']
CONFESSION,"לגבי קביעת העונש בתוך המתחם, עתרה המאשימה לענישה באמצע המתחם בשים לב, מחד גיסא, להודאת הנאשם, לחיסכון בזמן ולכך שמדובר בצעיר נעדר עבר פלילי, אך מאידך גיסא הפנתה לשיקולי התרעת היחיד והרבים.",['כן']
CONFESSION,"לגבי העונש בתוך המתחם שייקבע, הפנה בא כוח הנאשם לתנאי המאסר בהם נתונים אסירים ביטחוניים; לתקופת המעצר בה שוהה הנאשם ולתנאים הקשים; וליתר הנתונים העומדים לזכות הנאשם ובכלל זאת הודייתו, מצבו המשפחתי וקבלת האחריות על מעשיו.",['כן']
CONFESSION,"יוזכר כי הנאשם הורשע, על פי הודייתו, בעבירות טרור חמורות.",['כן']
CONFESSION,"בעניינו של מוסא, שהיה הדומיננטי מבין השניים, נקבע מתחם בין 4 ל 8 שנים ודינו נגזר ל 5 שנות מאסר (צעיר, הודה טרם שמיעת ראיות, נעדר עבר); ואילו בעניינו של קאדי, שחלקו קטן יותר, נקבע מתחם בין 3 ל 7 שנות מאסר ודינו נגזר ל 4 שנות מאסר בפועל (צעיר, הודה, נעדר עבר);",['לא']
PUNISHMENT_ACTUAL,"(-)	9 שנות מאסר בפועל, החל מיום מעצרו – 9.1.23;",['9 שנות מאסר בפועל']
PUNISHMENT_SUSPENDED,"(-)	מאסר לתקופה של 12 חודשים, על תנאי למשך שלוש שנים מיום שחרורו והתנאי הוא כי הנאשם לא יעבור עבירת אלימות או נשק שהיא פשע;",['12 חודשים על תנאי']
PUNISHMENT_SUSPENDED,"(-)	מאסר לתקופה של 6 חודשים, על תנאי למשך שלוש שנים מיום שחרורו והתנאי הוא כי הנאשם לא יעבור עבירת אלימות או נשק מסוג עוון.",['6 חודשים']
