text,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIR_PUNISHMENT
"להערכתו זו הגיע השירות תוך שהביא בין מכלול שיקוליו את הנתונים הבאים: אירועי המשבר שחווה הנאשם מגיל צעיר (פטירת אביו) וקשייו להתמודד עם המשברים והשינויים שעבר בחייו, לרבות העלייה לישראל מה שהובילו להתחבר לחברה שולית ולהתנהג בדרך עבריינית ושולית הכוללת התמכרות עמוקה לסמים; ההערכה, לפיה התחברות הנאשם לחברה שולית היוותה עבורו מענה לצרכים רגשיים ולתחושות שייכות והיותו בעל ערך; ההתרשמות, לפיה במהלך השנים הנאשם מנהל אורח חיים המאופיין בדפוסי חשיבה והתנהגות אנטי סוציאליים, כפי שבא לכדי ביטוי בביצוען של עבירות פליליות והסתמנותה של מגמה רצידיוויסטית במהלך השנים; ההתרשמות מקשייו של הנאשם בהצבת גבולות, בדחיית סיפוקים ובריסון, סף תסכול נמוך ונטייה לפעול בתוקפנות, כפי שהדבר בא לידי ביטוי בריבוי ביצוען של עבירות בתחום האלימות; ההתרשמות, לפיה הנאשם הינו אדם תלותי, בעל התמכרות עמוקה לסמים, המנהל לאורך השנים אורח חיים התמכרותי ועברייני, כשניכר כי ניסיונות טיפול העבר עד כה, לא הובילו לשינוי משמעותי בהתנהגותו וכעבור תקופה קצרה הוא שב למעורבות שולית ולשימוש בסמים; וההתרשמות מאפקט הרתעה מצומצם והעדר יכולת להפיק לקחים מניסיון העבר.",,,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"בנוסף לאלו, שירות המבחן התרשם כי הנאשם לקח אחריות פורמאלית על ביצוע העבירה; נטה למזער את חומרת מעשיו, בין היתר בשל תפיסתו, לפיה הוא לא פגע בסביבה שכן הסם היה מצוי בביתו הפרטי; הנאשם מחזיק בעמדה קורבנית, המשליכה אחריות על גורמים חיצוניים, בכך שחלק גדול מהתיקים הפליליים שנפתחו בעניינו, בהם התיק הנוכחי, נפתחו בשל היותו לדבריו דמות מוכרת באשדוד בשל עברו הפלילי המכביד ושבגין אלה הוא זכה ליחס מפלה ונוקשה מצד גורמי המשטרה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : כן', '10 : לא', '11 : כן']",,,,,,,,['כן'],,
עוד מסר שירות המבחן כי התחזקה התרשמותו מקשייו של הנאשם להימנע משימוש בסמים ולנהל אורח חיים נורמטיבי שכן וכעולה מדברי הנאשם העבירה הנדונה בוצעה סמוך לשחרורו ממאסרו האחרון.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"מה עוד, שנפתח כנגד הנאשם תיק פלילי נוסף בעבירת החזקת סם לצריכה עצמית ביום 25.05.2023, כשגם בעניין זה הנאשם צמצם מאחריותו תוך ששירות המבחן התרשם כי הנאשם מתקשה להתייחס באופן בוגר ואחראי למיוחס לו, בדומה להתייחסותו המטשטשת לכלל התיקים ולעברו הפלילי.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"בסופו של תסקיר, ובשל ההתרשמות מהנאשם כבעל דפוסי חשיבה עברייניים וקושי בהצבת גבולות פנימיים, כאשר גבולות חיצוניים אינם מהווים עבורו גורם מרתיע, נמנע השירות לבוא בהמלצה טיפולית בעניינו והמליץ על ענישה מוחשית ומצבת גבולות.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"עוד מסר שירות המבחן כי ככל והנאשם יידון לעונש בדמות מאסר בפועל, אזי הנאשם יוכל להשתלב בטיפול ייעודי בתחום ההתמכרויות במקום מאסרו.",,,,,,,,,,,,,,
"בסיכומה של נקודה זו ייאמר, כי בסופו של יום הנאשם סרב ליטול חלק בהליכים שיקומיים במסגרת שירות המבחן, כך שאותו מוקד בעייתי, קווי אישיותו, ותפיסת עולמו שעמדו ברקע לביצוע העבירה לא אוינו.",,,,,,,,,,,,,,
"עם זאת, לא ניתן להתעלם מכך כי ביום 26.07.2018, פורסם ברשומות חוק הסמים המסוכנים (עבירת קנס מיוחדת – הוראת שעה), התשע""ח–2018 (החוק נכנס לתוקף ביום 01.04.2019 – נ.ש.מ.), ובו שונתה מדיניות הענישה בעבירה של צריכת סם מסוג קנבוס לשימוש עצמי.",,,,,,,,,,,,,,
"קנס בסך 1,200 ₪ או 10 ימי מאסר תמורתו.",[],[],"['1,200 ₪']",,,,,,,,,,,
"הקנס ישולם ב- 4 שיעורים שווים ורצופים, כשהראשון שבהם בתוך 30 יום מהיום.",,,,,,,,,,,,,,
"ניתן יהיה לשלם את הקנס כעבור שלושה ימים מיום מתן גזר הדין לחשבון המרכז לגביית קנסות, אגרות והוצאות ברשות האכיפה והגבייה באחת מהדרכים הבאות:",,,,,,,,,,,,,,
"ניתן בזאת צו להשמדת המוצג - סמים, בכפוף לחלוף תקופת הערעור.",[],[],[],,,,,,,,,,,
