text,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIR_PUNISHMENT
"עוד טען הסנגור שמדובר באדם נורמטיבי, בן למשפחה סולידית ונורמטיבית.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הוא לא סחר בסם בעצמו, לא פעל לאחר תכנון, לא הפיק רווח מביצוע העבירה וחלקו היחסי בביצועה נמוך.",,,,,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,
"הסנגור הפנה לאמור בתסקיר כי הנאשם השתלב בטיפול, כי בדיקות לאיתור סם שמסר נמצאו נקיות וכי  הוא לא ביצע שתיים מהבדיקות אליהן הוזמן, אחת בשל הרמדאן והאחרת בשל איחור בהתייצבות.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הנאשם הביע צער על מעשיו, טען כי הוא יודע שטעה והתחייב לא לחזור על מעשים דומים.",,,,,,,,,,,['כן'],,,
"שירות המבחן פירט בתסקיר שערך את נסיבותיו האישיות, המשפחתיות, התעסוקתיות והחינוכיות של הנאשם.",,,,,,,,,,,,,,
"שירות המבחן ציין כי הנאשם הינו צעיר כבן 26, נשוי ואב לשניים.",,,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"לנאשם הרשעה קודמת אחת משנת 2012, בעבירה של החזקת סכין, והוא השתמש בעבר בסמים.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הנאשם מסר 4 בדיקות לאיתור שרידי סם, מתוך 6 בדיקות שהתבקש למסור, והן נמצאו נקיות.",,,,,,,,,,,,,,
"שירות המבחן ציין כי הנאשם הודה בביצוע העבירה, טען כי התכוון לסייע לבן דודו בידיעה שמדובר בסם מסוכן, והביע צער על מעשיו.",,,,,,,,,,,,['כן'],['כן'],
"להתרשמות שירות המבחן, הנאשם פיתח תלות רגשית, נגררות וריצוי הסובבים אותו כדרך להישרדות ולפיצוי רגשי.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"לנאשם קושי לבחון באופן מעמיק את התנהלותו, את מעשיו ואת דפוסי השימוש שלו בסמים.",,,,,,,,,,,,,,
יחד עם זאת התרשם שירות המבחן כי הנאשם גדל במשפחה נורמטיבית וכי הוא מביע שאיפה לניהול אורח חיים תקין.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"כמו כן, הנאשם השתלב לאחרונה בהליך טיפולי, התמיד להגיע למפגשים, שיתף פעולה, החל לגלות מודעות עצמית רבה יותר והתחיל תהליך ראשוני של התבוננות על התנהלותו ודפוסיו תוך חשיפת עולמו הרגשי.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
הנאשם ניסה לסחור ב-400 טבלית של סם מסוכן מסוג MDMA.,,,,,,,['MDMA'],['[400 - טבליות]'],"['לא בעל המעבדה, בעל הסמים']",,,,,
לאחרונה הראו מדענים שאצל משתמשים קבועים באקסטזי (MDMA ) נמצא נזק מוחי הקשור גם לבעיות זיכרון.,,,,,,,,,,,,,,
"לצורך קביעת העונש המתאים לנאשם בתוך מתחם הענישה הנ""ל יש להביא בחשבון, לטובתו של הנאשם, את הפגיעה שתיגרם לו ולמשפחתו, מטבע הדברים, כתוצאה מהרשעתו ומהעונש שיוטל עליו, את הודאתו שניתנה בשלב מוקדם של ההליכים, אשר חסכה מזמנם של העדים המפורטים בכתב האישום, זמנם של הצדדים ומשאבי המערכת, את שאיפתו לנהל אורח חיים נורמטיבי, את השתלבותו בהליך טיפולי ואת נסיבותיו האישיות המפורטות בתסקיר.",,,,"['1 : כן', '2 : כן', '3 : כן', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,['כן'],
לחובתו של הנאשם עומד עברו הפלילי.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,
"יחד עם זאת, משקלו של העבר הפלילי מוגבל ביותר, שכן הוא כולל עבירה אחת, שאינה ממן העניין, אשר מאז ביצועה חלפו למעלה מ-6 שנים.",,,,,,,,,,,,,,
"עוד עומד לחובתו של הנאשם האמור בתסקיר בדבר העמדה הקורבנית שהציג, קשייו לבחון את מעשיו ואת דפוסי השימוש שלו בסמים, נטיותיו השליליות שנזכרו וקווי אופיו ואישיותו.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"מאסר בפועל למשך 8 חודשים, בקיזוז ימי מעצרו מיום 14/2/2018 ועד ליום 27/3/2018.",['הנאשם קיבל 8 חודשי מאסר בפועל'],[],[],,,,,,,,,,,
"מאסר למשך 7 חודשים וזאת על תנאי למשך שלוש שנים מיום שחרורו ממאסר, אם יעבור עבירת סמים מסוג פשע.",[],['7 חודשים'],[],,,,,,,,,,,
"קנס בסך 3,000 ₪, או 21 ימי מאסר תמורתו.",[],[],"['3,000 ₪']",,,,,,,,,,,
הקנס ישולם ב-3 תשלומים מיום 5/11/2018.,,,,,,,,,,,,,,
