text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"סנגוריתו המלומדת של הנאשם הגישה לפניי את התיק הרפואי של הנאשם, אשר לימד, שבמהלך כליאתו סבל הנאשם מדלקת חריפה בעינו, אשר יצרה חשש לאובדן הראייה; בהמשך אובחן הנאשם כמי שסובל מתהליכים המלמדים על כך שהנאשם לוקה בטרשת נפוצה, מחלקה קשה ומסכנת-חיים.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"עוד הציגה הסנגורית לפניי תלושי שכר על-שמו של הנאשם, אשר לימדו, כי הוא עבד בעבודה סדירה בין החודשים מאי ונובמבר 2015.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"בנוסף, הסנגורית הציגה לפניי תעודות המעידות כי אחיו של הנאשם סיים בהצלחה קורס צלפים מטעם מדור צלפים, השייך לבית הספר ללוחמה בטרור של צה""ל.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"תסקיר זה היה שלילי במהותו ובמסגרתו, נמנע שירות המבחן ממתן המלצה טיפולית כלשהי תוך ציון של העדרה של פרוגנוזה חיובית לטיפול.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"במהלך דיון שנערך לפניי ביום 6 דצמב' 2016, הצביעה הסנגורית המלומדת על פגמים לכאוריים אשר נפלו בתסקיר זה ואשר נראה, פגעו במידה רבה במשקלו; לפיכך, ביקשתי משירות המבחן לעיין מחדש בחוות-דעתם ואף המלצתי, שקצין מבחן אחר יעיין בתיקו של הנאשם מתחילה ועד גמירה ויפיק חוות-דעת אובייקטיבית, עצמאית ובלתי-תלויה בחוות-הדעת הקודמת.",,,,,,,,,,,,,,,,,,,,,
"הנאשם הינו רווק, בן תשע עשרה שנים ומחצה, אשר מאחוריו עשר שנות לימוד.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"צוין, כי הנאשם עבד, עובר למעצרו בתיק זה, בעבודות אבטחה.",,,,,,,,,,,,,,,,,,,,,
"משפחתו, המתגוררות בעוספייא מונה תשע נפשות – זוג הורים ושבעה ילדים -  ביניהם הנאשם עצמו.",,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"בהקשר זה, צוין שאמו של הנאשם מתקיימת מקצבת נכות רפואית לה היא זכאית בגין מחלה שממנה היא סובלת.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"הודגש, כי מגיל צעיר יחסית, נתבקש הנאשם על ידי משפחתו לעבוד למחייתו על מנת להוות עזר כלכלי למשק הבית המשפחתי.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"דא עקא, בתקופה זו חבר הנאשם לחברת נוער שוליים וביצע עבירות שעניינן שב""לר, החזקת נכס החשוד כגנוב, נהיגה ללא רישיון וללא תעודת ביטוח.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"באותה התקופה שירות המבחן לנוער הציע לנאשם ליטול חלק בקבוצה טיפולית, אך הנאשם לא הביע רצון ומוכנות טיפולית.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"יחד עם זאת, המליץ שירות המבחן לנוער להימנע מהרשעתו על מנת שלא לפגוע בעתידו.",,,,,,,,,,,,,,,,,,,,,
"בהתייחס לעבירות אותן ביצע בנידון דידן , צוין, כי הנאשם טען שהתפתה לכסף הקל ופעל ללא שיקול דעת.",,,,,,,,,,,,,,,,,,,,,
"עם זאת נכתב, שהנאשם מתקשה להביע אפקט רגשי ועל כן השתתפותו, במסגרת מעצרו, בקבוצה טיפולית ""לשליטה בכעסים"" לא הועילה לו.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"שירות המבחן התרשם מהנאשם כצעיר סגור ומופנם, בעל אישיות שאינה מגובשת דיה.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"צוין, כי חשיפתו ללחץ נפשי או חברתי עלולה להובילו לתגובות נמהרות.",,,,,,,,,,,,,,,,,,,,,
"לפיכך, סבר שירות המבחן שקיימת הערכת סיכון גבוהה להישנות של התנהגות מפרת חוק בעתיד.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"הודגש, כי טיפול משמעותי אמנם יכול להוות עזר לנאשם לחולל שינוי משמעותי בחייו, אולם חוסר בשלותו האישית והעדרה של מודעות טיפולית עומדות לו לרועץ.",,,,,,,,,,,,,,,,,,,,,
"לסיכום, שירות המבחן המליץ על ענישה מוחשית מאחורי סורג ובריח, שבמהלכה יתאפשר לנאשם להשתלב בטיפול בין כתלי בית המאסר.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"עו""ד אילנה פיקוס-רויטבלט, באת-כוחה המלומדת של המאשימה עמדה, במסגרת טיעוניה על גילו הצעיר של הנאשם (20 שנים) ועל כך שהוא מצוי במעצר מיום 2.11.15.",,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"היא עמדה בהרחבה בטיעוניה על כך שהנאשם ביצע עבירות חמורות בנשק -נשא מספר כלים וסחר בהם; היא ציינה, שלא בכדי נקבעו עונשים חמורים למבצעי עבירות נשק (עונש מרבי של 15 שנות מאסר בגין מסחר בנשק).",,,,,,,,,,,,,,,,,,,,,
היא הציעה מתחם ענישה הנע בין 4.5 לבין 8.5 שנות מאסר לריצוי בפועל.,,,,,,,,,,,,,,,,,,,[],[],[]
"היא הוסיפה, כי מעשיו פגעו בערכים חברתיים ממשיים (הגנה על חייו ועל שלמות גופו של אדם, בטחון הפרט והציבור ושמירה על הסדר התקין במדינה).",,,,,,,,,,,,,,,,,,,,,
"אמנם, הנאשם הוא צעיר הנעדר הרשעות קודמות אך קיים צורך בהרתעת הנאשם מפני ביצוע עבירות נוספות ובהרתעת הרבים מפני ביצוע עבירות דומות.",,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
עוד עתרה התובעת להטלת מאסר על-תנאי מרתיע וקנס גבוה.,,,,,,,,,,,,,,,,,,,,,
"הסנגורית המלומדת עמדה על כך, שהנאשם הודה באשמה ונטל אחריות על מעשיו חרף סיכויים להימנע מהרשעה בהתחשב במצב הראייתי בתיק.",,,,,['כן'],,,,,,,,,,,,,,,,
"הסנגורית עמדה על כך, שהוראת הנאשם היא כנה ואמיתית ומקפלת בתוכה חרטה כנה ונכונות לפתוח דף חדש.",,,,,['לא'],,,,,,,,,,,,,,,,
"הסנגורית התעכבה על מצבו הרפואי של הנאשם, אשר התדרדר במהלך כליאתו: הוא איבד חלק ניכר מהראייה באחת מעיניו וקרוב לוודאי שהוא סובל מטרשת נפוצה.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"באופן זה, הביע הנאשם צער על מעשיו וביקש למעשה להקל בעונשו, על מנת שיתאפשר לו לשוב למוטב במהרה ולהקים בית ומשפחה בישראל.",,,,,['לא'],,,,,,,,,,,,,,,,
"ג'יהאד סביחי הורשע בכך שמכר שני כלי-נשק מסוג תת-מקלע ""קרל גוסטב"" ומחסניות לסוכן משטרתי תמורת סך של 4,000 ₪ כל אחד.",,,,,,"['תת-מקלע (תמ""ק), זהו סוג הנשק המוזכר בתיאור']",,,,,,,,,[],,,,,,
את העבירה ביצע הנאשם בהיותו בן 19 שנים.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"חלק מאחיו שירתו בצה""ל.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
עברו הפלילי איננו מכביד.,,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
במהלך כליאתו נתגלתה אצלו טרשת נפוצה על החומרה הרפואית הקשה הנלווית למחלה זו.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"דומה, אפוא, שמדובר בהסתבכותו הפלילית המשמעותית הראשונה של הנאשם.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"יש לזכור שהנאשם סחר בשני כלי-נשק אוטומטיים דווקא ומכרם לאדם, שלא ידע לאיזו תכלית הוא מבקש אותם.",,,,,,,,,,,,,,,,,,,,,
מעשהו של הנאשם היה מתוכנן.,,,,,,,,,,,,,,,,,,,,,
"האמור בעסקה, אשר אמנם תוכננה והוצאה לפועל תוך שעות ספורות אך בוודאי שאין לומר על המעשה כי היה ספונטני או בלתי-מתוכנן.",,,,,,,,,,,,,,,,,,,,,
כלי נשק אוטומטי הנופל לידיים בלתי-מוסמכות בהחלט עלול לגרום נזק גדול לחיי-אדם ולבטחון המדינה.,,,,,,,,,,,,,,,,,,,,,
הנאשם ביצע את המעשה על-מנת להשיג לעצמו בצע כסף.,,,,,,,[],,,,,,,,[],,,,,,
הנאשם הבין את משמעות מעשיו ואת הפסול שבהם; הוא יכול היה וצריך היה להימנע מביצוע המעשה חרף גילו הצעיר.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"בהתחשב במכלול האמור לעיל, מצאתי כי מתחם הענישה ההולם את מעשהו של הנאשם נע בין 24 לבין 60 חודשי מאסר לריצוי בפועל, לצד עונשים נלווים.",,,,,,,,,,,,,,,,,,,[],[],[]
"לא זו אף זו, מעצרו של הנאשם קטע רצף תעסוקתי ופגע בתכניותיו להינשא ולהקים משפחה.",,,"['1 : כן', '2 : לא', '3 : כן', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"ברי,  שמאסר ארוך ימשיך וישעה את ניסיונו של הנאשם לפתח חיים נורמטיביים בתחום המשפחה והתעסוקה.",,,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"גם משפחתו של הנאשם צפויה להיפגע מאוד כתוצאה מהטלת עונש מאסר ממושך, שכן אמו של הנאשם חולה מאוד והנאשם הוא זה שסעד אותה טרם מעצרו.",,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"באופן זה, העדרו מחיק המשפחה יפגע גם ביכולתה לתפקד במישור הכלכלי.",,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"לתפיסתי, לעובדה לפיה הנאשם קטע את לימודיו התיכוניים על-מנת לסייע לפרנסת המשפחה יש השפעה ניכרת על ביצוע מעשה העבירה ,שכן ברור שמטרתו של הנאשם היתה להשיג בצע כסף במסגרת עסקת הנשק.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
הנאשם אמנם לא הודה בביצוע המעשה במשטרה אך לאחר שמיעת חלק מהראיות הודה באשמה וקיבל אחריות למעשה באורח מלא.,,,,,['לא'],,,,,,,,,,,,,,,,
אין נזקף לחובתו עבר פלילי.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"מכאן, לאחר שקלול כל השיקולים דלעיל, תוך מתן משקל נכבד לעובדה שעסקינן כאן בנאשם שכל עתידו עוד לפניו (כאשר ברקע סובל הוא ממחלה שאינה פשוטה כלל ועיקר), מצאתי לנכון להשית עליו עונש המבטא את הרף התחתון של מתחם הענישה ההולם שנקבע בעניינו.",,,,,,,,,,,,,,,,,,,,,
"כולי תקווה כי הנאשם ישתלב במסגרת טיפולית בין כתלי בית המאסר ויצא הימנו אזרח נורמטיבי, מועיל ותורם למשפחתו אך גם לחברה שבה הוא חי.",,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
24 חודשי מאסר לריצוי בפועל מיום מעצרו 2.11.15.,,,,,,,,,,,,,,,,,,,['24 חודשי מאסר בפועל'],[],[]
18 חודשי מאסר על תנאי שלא יעבור במשך 3 שנים עבירה על פי סעיפים 143 או  144 לחוק העונשין.,,,,,,,,,,,,,,,,,,,[],['18 חודשי מאסר על תנאי'],[]
"כמו כן, מוטל על הנאשם קנס בסך 5,000 ₪ אשר ישולם עד יום 1.7.17.",,,,,,,,,,,,,,,,,,,[],[],"['5,000 ₪']"
"לא ישולם הקנס עד למועד זה, ירצה הנאשם 45 ימים מאסר תמורתו.",,,,,,,,,,,,,,,,,,,['45 ימים מאסר'],[],[]
