text,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIR_PUNISHMENT
"הנאשם שיתף כי מגיל 15 שותה אלכוהול בנסיבות חברתיות, בגיל 16 החל להשתמש בסם מסוג ""נייס גאי"" מספר פעמים בשבוע, ובגיל 17 עבר לשימוש בקנאביס באופן יום יומי ואינטנסיבי עד למעצרו.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
בבדיקת שתן שמסר ביום 14/02/18 נמצאו שרידי סם מסוג קנאביס.,,,,,,,,,,,,,,
"הנאשם תאר כי לבקשת חבריו, כאשר רכש סמים לעצמו, רכש גם עבורם, ללא רווח ולכן לא התייחס למעשיו כסחר.",,,,,,,,,"['הנאשם לא מוזכר כבעל המעבדה, אלא רק כמי שרכש סמים עבור עצמו ועבור חבריו. הוא לא מוזכר כבעל הסמים, אלא רק כמי שרכש אותם']",,,,,
"הנאשם תאר חרטה על מעורבותו במתואר בכתב האישום, צער על השלכות מעשיו עליו ועל משפחתו וחשש מפגיעה ביכולתו לניהול אורח חיים נורמטיבי ומקדם בהמשך.",,,,"['1 : לא', '2 : כן', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],,,
"לאור התרשמות שירות המבחן מרצון של הנאשם לשינוי אורחותיו, הופנה הנאשם לאבחון במסגרת התחנה לטיפול בנפגעי סמים באשדוד ועל כן הומלץ על דחיית הדיון.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"מהתסקיר אשר הוגש ביום 30/05/18 עלה כי הנאשם הגיע לשיחות בתחנה כנדרש, הופנה ליועצת תעסוקה, השתלב בעבודה וכן בקבוצה לצעירים בנושא תקשורת בין אישית.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"דגימות שתן שמסר נמצאו נקיות משרידי סם, למעט בדיקה שנמסרה ביום 15/03/18 אשר בה נמצאו שרידי סם מסוג קנאביס.",,,,,,,,,,,,,,
"העו""ס ציינה תחושות אכזבה עצמית של הנאשם וחרטה עקב הפיתוי לשימוש בסמים, והתרשמה כי השימוש נעשה כניסיון הרגעה עצמית בשל ההליך המשפטי.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
הנאשם טען כי הדחף לשימוש בסמים ומעידתו סייעו לו להבין את משמעות התלות בסמים וכיום חש רצון בגמילה.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
מהתסקיר אשר הוגש ביום 14/10/18 עלה כי הנאשם המשיך בהליך הטיפולי.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
הנאשם תאר שביעות רצון מההליך הטיפולי.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"מהתחנה לטיפול בנפגעי סמים נמסר כי הנאשם משתף פעולה, מגיע לשיחות, סיים קבוצה לתקשורת בין אישית בהצלחה, ומוסר דגימות שתן נקיות.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"בוועדת אבחון נמצא כי הנאשם מתאים להמשך טיפול במסגרת הכוללת שיחות פרטניות, מסירת דגימות שתן, השתלבות בקבוצות ובלימודי אסטרטגיות למידה, וקשר עם עו""ס תעסוקה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"כגורמים מגבירי סיכוי לשיקום צוין כי הנאשם הצליח לבסס קשר טיפולי ולהתמיד בו, תוך השתלבות בתעסוקה ובלימודים, מסר דגימות שתן נקיות, דיווח על שינוי בסביבתו החברתית, מקיים אורח חיים נורמטיבי ומבטא תפיסה עצמית נורמטיבית.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"עם זאת, לאור גילו הצעיר של הנאשם, היעדר עבר פלילי, הודאתו, ההליך הטיפולי אשר עובר והערכת והמלצת שירות המבחן, נמנעה ב""כ המאשימה מלעתור להטלת מאסר מאחורי סורג ובריח ועתרה לענישה כמפורט לעיל.",,,,"['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : כן', '10 : כן', '11 : לא']",,,,,,,,,['כן'],
"ב""כ הנאשם טען כי לא מדובר בסחר למטרות רווח אלא כי הנאשם רכש במרוכז סמים עבורו ועבור חבריו.",,,,,,,,,"['[בעל הסמים, לא בעל המעבדה]']",,,,,
"כמו כן, טען כי מדובר באירוע אחד מאחר ועל אף שמדובר בשני אישומים נפרדים, מדובר באותה תקופת זמן, עבור אותם חברים, אשר השתמשו בסמים קלים ובכמויות קטנות עם הנאשם.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"עוד טען כי הנאשם היה צעיר לימים בזמן ביצוע העבירה, עת שירת בצה""ל, וכי בעקבות תיק זה שירותו הופסק.",,,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"ב""כ הנאשם הפנה בטיעוניו לנסיבות חייו של הנאשם, להליך הטיפול המשמעותי שעובר הנאשם, כמפורט בתסקירי שירות המבחן, לבדיקות השתן הנקיות שמציג מזה זמן רב, לעובדה כי הנאשם נעדר עבר פלילי וכי לא הסתבך שוב בפלילים, ולשאיפותיו הנורמטיביות של הנאשם.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"וכן טען לפגיעה פוטנציאלית בעתידו של הנאשם באם יורשע, וזאת לאור גילו הצעיר.",,,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"מידת הפגיעה בערך המוגן בעבירת ההחזקה נמצאת ברף הנמוך, וזאת מאחר ומדובר בהחזקה לצריכה עצמית של כמות קטנה של סם.",,,,,,,,,,,,,,
"כידוע, ככלל, נאשם בגיר אשר מודה בביצוע עבירה מורשע בדין.",,,,,,,,,,,,,,
מתסקירי שירות המבחן אשר פורטו בהרחבה לעיל עלה כאמור כי הנאשם החל להשתמש בסמים בגיל 16 וכבר בגיל 17 עשה שימוש יום יומי בקנאביס.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"הנאשם תאר חרטה על מעורבותו בעבירות בהן הודה, התייצב לשיחות בתחנה לטיפול בנפגעי סמים, השתלב בקבוצה לצעירים השתלב בתעסוקה והחל מאמצע חודש מרץ, כל דגימות השתן אשר מסר נמצאו נקיות משרידי סם.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,['כן'],
"מהתחנה לטיפול בנפגעי סמים נמסר כאמור כי הנאשם משתף פעולה, מגיע לשיחות, סיים את הקבוצה לתקשורת בין אישית בהצלחה, מוסר דגימות שתן נקיות, ונבנתה תוכנית להמשך טיפול במסגרת הכוללת שיחות פרטניות, מסירת דגימות שתן, השתלבות בקבוצות ובלימודי אסטרטגיות למידה, וקשר עם עו""ס תעסוקה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"בשוקלי כלל השיקולים לקולא ולחומרא ובכלל זה מחד גיסא חומרת העבירות, מדיניות הענישה הנוהגת, משך ביצוען וכמותן, ומאידך גיסא לקיחת האחריות מצד הנאשם, גילו הצעיר, היעדר עבר הפלילי, והליך השיקום אשר עובר, אני סבורה כי יש לחרוג כאמור ממתחם הענישה ולהסתפק בהטלת מאסר בפועל אשר יכול וירוצה בעבודות שירות.",,,,,,,,,,,,,,
6 חודשי מאסר אשר ירוצו בעבודות שירות.,[],[],[],,,,,,,,,,,
"6 חודשי מאסר על תנאי, למשך 3 שנים שלא יעבור שוב עבירה מסוג פשע לפי פקודת הסמים המסוכנים [נוסח משולב] התשל""ג – 1973.",[],['6 חודשי מאסר על תנאי'],[],,,,,,,,,,,
"3 חודשי מאסר על תנאי, למשך 3 שנים שלא יעבור עבירה מסוג עוון לפי פקודת הסמים המסוכנים [נוסח משולב] התשל""ג - 1973.",[],['3 חודשי מאסר על תנאי'],[],,,,,,,,,,,
"קנס בסך 4,000 ₪ או 30 ימי מאסר תמורת הקנס.",[],[],"['4,000 ₪']",,,,,,,,,,,
הקנס ישולם ב-10 תשלומים שווים ורצופים.,,,,,,,,,,,,,,
מעמידה הנאשם בהסכמתו תחת צו מבחן למשך שנה.,,,,,,,,,,,,,,
3 חודשי פסילה בפועל מלקבל או מלהחזיק רישיון נהיגה החל מהיום.,[],[],[],,,,,,,,,,,
"5 חודשי פסילה על-תנאי מלקבל או מלהחזיק רישיון נהיגה, לבל יעבור הנאשם כל עבירה לפי פקודת הסמים, במשך שנתיים מהיום.",[],[],[],,,,,,,,,,,
