text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
כך תקרת העונש לכלל העבירות מגיעה ל- 25 שנות מאסר.,,,,,,,,,,,,,,,,,,,[],[],[]
נטען שהשאיפה לנקמה הכתיבה את מעשי הנאשם וכי התנהגותו היתה ברוטאלית ואכזרית.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"נטען שהעובדה שמטרת מבצע העבירה לא הושלמה, אינה מהווה נסיבה לקולא לגבי עבירות הנשק.",,,,,,,,,,,,,,,,,,,,,
"אשר לנסיבות הקשורות לביצוע העבירה, נטען שהתקיים תכנון מוקדם, שחלקו היחסי של הנאשם היה מוחלט, שנגרם נזק כאשר שהו בבית אנשים בעת שנזרק כלי נפץ שיכול להמית אדם ושבפועל נגרם נזק רב לרכוש כאשר רק במזל לא נקטלו חיים.",,,,,,,,,,,,,,,,,,,,,
נטען שהנאשם יכל להמנע מביצוע העבירה והבין בהיותו בוגר את משמעות מעשיו.,,,,,,,,,,,,,,,,,,,,,
"בתפ""ח 1121/09 מדינת ישראל נ' מרדכי לוי (15.7.2010) נאשם הורשע על סמך הודאתו בביצוע עבירות של נשיאה והובלת נשק, והיזק בחומר נפץ וחבלה בכוונה מחמירה בגין כך שהשליך רימון לעבר חדר מדרגות בבית מגורים בשעה שידע ששוהים חלק מדיירי הבית בדירותיהם.",,,,,,['רימון רסס'],,,,,,,,,['מאחר'],,,,,,
הוטלו 3 שנים ו- 4 חודשים מאסר בפועל.,,,,,,,,,,,,,,,,,,,['הנאשם קיבל 3 שנים ו-4 חודשים מאסר בפועל'],[],[]
על סמך האמור לעיל טוענת המדינה למתחם ענישה הולם בין 5 - 8.5 שנות מאסר בפועל בצירוף עונשים נלווים ונטען שעונשו של הנאשם במקרה דנן צריך להיות ברף עליון של המתחם.,,,,,,,,,,,,,,,,,,,[],[],[]
"באשר לנסיבות אישיות וסיכויי שיקום, נטען שהתסקיר אינו חיובי בממצאיו העובדתיים.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
הסניגור טען שהנאשם נעדר הרשעות בעברו וזו הסתבכותו הראשונה עם רשויות החוק וגם כי זו הפעם הראשונה שהנאשם חווה את חווית המעצר.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,,,,
נטען שהנאשם הודה בהזדמנות הראשונה לאחר תיקון כתב האישום.,,,,,['לא'],,,,,,,,,,,,,,,,
נטען שהנאשם הביע חרטה על מעשיו ולקח אחריות מלאה עליהם.,,,,,['לא'],,,,,,,,,,,,,,,,
"נטען שהנאשם פעל מתוך רגשות עזים, כעס רב וצער עמוק.",,,,,,,,,,,,,,,,,,,,,
נטען שהמקרה הראשון שאוזכר על ידי המדינה הוא הדומה ביותר לנסיבות העניין דנן ושם הושתו לבסוף רק 3 שנות מאסר.,,,,,,,,,,,,,,,,,,,,,
נטען שבמקרה השני הנאשם היה בעל עבר פלילי ונטען שהמקרים האחרים היו שונים מאשר המקרה דנן.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
נטען שבעניין לוגסי הורשע הנאשם בחבלה בכוונה מחמירה.,,,,,,,,,,,,,,,,,,,,,
"הסניגור איזכר מספר מקרים ובין היתר תפ""ח (חי') 4069/07 מדינת ישראל נ' פלוני (25.5.2008) שם הודה הנאשם בהיזק בחומר נפץ ועבירות נשק, מרמה והפרת אמונים.",,,,,['לא'],,,,,,,,,,,,,,,,
באותו מקרה היה מדובר בשוטר שיחד עם שוטרים אחרים הגיב על השלכת רימון רסס לעברם על ידי גורמים עברייניים בהכנה והרכבת מטעני חבלה והנחתם ואלה התפוצצו לאחר הפעלת מנגנוני השהייה ופגעו ברכוש.,,,,,,['רימון רסס'],,,,,,,[],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
יצויין שבאותה פרשה הנאשם שימש  כעד מדינה והוטלו עליו 6 חודשי מאסר לריצוי בעבודות שירות.,,,,,,,,,,,,,,,,,,,['הנאשם קיבל 6 חודשי מאסר לריצוי בעבודות שירות'],[],[]
"נאשמים-שוטרים אחרים באותה פרשה הורשעו בעבירות דומות בתוספת עבירה של מרמה והפרת אמונים ולאחר שמיעת ראיות, נדונו ל- 12 חודשי מאסר בפועל.",,,,,,,,,,,,,,,,,,,[],[],[]
במסגרת הסדר טיעון הודה הנאשם בהשלכת רימון לעבר חנות שגרם נזק למבנים.,,,,,['כן'],,,,,,,,,,,,,,,,
הוטל עליו מאסר בפועל למשך 12 חודשים.,,,,,,,,,,,,,,,,,,,['הנאשם קיבל 12 חודשי מאסר בפועל'],[],[]
הסניגור המשיך וטען למשמעות הסולחה אך הודה שעדיין לא קיימת סולחה מוגמרת.,,,,,['לא'],,,,,,,,,,,,,,,,
נטען שהנאשם ידע שאין אנשים בחצר הבית.,,,,,,,,,,,,,,,,,,,,,
נטען שהמתחם צריך לנוע בין מאסר על תנאי ל- 3 שנות מאסר.,,,,,,,,,,,,,,,,,,,[],[],[]
הנאשם עצמו הביע חרטה וטען שהוא עושה ככל שביכולתו להשתקם וללמוד שליטה על כעסים.,,,,,['לא'],,,,,,,,,,,,,,,,
הוא טען שחווית הכלא קשה לו וזרה לו.,,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"השגת הרימון וההגעה לבית מצביעים על תכנון מוקדם ברמה מסויימת; חלקו היחסי של הנאשם היה מוחלט;  היה צפוי להיגרם נזק משמעותי מביצוע העבירה לאור השימוש בחומר נפץ תקני-צבאי; הסיבות שהביאו את הנאשם לבצע את העבירות לא היו מוצדקות, כאמור לעיל ביחס לעשיית דין עצמי; הנאשם יכל להבין את הפסול במעשיו ולהמנע מביצוע המעשה.",,,,,,,,,,,,,,,,,,,,,
"כל אלה, יחד עם הפסיקה שאוזכרה על ידי הצדדים מביאים אותי לקבוע שמתחם הענישה ההולם נמצא בין 2 - 5 שנות מאסר בפועל.",,,,,,,,,,,,,,,,,,,[],[],[]
התסקיר אמנם חיובי ומזכיר בין היתר את עברו הנקי של הנאשם והעובדה שעד לביצוע העבירה ניהל אורח חיים נורמטיבי.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,,,,,,,
"כמו כן אין להתעלם מההמלצה או מההרתעה שהיתה כרוכה בחוויית המעצר עבור הנאשם ואולם, כידוע, המלצות של תסקיר מהוות אך שיקול אחד מני מספר שיקולים בעת גזירת העונש.",,,,,,,,,,,,,,,,,,,,,
"באשר לנסיבות שאינן קשורות לביצוע העבירה, אין ספק שעונש של מאסר יפגע בנאשם ובמשפחתו ואקח בחשבון לקולא את העובדה שהנאשם הודה לבסוף בביצוע העבירות וקיבל אחריות בגינן וניהל קודם לכן חיים נורמטיביים.",,,"['1 : כן', '2 : כן', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,['כן'],,,,,,,,,,,,,,,,
24 חודשי מאסר בפועל מהם תנוכה תקופת המעצר שבין 21.12.16 עד היום.,,,,,,,,,,,,,,,,,,,['הנאשם קיבל 24 חודשי מאסר בפועל'],[],[]
"9 חודשי מאסר על תנאי למשך 3 שנים שיופעלו במידה והנאשם יבצע עבירות נשק או עבירות אלימות, מסוג פשע.",,,,,,,,,,,,,,,,,,,[],['9 חודשי מאסר על תנאי'],[]
