,verdict,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CONFESSION_LVL2,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP
10,m02001167-459,"באותה עת היו ברכב אשר אילוז ובנו בן השלוש – אביב אילוז ז""ל.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,m02001167-459,אין מחלוקת על כך שכתוצאה מהפיצוץ נהרג אביב אילוז ואשר אילוז (להלן – אילוז) נפצע קשה.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,m02001167-459,"חקירת המשטרה את האירוע, שנערכה בשנת 1999, לא צלחה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,m02001167-459,במהלך השנים 2001-2002 אירעו ביפו מעשי רצח וניסיונות רצח רבים.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,m02001167-459,"המשטרה, שגיששה באפילה, הקימה בימ""ר ת""א מחלק מיוחד לטיפול בנושא, ובראשו עמד סנ""צ אפרים ברכה, להלן – ברכה (ראו עדותו בעמ' 272 (333) לפרוטוקול).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,m02001167-459,בתאריך 5.6.02 אושפז הנאשם בבית-חולים לאחר שנורה במתחם משפחתו ביפו (להלן – המתחם).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,m02001167-459,"לטענתו, אחיו כמאל טורק (להלן – כמאל) וסמי טורק (להלן – סמי) הם שירו בו וניסו לרצוח אותו (ראו תמליל קלטת המתעדת עימות בין הנאשם לכמאל מיום 9.7.02 -   ז/5).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,m02001167-459,ברכה וחוקריו הגיעו לבית החולים על-מנת לתשאל את הנאשם.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,m02001167-459,"באותו היום (6.6.02) אישרה עו""ד פנינה גיא, ממונה בכירה לפרקליטת המחוז, כתוארה אז, ""הענקת מעמד עד מדינה"" לנאשם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,m02001167-459,(ראו המסמך המצורף למסמך ז/1).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,m02001167-459,מעמדו של הנאשם כעד-מדינה קיבל גושפנקא ביום 18.6.02 בהסכם ז/2 (להלן – ההסכם הראשון).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,m02001167-459,"הרצח נשוא התיק שלפנינו (להלן – הרצח) לא הוזכר בו ולא עמד לדיון באותה עת וממילא לא נכלל ברשימת העבירות הארוכה שפורטה בו, בגינה הוענק לנאשם מעמד זה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,m02001167-459,"הנאשם חשף במסגרת ההסכם הראשון, בין השאר, את חלקם של כמאל, סמי ושלמה טליאס (להלן – טליאס) בביצוע העבירות הנדונות בו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,m02001167-459,"לאחר הפללתם על-ידי הנאשם בביצוע העבירות נשוא רשימת ההסכם הראשון, מסרו השלושה (שלימים העידו במשפט זה כעדי תביעה) למשטרה מידע לפיו הנאשם קשור ברצח, מידע בעקבותיו נחקר הנאשם בתאריך 21.7.02 באזהרה כחשוד במעורבות כזו (ראו תמלילי חקירות הנאשם ז/11א' והודעתו ז/11ב').",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,m02001167-459,"בתאריך 20.8.02 (או 18.8.02, כעולה מהנטען בסעיף 31 לנ/7) הוגש כנגד הנאשם כתב –האישום בתיק דנן (להלן – כתב-האישום), המייחס לו עבירות של רצח, ניסיון לרצח והיזק בחומר נפיץ, בניגוד לסעיפים 300(א)(2), 305(1),   ו-454 לחוק העונשין תשל""ז – 1977.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,m02001167-459,"בכתב-האישום שהוגש כנגד הנאשם, נטען כדלקמן:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,m02001167-459,"סמוך לפני 27.04.99 במסגרת הקשר ולשם מימושו בידיעת ובהסכמת כל הקושרים, במוסך שבביתו של הנאשם ברח' רובינשטיין 12 בתל אביב – יפו, הכין הנאשם יחד עם ביאליק ובנוכחות גילקארוב מטען חבלה שהכיל לבנות חבלה, כדור 40 מ""מ מקל""ר, כאשר לאלה קשור נפץ חשמלי, כפתור וכן סוללה של V9 כל אלה יחד מחוברים לחוט דייג וכרס (כך במקור – ע.צ.) (להלן: ""המטען"").",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,m02001167-459,למטען חיבר הנאשם מגנטים כדי להצמידו לתחתית הרכב.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,m02001167-459,המטען היה אמור להתפוצץ עם תחילת הנסיעה ברכב.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,m02001167-459,"בתאריך 26.04.99 או בסמוך לכך, במסגרת הקשר ולשם מימושו בידיעת ובהסכמת כל הקושרים, מסר הנאשם בביתו, את המטען לביאליק ולגילקארוב כדי שיסעו לביתו של המתלונן ויצמידו אותו לרכב.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,m02001167-459,א.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,m02001167-459,"סמוך לאחר מכן, במסגרת הקשר ולשם מימושו בידיעת ובהסכמת כל הקושרים, נסעו ביאליק וגילקארוב לביתו של המתלונן והצמידו את המטען, על-פי הנחיות הנאשם, מתחת לרכב שחנה אותה עת בחניון הבית המשותף, תחת המושב הקדמי הימני, של הנוסע שליד הנהג, באופן שתחילת נסיעה תגרום להפעלתו של המטען ולפיצוצו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,m02001167-459,ב.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,m02001167-459,הנאשם והקושרים עשו כן בכוונה תחילה לגרום למותו של המתלונן.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,m02001167-459,א.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,m02001167-459,"בתאריך 27.04.99, בסמוך לשעה 09:30, ירדו המתלונן והמנוח (אביב אילוז ז""ל – ע.צ.) מהבית.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,m02001167-459,המתלונן והמנוח נכנסו לרכב כאשר המנוח יושב על כסא הנוסע שליד  הנהג והמתלונן על כסא הנהג.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,m02001167-459,ב.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,m02001167-459,"משהחל המתלונן בנסיעה לאחור, כדי לצאת מהחניה, התפוצץ המטען.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
39,m02001167-459,א.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,m02001167-459,"כתוצאה מהפיצוץ, נגרם מותו של המנוח במקום.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,m02001167-459,"כתוצאה מהפיצוץ נפצע המתלונן, בין היתר, חדרו רסיסים לרגלו בירך ימין ולעינו הימנית והמתלונן, נזקק לניתוחים להוצאת הרסיסים ולטיפול בפציעתו.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,m02001167-459,"באותו מועד הגישה המאשימה כתב-אישום נפרד, זהה בעובדותיו (בשינויים המחויבים) לאלה שצוטטו לעיל, אשר יוחסו לנאשם, כנגד ביאליק וגילקרוב (נ/24), אשר נדון בפני הרכב אחר בבית-המשפט המחוזי בתל-אביב (להלן – ההרכב האחר).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,m02001167-459,"בתאריך 2.3.03, על דעת פרקליטת מחוז תל-אביב, עוה""ד רות דוד, נחתם עם הנאשם המסמך ז/59, שכותרתו ""נספח להסכם עד מדינה"", על פיו קיבל הנאשם מעמד של עד-מדינה גם בפרשה נשוא כתב-האישום, לאחר שהביע נכונות לחשוף ""מעורבותם של חשודים אשר ביצעו את רצח אביב אילוז"" (להלן – ההסכם השני).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,m02001167-459,"באותו היום קיבלו הדברים ביטוי בתיק שבפנינו, מפי ב""כ המאשימה, כדלקמן:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,m02001167-459,"ב""כ הנאשם: הנאשם חוזר בו מכפירתו וזאת לאור עמדת התביעה."" (עמ' 8 (12) לפרוטוקול).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,m02001167-459,"ביום 8.5.2003 הגישו כמאל, סמי, טליאס ואחרים – כנגדם הוגש ביום 1.8.02 כתב-אישום לבית-המשפט המחוזי בתל-אביב (ת.פ 1146/02) ""על בסיס חומר הראיות שנאסף על ידי המשטרה בעיקר בעקבות הודעותיו של המשיב 4 (הנאשם – ע.צ.)"" (ראו סעיף 27 לנ/7), – עתירה לבג""צ (ראו בג""צ 4085/03 תורק ואח' נ' היועמ""ש ואח', תק-על 2003(2) 2578) בטענה שיש לבטל את הסכם עד-המדינה עם הנאשם, בהיותו העבריין העיקרי והיוזם של מקרי הרצח בהם הואשמו (להלן: הבג""צ).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,m02001167-459,"העתירה בבג""צ הוגשה כעשרה ימים לפני המועד שנקבע למתן עדותו של הנאשם – כעד-מדינה – נגד כמאל, סמי, טליאס ואחרים בת.פ 1146/02.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,m02001167-459,"תגובת המאשימה (והנאשם) לעתירה בבג""צ, שהייתה נושא לדיון בתיקנו הוגשה וסומנה  נ/7 (ראו הודעה לבית המשפט ובקשה לסימון תשובת המדינה לבג""צ כנ/7 והחלטה ""כמבוקש"" מיום 5.9.04).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,m02001167-459,"בתאריך 1.6.03 הודיעה פרקליטת מחוז תל-אביב, עו""ד רות דוד לפרקליטו דאז של הנאשם, עו""ד קורנבלאו, על ביטול הסכם עד-המדינה שנכרת עם הנאשם, לאחר ש:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,m02001167-459,"במסגרת ראיון של הנדון לקראת מסירת עדות בת.פ.ח. 1146/02, מסר הנדון גרסאות השונות בחלקן מאמרותיו במשטרה ובכך הפר את ההסכם עמו."" (ראו מסמך ז/83).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,m02001167-459,"במסמך ז/83 אף הודע לנאשם כי המאשימה תבקש מבית-המשפט לקבוע את תפ""ח 1167/02 (התיק שבפנינו) לשמיעת ראיות לאלתר, וכך אמנם עשתה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,m02001167-459,"ביום 25.9.03 פנה הנאשם לבג""צ ועתר לקיום הסכם עד-המדינה שנחתם עימו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,m02001167-459,"עתירתו נדחתה ביום 13.11.03 וביטול ההסכם על-ידי המדינה אושר (ראו: בג""צ 8695/03 יחיא בן עדנאן תורק נ. היועמ""ש ואח', פ""ד נח(2) 389).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,m02001167-459,"ביום 28.3.04, בנסיבות המתוארות, שב הנאשם וכפר בעובדות הנקובות בכתב-האישום וטען כי ההודאות שנגבו ממנו במשטרה אינן קבילות כראיות נגדו.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,m02001167-459,"בעקבות התנגדותו של הנאשם לקבילות הודאותיו במשטרה וטענתו שהן נמסרו על-סמך הבטחות חוקרי הימ""ר שלא יועמד לדין בפרשת הרצח, ומנגד טענת המאשימה, כי מעולם לא ניתנה לנאשם הבטחה לפיה, אם יודה במעורבותו בפרשה זו, ייחתם עימו הסכם עד-מדינה, שיכלול את הפרשה (סעיף 4 לסיכומי המאשימה במשפט הזוטא) – נערך משפט זוטא, שנימוקי ההתנגדות תחמו אותו ובמסגרתו נדונה ונבחנה התנגדות הנאשם לקבילות הודאותיו.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,m02001167-459,"סעיף 12 לפקודת הראיות (נוסח חדש) התשל""א – 1971 (להלן: הפקודה) קובע כי:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,m02001167-459,"היותה של הודאת נאשם ""חופשית ומרצון"" מהווה תנאי לקבלתה כראיה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,m02001167-459,"ביום 16.11.04 ניתנה החלטתנו במשפט הזוטא בה קבענו, שהמאשימה לא הוכיחה במידה הנדרשת ממנה כי הנאשם מסר את הודאותיו - בין בכתב ובין בעל-פה - מרצון טוב וחופשי.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,m02001167-459,"להלן נימוקי ההחלטה, שאת שימועם דחינו לשלב זה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,m02001167-459,טענת הנאשם על אי-קבילות הודאותיו חובקת שני פרקי-זמן:,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,m02001167-459,"הראשון, בין ה-21.7.02 – מועד בו נחקר הנאשם לראשונה בחשד למעורבות ברצח, וכלה ביום 2.3.03, המועד בו נחתם ההסכם השני (להלן – פרק הזמן הראשון).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,m02001167-459,"השני, ממועד חתימת ההסכם השני (2.3.03) ועד לביטולו של ההסכם על-ידי המדינה ביום ה-1.6.03 (להלן – פרק הזמן השני).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,m02001167-459,"ההגנה טוענת, כי ההודאות, שניתנו על-ידי הנאשם בפרק הזמן הראשון, נמסרו לאחר שלנאשם ניתנה הבטחה ברורה וממשית שכל מה שהוא מוסר, יחסה בסופו של יום בצל ההסכם, אשר אכן נחתם, וכי ההודאות שניתנו על-ידי הנאשם בפרק-הזמן השני, חסו בצילו.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,m02001167-459,"מנגד טוענת המאשימה לגבי פרק-הזמן הראשון, כי מעולם לא ניתנה לנאשם הבטחה לפיה, אם יודה במעורבותו בפרשת הרצח, ייחתם עימו הסכם עד-מדינה, שיכלול אותה וכי לא היה לו כל יסוד סביר והגיוני להניח שהוא מודה בה במסגרת הבטחה להסכם עד-מדינה.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,m02001167-459,"עוד טוענת המאשימה, בהתייחס לפרק-הזמן הראשון, כי גם אם ניתנה לנאשם הבטחה, לא נתקיים קשר סיבתי חד וברור בינה לבין הודאתו וכי מניעים אחרים המלמדים על רצון חופשי, הביאוהו להודות, והם מצפונו, כעסו על כך שאחיו הפלילו אותו ומעגל הראיות שהחל סוגר עליו.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,m02001167-459,"באשר לפרק הזמן השני, טוענת המאשימה כי היות והיוזמה לכריתת ההסכם באה מטעמו של הנאשם והיות שהנאשם הפר את ההסכם, הרי לאור סעיף 12 בהסכם השני, לפיו ""במידה והעד (הנאשם – ע.צ.) יפר את ההסכם או תנאי כלשהו מתנאיו יעמוד לדין בעבירות המיוחסות לו וכל חומר הראיות שהגיע בין קודם להסכם ובין לאחריו ישמש כראיה בבית המשפט"", היא רשאית לעשות שימוש בהודאותיו.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,m02001167-459,במשפט הזוטא העידו מטעם המאשימה (לפי סדר הופעתם):,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,m02001167-459,מפקח שמואל בבאי (עמ' 263-198 (294-229) לפרוטוקול),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,m02001167-459,"סנ""צ אפרים ברכה (עמ' 322-271 (382-332) לפרוטוקול)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,m02001167-459,"רפ""ק יעקב גוב (עמ' 326-322 (386-382) לפרוטוקול)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,m02001167-459,"רפ""ק יוסי בן-נעים (עמ' 331-326 (391-386) לפרוטוקול)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,m02001167-459,קצין משטרה לשעבר ליעד לינג (עמ' 367-344 (423-400) לפרוטוקול),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,m02001167-459,"רס""ר ארנון הרפז (עמ' 373-367 (429-423) לפרוטוקול)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,m02001167-459,מטעם ההגנה העידו במשפט הזוטא:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,m02001167-459,הנאשם (עמ' 415-388 (471-444) ועמ' 417-337 (552-488) לפרוטוקול),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,m02001167-459,סגן ראש מפלג תשאול משה אמיר (עמ' 423-416 (479-472) לפרוטוקול),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,m02001167-459,החוקר שלומי גיא (עמ' 427-423 (483-479) לפרוטוקול),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,m02001167-459,"סנ""צ מוטי אבידן (514-506 (570-562) לפרוטוקול)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,m02001167-459,הישיבות הוקלטו ועמודי הפרוטוקול המודפסים לא מוספרו באופן כרונולוגי.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,m02001167-459,המספר הכרונולוגי מובא כעת בסוגריים ליד ציון מספר העמוד.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,m02001167-459,היוזמה לכריתת ההסכם:,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,m02001167-459,"ב""כ המאשימה, עו""ד מזרחי, טען כי ""אין מחלוקת כי הנאשם הוא שיזם את העלאת רצח אביב אילוז לדיון וכיצד ניתן לייחס  למי שהיוזמה בכיסו את שלילת הרצון החופשי"" (עמ' 12 לסיכומיו במשפט הזוטא).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,m02001167-459,"בכך לא דק ב""כ המאשימה פורתא.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,m02001167-459,"השאלה ביוזמת מי נכרת ההסכם היא מן השאלות המרכזיות שבמחלוקת, כפי שהבהירה ההגנה בסיכומיה, לאמור: ""נהפוך הוא: היוזמה באה מצדם של החוקרים, אשר גילו מוטיבציה אדירה לפענח את הפרשה האמורה"" (עמ' 46 לסיכומי ההגנה במשפט הזוטא).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
