feature_key,text,extraction
GENERAL_CIRCUM,"בנתונים אלה המליצה קצינת המבחן לשקול להטיל עליו צו מבחן למשך שנה וחצי, במהלכו ישתלב בהליך טיפולי במסגרת שירות המבחן.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"עוד ביקשה לזכור כי הנאשם היה בעל הסכסוך עם המתלונן, והוא אשר נהג והוביל את ג'בארין למקום מגוריו של המתלונן.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"כן ביקש להתחשב בהודייתו של הנאשם בבית המשפט בהזדמנות הראשונה, לאחר שכתב האישום תוקן משמעותית, אשר חסכה זמן שיפוטי יקר, וכן באחריות והחרטה שנטל למעשיו.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"לטענתו, התנהלותו של הנאשם מחזקת את הרושם כי מדובר בהודייה כנה ואמיתית.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"לשיטתו, אין לגזור גזירה שווה בין הנאשם לבין שותפו לעבירה, שכן גם ההתנהלות של ג'בארין בבית המשפט היתה אחרת, והודייתו באה רק לאחר שהוחל בשמיעת הראיות בעניינו.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"בהדגישו את עקרון הענישה האינדיבידואלית ביקש הסנגור להתחשב בנסיבותיו האישיות של הנאשם כמפורט בתסקיר שירות המבחן, בעובדה כי היה במעצר למעלה מחודשיים, ומזה כחמישה חודשים הוא מורחק ממקום מגוריו ושוהה במעצר בית מלא.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"אשר להרשעה הקודמת בגין העבירה שביצע בשנת 03', זו התיישנה זה מכבר ולכן בעת גזירת דינו מן הראוי להתייחס לנאשם כאל מי שעברו הפלילי הנו נקי.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']"
GENERAL_CIRCUM,"הסנגור הגיש לבית המשפט הסכם סולחה בין משפחת הנאשם למשפחת המתלוננים (נ/1), והסביר כי ההסכם אינו נושא את חתימתו של הנאשם, מכיוון שהוא שוהה במקום מרוחק ממקום מגוריו: ""את הסולחה עשו בסחנין ואני הייתי בלוד.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,המשפחות הגיעו לסולחה.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"בעומדו על חשיבותו של מוסד הסולחה במגזר הערבי, טען הסנגור כי הסולחה במקרה הנדון הינה אמיתית, הנאשם הנו שותף לה, ובעקבותיה הסכימו בני משפחת המתלוננים כי הנאשם יחזור לסחנין.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"דברי הנאשם- ""אני מתנצל, מצטער על הדבר שעשיתי, זאת פעם ראשונה שאני עושה דבר כזה, אני עם עבר פלילי נקי, היתה לי עבירה ב-03'...","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,את האמת הסכסוך התחיל בין אח שלי לבין משפחת אבו יונס המתלוננים.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,אח שלי בן 26.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,תקפו אותו פעמיים ולא ידעתי איך הגעתי למצב הזה.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,לשאלת בית המשפט איך קוראים לאח שלי שהרביצו לו – סעיד זבידאת...,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"מי שהרביצו לו זה רדואן אבו יונס, אחד מהילדים שלו ואחד קרוב משפחה – נדיר אבו יונס, בן אחותו.","['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"מאז שהתחיל הסכסוך היו יושבים אח שלי ורדואן שהוא בן 50 ומשהו, אחד זורק מילה לשני ותקפו אחד את השני, אבל התקיפה היתה קטנה לא משהו רציני.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,זה היה לפני שנתיים.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"וחיכו עם זה כאילו שכחו את הקטע הזה עד לפני כשנה עד שתפסו את אח שלי, היה באיזה מקום אחרי התקיפה הראשונה ותקפו אותו שוב.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"אין צורך להרחיב את הדיבור אודות חומרת מעשיו של הנאשם, אשר קשר קשר עם ג'בארין להגיע אל חצרו של המתלונן ולבצע ירי בכוונה להפחיד או להקניט את המתלונן ובני משפחתו, על רקע סכסוך קודם בין משפחות הנאשם והמתלונן, ולאחר שהצטיידו באקדח ובתחמושת, נהג אותו אל חצר ביתו של המתלונן.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"עם זאת הוא נושא במלוא האחריות למעשים אלה, בהיותו מבצע בצוותא וכמי שהיה בעל העניין בביצוע הפעילות העבריינית, על רקע הסכסוך המפורט לעיל, בעוד שעד לאירוע הנדון לא היתה לג'בארין כל נגיעה לסכסוך זה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"כאמור, אין מדובר רק במתלונן עמו היה לנאשם או לאחיו סכסוך קודם, אלא בבני משפחתו, הורים, אחים, נשים וילדים, בשכנים, ועוברי דרך בסמיכות למקום, אשר היו עלולים להפגע מהירי.","['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"לקולא אני רואה לקחת בחשבון את גילו של הנאשם, בן ה- 29, ואת נסיבותיו האישיות כפי שפורטו על ידי קצינת המבחן ומפי סנגורו.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"בקליפת האגוז ייאמר כי מדובר בצעיר אשר גדל בבית נורמטיבי ותומך, נשר מלימודיו והשתלב בעבודה בתחומי המסגרות והבנייה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"כאמור לעיל, לחובתו של הנאשם הרשעה קודמת בעבירת איומים שביצע בשנת 03', בגינה ריצה 60 ימי מאסר בעבודות שירות.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']"
GENERAL_CIRCUM,"לא נעלם מעיני כי עסקינן בעבירה אשר התיישנה לאחרונה, ביום 3/4/13, אך כאמור עד להרשעתו של הנאשם בעבירות דידן לא  נמחקה הרשעה קודמת זו, ולפיכך היא עומדת לחובתו.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"עם זאת, לקולא תילקח בחשבון העובדה כי הנאשם לא הסתבך בעבירות נוספות משך למעלה משבע שנים, משנת 03' ועד לביצוע מעשיו החמורים בתיק זה ביולי 12'.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : כן']"
GENERAL_CIRCUM,"כן ייזקפו לזכותו של הנאשם הודייתו המיידית במשטרה, במהלכה חשף את זהות שותפו לביצוע העבירות, הודייתו בהזדמנות הראשונה בבית המשפט בעובדות כתב האישום המתוקן, אשר חסכה זמן שיפוטי יקר, וכן החרטה והאחריות שנטל למעשיו, אם כי בפני קצינת המבחן נטל אחריות חלקית בלבד תוך נסיון למזער את חלקו במעשים.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : לא', '9 : כן', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"מעיון בהסכם הסולחה עולה כי הצדדים לא הסכימו על פיצוי כלשהו שישלם הנאשם למתלוננים בגין מעשיו, ולא מן הנמנע כי הדבר נובע מיחסיהם הקודמים של הצדדים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"בנסיבות החומרות של המקרה הנדון, התוצאה המתבקשת מהעדפת נסיבותיו האישיות של הנאשם על פני האינטרס הציבורי, היא מתן לגיטימציה לאנשים נורמטיביים או בעלי עבר פלילי בלתי מכביד לפעול לפתרון סכסוכים בדרך של אלימות.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"לענין זה יש לזכור כי הנאשם הורשע בעבר בעבירת איומים, אם כי הדבר קרה לפני שנים רבות ומאז לא נפתחו נגדו תיקים פליליים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']"
GENERAL_CIRCUM,"עם זאת, ראיתי לתת משקל משמעותי בגזירת הדין לשיתוף הפעולה של הנאשם עם גורמי אכיפת החוק לאחר מעצרו, להודייתו המיידית בכתב האישום שתוקן כאמור בהסדר טיעון, לעברו הפלילי הבלתי מכביד, לסולחה אליה הגיעו הצדדים, וכן לתקופת מעצרו בגין תיק זה לרבות היותו נתון מזה תשעה חודשים במעצר בית מלא.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : לא', '9 : כן', '10 : כן', '11 : כן']"
CIR_STATUS_WEP,"תחילה לא ידע הנאשם כי הוא נושא אקדח, אך הדבר נודע לו בדרך מהמקום בו ישבו לבית המתלוננים, הוא לא חשב שג'בארין יעשה שימוש באקדח, ולשאלתו ""למה אתה צריך את האקדח"" השיב ג'בארין כי ""...",['נשק עם מחסנית בהכנס']
CIR_HELD_WAY_WEP,"בהמשך לקשר ולצורך קידומו הצטיידו הנאשם וג'בארין באקדח שסוגל לירות כדור אשר בכוחו להמית אדם ובתחמושת (להלן: הנשק), וביום 28/7/12 בשעה 19:45 או בסמוך לכך, הגיעו השניים עם הנשק אל חצר ביתו של המתלונן ברכב טנדר מסוג מיצובישי (להלן: הטנדר), כאשר הנאשם נוהג וג'בארין יושב לידו.",['ברכב']
CIR_HELD_WAY_WEP,"תחילה לא ידע הנאשם כי הוא נושא אקדח, אך הדבר נודע לו בדרך מהמקום בו ישבו לבית המתלוננים, הוא לא חשב שג'בארין יעשה שימוש באקדח, ולשאלתו ""למה אתה צריך את האקדח"" השיב ג'בארין כי ""...",['על גופו']
CIR_OBTAIN_WAY_WEP,"בהמשך לקשר ולצורך קידומו הצטיידו הנאשם וג'בארין באקדח שסוגל לירות כדור אשר בכוחו להמית אדם ובתחמושת (להלן: הנשק), וביום 28/7/12 בשעה 19:45 או בסמוך לכך, הגיעו השניים עם הנשק אל חצר ביתו של המתלונן ברכב טנדר מסוג מיצובישי (להלן: הטנדר), כאשר הנאשם נוהג וג'בארין יושב לידו.",['מאחר']
CIR_OBTAIN_WAY_WEP,"במעשיו כמתואר לעיל, קשר הנאשם קשר עם ג'בארין לביצוע פשע; נשא והוביל נשק בלא רשות על פי דין לנשיאתו או להובלתו; ירה מנשק חם באזור מגורים ללא הסבר סביר, ואיים שלא כדין, לפגוע במתלונן ו/או במשפחתו, בכוונה להפחידם או להקניטם, כל זאת בצוותא חדא עם ג'בארין.",['מאחר']
CIR_OBTAIN_WAY_WEP,"תחילה לא ידע הנאשם כי הוא נושא אקדח, אך הדבר נודע לו בדרך מהמקום בו ישבו לבית המתלוננים, הוא לא חשב שג'בארין יעשה שימוש באקדח, ולשאלתו ""למה אתה צריך את האקדח"" השיב ג'בארין כי ""...","['מאחר', 'מצא']"
CIR_OBTAIN_WAY_WEP,"אין צורך להרחיב את הדיבור אודות חומרת מעשיו של הנאשם, אשר קשר קשר עם ג'בארין להגיע אל חצרו של המתלונן ולבצע ירי בכוונה להפחיד או להקניט את המתלונן ובני משפחתו, על רקע סכסוך קודם בין משפחות הנאשם והמתלונן, ולאחר שהצטיידו באקדח ובתחמושת, נהג אותו אל חצר ביתו של המתלונן.",['מאחר']
CIR_TYPE_WEP,"ביום 28/7/12 קשרו הנאשם ומוחמד ג'בארין (להלן: ג'בארין) קשר, על רקע סכסוך בין משפחת הנאשם לבין משפחת אבו יונס, להגיע אל חצר ביתו של רדואן אבו יונס בסחנין (להלן: המתלונן והבית בהתאמה), ולבצע ירי מאקדח, בכוונה להפחיד או להקניט את המתלונן ו/או משפחתו.",['אקדח']
CIR_TYPE_WEP,"בהמשך לקשר ולצורך קידומו הצטיידו הנאשם וג'בארין באקדח שסוגל לירות כדור אשר בכוחו להמית אדם ובתחמושת (להלן: הנשק), וביום 28/7/12 בשעה 19:45 או בסמוך לכך, הגיעו השניים עם הנשק אל חצר ביתו של המתלונן ברכב טנדר מסוג מיצובישי (להלן: הטנדר), כאשר הנאשם נוהג וג'בארין יושב לידו.",['אקדח']
CIR_TYPE_WEP,"כתוצאה מהירי, פגעו מספר קליעים בקירות הבית ובחלון וגרמו לנזק.","['אקדח הירי המוזכר בחומר הטקסטואלי גרם לנזק לקירות הבית ולחלון, מה שמצביע על שימוש בנשק קטן יחסית, כמו אקדח']"
CIR_TYPE_WEP,"בהגיעם לאזור מגוריו, שלף שותפו אקדח מכיסו וירה באוויר.",['אקדח']
CIR_TYPE_WEP,"כאשר שמע הנאשם את היריות וראה את האקדח, ברח לדבריו מהמקום והביע בפני שותפו טרוניה על אופי התנהלותו, ואת פחדיו להסתבך עם גורמי החוק.",['אקדח']
CIR_TYPE_WEP,"הנאשם הביע צער וחרטה על ביצוע העבירות ועל עצם החלטתו להתקרב לאזור המגורים של המתלונן, אך טען כי לא ידע על קיומו של האקדח אצל שותפו, ולא רצה להפחיד או לאיים על המתלונן ביריות.",['אקדח']
CIR_TYPE_WEP,"תחילה לא ידע הנאשם כי הוא נושא אקדח, אך הדבר נודע לו בדרך מהמקום בו ישבו לבית המתלוננים, הוא לא חשב שג'בארין יעשה שימוש באקדח, ולשאלתו ""למה אתה צריך את האקדח"" השיב ג'בארין כי ""...",['אקדח']
CIR_TYPE_WEP,"אין צורך להרחיב את הדיבור אודות חומרת מעשיו של הנאשם, אשר קשר קשר עם ג'בארין להגיע אל חצרו של המתלונן ולבצע ירי בכוונה להפחיד או להקניט את המתלונן ובני משפחתו, על רקע סכסוך קודם בין משפחות הנאשם והמתלונן, ולאחר שהצטיידו באקדח ובתחמושת, נהג אותו אל חצר ביתו של המתלונן.",['אקדח']
CIR_TYPE_WEP,"רק למזלם הטוב לא נפגע איש, על אף שמספר קליעים פגעו בקירות הבית ובחלון בקומה השנייה,  וגרמו לנזק.",['תת-מקלע (סוג של תת-מקלע)']
CIR_TYPE_WEP,"כאמור, הכדורים שנורו פגעו בקירות הבית ובחלון, ורק בנס לא נפגעו גם בני אדם.",['אקדח']
CIR_USE,"נשיאת נשק והובלתו - עבירה לפי סעיפים 144(ב) רישא ו- 29 לחוק העונשין, התשל""ז-1977 (להלן: חוק העונשין); ירי באזור מגורים - עבירה לפי סעיפים 340א ו- 29 לחוק העונשין; איומים - עבירה לפי סעיפים 192 ו- 29 לחוק העונשין, וקשר לפשע (נשיאת נשק) - עבירה לפי סעיפים 499(א)(1) ו- 29 לחוק העונשין.",['ירי']
CIR_USE,"ביום 28/7/12 קשרו הנאשם ומוחמד ג'בארין (להלן: ג'בארין) קשר, על רקע סכסוך בין משפחת הנאשם לבין משפחת אבו יונס, להגיע אל חצר ביתו של רדואן אבו יונס בסחנין (להלן: המתלונן והבית בהתאמה), ולבצע ירי מאקדח, בכוונה להפחיד או להקניט את המתלונן ו/או משפחתו.","['ירי', 'ניסיון לירי']"
CIR_USE,"בהמשך לקשר ולצורך קידומו הצטיידו הנאשם וג'בארין באקדח שסוגל לירות כדור אשר בכוחו להמית אדם ובתחמושת (להלן: הנשק), וביום 28/7/12 בשעה 19:45 או בסמוך לכך, הגיעו השניים עם הנשק אל חצר ביתו של המתלונן ברכב טנדר מסוג מיצובישי (להלן: הטנדר), כאשר הנאשם נוהג וג'בארין יושב לידו.","['ירי', 'ניסיון לירי']"
CIR_USE,"הנאשם וג'בארין נכנסו בנסיעה אל חצר הבית, כשאותה עת ישבו המתלונן ובני משפחתו במרפסת ביתם בקומת הקרקע, וג'בארין ירה מספר יריות לעבר הבית מבעד לחלון הטנדר בכוונה להפחיד או להקניט את המתלוננים.","['ירי', 'ניסיון לירי']"
CIR_USE,"במעשיו כמתואר לעיל, קשר הנאשם קשר עם ג'בארין לביצוע פשע; נשא והוביל נשק בלא רשות על פי דין לנשיאתו או להובלתו; ירה מנשק חם באזור מגורים ללא הסבר סביר, ואיים שלא כדין, לפגוע במתלונן ו/או במשפחתו, בכוונה להפחידם או להקניטם, כל זאת בצוותא חדא עם ג'בארין.",['ירי']
CIR_USE,"בהגיעם לאזור מגוריו, שלף שותפו אקדח מכיסו וירה באוויר.","['ירי', 'ניסיון לירי']"
CIR_USE,"אמנם ג'בארין הוא אשר ירה בפועל בנשק, אך הנאשם דידן היה שותף ואחראי במידה שווה למעשהו.",['ירי']
CIR_USE,"ב""כ המאשימה הגישה לוח צילומים מיום 12/4/12 המתעד את הבית וסביבתו, וכן קליעים ופגיעות הכדורים באזורים שונים של הבית, לרבות בחלון המצוי בקומה השנייה (ת/2).","['ירי', 'ניסיון לירי']"
CIR_USE,"אין צורך להרחיב את הדיבור אודות חומרת מעשיו של הנאשם, אשר קשר קשר עם ג'בארין להגיע אל חצרו של המתלונן ולבצע ירי בכוונה להפחיד או להקניט את המתלונן ובני משפחתו, על רקע סכסוך קודם בין משפחות הנאשם והמתלונן, ולאחר שהצטיידו באקדח ובתחמושת, נהג אותו אל חצר ביתו של המתלונן.","['ירי', 'ניסיון לירי']"
CIR_USE,"בהיכנסם עם הרכב לחצר הבית, ירה ג'בארין מספר יריות לעבר הבית, שעה שהמתלונן ובני משפחתו ישבו במרפסת ביתם בקומת הקרקע.","['ירי', 'ניסיון לירי']"
CIR_USE,"חומרה יתירה יש בכך שהנאשם ירה בצוותא עם ג'בארין מספר יריות בשעת ערב לעבר בית המתלונן המצוי בשכונה צפופה למדי, בעת שהמתלונן ובני משפחתו ישבו במרפסת הבית שבקומה הקרקע, מעשה שכרוכה בו סכנה ממשית לחיי אדם, לא רק למעורבים בסכסוך, אלא לכל מי שנמצא אותה עת בסביבה, תוך שהם מגלים אדישות וקלות דעת לתוצאות הקשות וההרסניות שעלולות להיגרם ממעשיהם.",['ירי']
CIR_USE,"כאמור, אין מדובר רק במתלונן עמו היה לנאשם או לאחיו סכסוך קודם, אלא בבני משפחתו, הורים, אחים, נשים וילדים, בשכנים, ועוברי דרך בסמיכות למקום, אשר היו עלולים להפגע מהירי.",['ירי']
CIR_USE,"אין מדובר באירוע ספונטני אליו נקלע הנאשם בעל כורחו, כי אם במעשה אשר תוכנן מראש, ולשם ביצועו הצטיידו ג'בארין והנאשם, מכוח היותו מבצע בצוותא, בנשק ובתחמושת, כמפורט בעובדות כתב האישום המתוקן.","['ירי', 'ניסיון לירי']"
CONFESSION,"הנאשם, יליד 84', הודה בעבודות כתב אישום אשר תוקן במסגרת הסדר טיעון, בעבירות כדלהלן:",['כן']
CONFESSION,"כן ציינה כי ג'בארין אשר עניינו נדון בנפרד, בפני כב' הש' הורוביץ, הודה בעובדות כתב אישום מתוקן ודינו טרם נגזר.",['לא']
CONFESSION,"הסניגור ביקש להתחשב לקולא בהודייתו המיידית של הנאשם במשטרה, אשר חסכה זמן יקר של כוחות המשטרה, והביאה בסופו של דבר גם למעצרו ולהפללתו של ג'בארין, בציינו כי הנאשם הנו עד מרכזי אם לא יחיד נגד שותפו.",['כן']
CONFESSION,"כן ביקש להתחשב בהודייתו של הנאשם בבית המשפט בהזדמנות הראשונה, לאחר שכתב האישום תוקן משמעותית, אשר חסכה זמן שיפוטי יקר, וכן באחריות והחרטה שנטל למעשיו.",['כן']
CONFESSION,"כן ייזקפו לזכותו של הנאשם הודייתו המיידית במשטרה, במהלכה חשף את זהות שותפו לביצוע העבירות, הודייתו בהזדמנות הראשונה בבית המשפט בעובדות כתב האישום המתוקן, אשר חסכה זמן שיפוטי יקר, וכן החרטה והאחריות שנטל למעשיו, אם כי בפני קצינת המבחן נטל אחריות חלקית בלבד תוך נסיון למזער את חלקו במעשים.",['כן']
CONFESSION,"עם זאת, ראיתי לתת משקל משמעותי בגזירת הדין לשיתוף הפעולה של הנאשם עם גורמי אכיפת החוק לאחר מעצרו, להודייתו המיידית בכתב האישום שתוקן כאמור בהסדר טיעון, לעברו הפלילי הבלתי מכביד, לסולחה אליה הגיעו הצדדים, וכן לתקופת מעצרו בגין תיק זה לרבות היותו נתון מזה תשעה חודשים במעצר בית מלא.",['כן']
PUNISHMENT_ACTUAL,"42 חודשי מאסר בפועל, בניכוי תקופת מעצרו בתיק זה בין התאריכים 28/7/12- 9/9/12.","['הנאשם קיבל 42 חודשי מאסר בפועל, בניכוי תקופת מעצרו בין התאריכים 28/7/12-9/9/12 לכ']"
PUNISHMENT_SUSPENDED,"לנאשם הרשעה קודמת בעבירת איומים מיום 3/2/05, בגינה נידון ל- 60 ימי מאסר לריצוי בעבודות שירות, ולמאסר על תנאי.",['הנאשם קיבל מאסר על תנאי של 60 חודשים']
PUNISHMENT_SUSPENDED,"מאסר על תנאי למשך 18 חודשים שהנאשם לא ישא בו זולת אם יעבור במשך 3 שנים מיום שחרורו עבירה בה הורשע, או עבירת אלימות או רכוש מסוג פשע, ויורשע בה בתוך תקופת התנאי או לאחריה.",['18 חודשי מאסר על תנאי']
