text,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIR_PUNISHMENT
"שרות המבחן העריך כי הנאשם קיבל אחריות פורמלית בלבד על מעשיו, הכיר באופן מילולי בעבירות שביצע, הביע צער וחרטה וביטא הבנה ביחס למורכבות התנהגותו, יחד עם זאת תלה את הסתבכותו בגורמים חיצוניים כגון צריכת האלכוהול.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],['לא'],,
הנאשם שלל כוונה לסחור בסמים.,,,,,,,,,,,,,,
"שרות המבחן התרשם כי מדובר בנאשם בעל יכולות תפקודיות טובות, אשר שומר על יציבות במסגרות חייו ושביטא שאיפות מקצועיות ולימודיות לעתיד.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הנאשם הביע בפני שרות המבחן את שאיפותיו להמשיך ללימודים מתקדמים ותיאר פגיעה עתידית שתיגרם לו בתחום התעסוקתי כתוצאה מהרשעתו וכן הביע שאיפה להתגייס למשטרה, יחד עם זאת הוא לא הציג מסמכים קונקרטיים המעידים על פגיעה כאמור ועל כן שרות המבחן לא בא בהמלצה לבטל את הרשעתו.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
הנאשם שלל נזקקות טיפולית ומסר כי מאסר בדרך של עבודות שרות עלול לקטוע את רצף התקדמותו במישור התעסוקתי.,,,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"ב""כ המאשימה התייחס למעשיו של הנאשם לוחומרתם וטען כי הרשעתו של הנאשם בדין לא תשפיע עליו ועל עתידו שכן הוא עובד בעסק להשכרת ציוד לחתונות.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"ב""כ הנאשם התחיל וציין שהרשום בכתב האישום ""יש לי אקסטה וחצי ואני מוכן למכור רק חצי אקסטה"" מעיד שהחומר היה לשימושו העצמי של הנאשם וכשנשאל מה המחיר, וענה: "" 70 ₪"", ציין את  המחיר בו קנה את הכדור.",,,,,,,,,,,,,,
"ב""כ הנאשם ציין כי הנאשם עובד באופן זמני בעסק המשפחתי וכי הוא מתכוון לעבוד באבטחה כסטודנט או להתגייס למשטרה, עוד ציין כי הנאשם עובד במפעל אקרשטיין והוא עלול להיות מפוטר במידה ויורשע.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"ב""כ הנאשם הגיש המלצות לעיון בית המשפט על שירותו הצבאי, ממעסיקו הנוכחי ומהמועצה המקומית.",,,,,,,,,,,,,,
"ב""כ הנאשם ביקש לבטל את הרשעתו שכן מדובר בנאשם נעדר עבר פלילי, אשר הודה בהזדמנות הראשונה, חסך מזמנו של בית המשפט וכי התחרט על מעשיו.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],['כן'],['כן'],
"הנאשם ציין כי השתחרר מהצבא לפני שנה ושמונה חודשים, וזו העבירה הראשונה שלו עליה הוא מצטער.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
עוד הוסיף כי כל העתיד לפניו וכי אינו מעשן ואינה שותה.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"חומרת העבירה ונסיבותיה – הנאשם עשה ""עסקה אחרת"" בסם, במהלך ""מסיבת טבע"", בכך שמכר לסוכן משטרתי כדור אקסטה המכיל סם שזהותו וכמותו אינה ידועה, תמורת 60 ₪.",,,,,,,['הסוג הוא [MDMA]'],,['לא בעל הסמים'],,,,,
"ראשית, יש לציין כי באותו כדור שנמכר לשוטר תמורת 60 ₪, לא נמצא בסופו של דבר סם מסוכן, ולכן העבירה בה הורשע הנאשם איננה ,סחר בסמים, כי אם כאמור ""עסקה אחרת"" בסם.",,,,,,,,,,,,,,
בית המשפט חזר והדגיש את הצורך לעקור את נגע הסמים מהשורש.,,,,,,,,,,,,,,
"אף בית המשפט נוטל חלק חשוב במאבק, באמצעות הטלת עונש מרתיע על מי שהורשע בעבירות סמים.",,,,,,,,,,,,,,
נטען כי הרשעתו של הנאשם תפגע בהליך שיקומו וכן בעתידו שכן הוא מעוניין להתגייס למשטרה או לעבוד באבטחה כסטודנט.,,,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הנאשם הביע שאיפה להמשיך וללמוד ולעבוד בעתיד, אך אין ערובה כי הוא יחליט בסופו של דבר להתגייס דווקא למשטרה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"נכון לעת ביצוע העבירה, ובהמשך, במועד הטיעונים לעונש, הנאשם נרשם להשלמת בגרות בכפרו, ועבד בעסק פרטי, כמו גם כשכיר.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"מעבר לנדרש, ומבלי להיכנס לשיקולי ההעסקה במשטרת ישראל , יש לתמוהה אם צעיר שלחובתו רישום פלילי ללא הרשעה בעבירת עסקת סמים, יימצא מתאים לגיוס כשוטר, ואין כל ערובה, אף לא הוצגה כל ראייה שזו היא התמונה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : כן']",,,,,,,,,,
"כיום עובד הנאשם בשני מקומות שהרשעה פלילית, ככל הנראה, לא תפגע בהמשך תעסוקתו בהם.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"מדובר בנאשם צעיר בן 23 שנים, הודה במיוחס לו בכתב האישום המתוקן, וחסך מזמנו של בית המשפט.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,['כן'],
"הנאשם נעדר עבר פלילי, השתחרר לפני שנה ושמונה חודשים מהצבא.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
הנאשם תואר כמי שמנהל אורח חיים מתפקד וכי ההליך המשפטי היווה עבורו גורם מרתיע ומציב גבולות.,,,,"['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"שרות המבחן העריך כי הנאשם לקח אחריות פורמלית בלבד על מעשיו, יחד עם זאת ביטא צער וחרטה על מעורבותו והבין את הפסול בהם.",,,,,,,,,,,['כן'],['לא'],,
"לאור נתוניו החיוביים במהותם של הנאשם, ולאחר שהחלטתי לא לבטל את הרשעתו, החלטתי למקם את עונשו בתחתית המתחם שקבעתי לעיל.",,,,,,,,,,,,,,
"ארבעה חודשי מאסר על תנאי, ואולם הנאשם לא יישא עונש זה אלא אם יעבור במהלך תקופה של שלוש שנים מהיום עבירות לפי פקודת הסמים המסוכנים שעניינן איננו צריכה עצמית בלבד.",[],['הנאשם קיבל 4 חודשי מאסר על תנאי'],[],,,,,,,,,,,
"קנס על סך 1,000 ₪ או 4 ימי מאסר תמורתו.",[],[],"['1,000 ₪']",,,,,,,,,,,
הקנס ישולם עד ליום 10/12/17.,,,,,,,,,,,,,,
חודשיים פסילה על תנאי מלקבל ו/או להחזיק רישיון נהיגה.,[],[],[],,,,,,,,,,,
והתנאי הוא שלא יעבור במהלך תקופה של 3 שנים מהיום עבירות לפי פקודת הסמים המסוכנים.,[],['הנאשם קיבל 12 חודשי מאסר על תנאי'],[],,,,,,,,,,,
"חתימה על התחייבות על סך 2,000 ₪, להימנע במהלך תקופה של שלוש שנים מהיום, מלעבור עבירות לפי פקודת הסמים המסוכנים.",[],[],[],,,,,,,,,,,
