Unnamed: 0,verdict,text,part
15,SH-20-06-12380-808,"בנסיבות אלה, הציע הנאשם למכור לבנימין סם מסוכן מסוג קנבוס תמורת 50 	₪ לגרם, או 100 ל-3 גרם.",כתב האישום המתוקן
16,SH-20-06-12380-808,"כחודשים לאחר פגישה זו, שמע האח את בנימין משוחח עם אחר, 	שזהותו אינה ידועה למאשימה, על רצונם לרכוש סמים.",כתב האישום המתוקן
17,SH-20-06-12380-808,"בנסיבות אלה, לאורך תקופה של שלושה חודשים ,בשבע הזדמנויות שונות, מכרו הנאשם 	והאח לבנימין, לסירוגין ביחד ולחוד, סם מסוכן מסוג קנבוס, במשקל שנע בין 1 גרם ל-3 	גרם בכל פעם, בתמורה כספית.",כתב האישום המתוקן
18,SH-20-06-12380-808,התקבלו שלושה תסקירים מטעם שירות המבחן ולהלן עיקריהם:,תסקיר שירות המבחן
20,SH-20-06-12380-808,הנאשם רווק בן 23 שנים.,תסקיר שירות המבחן
21,SH-20-06-12380-808,מקבל אחריות על העבירות נשוא כתב האישום.,תסקיר שירות המבחן
22,SH-20-06-12380-808,"שלל           		שימוש בסמים, ובבדיקה לאיתור שרידי סם בשירות המבחן הוא נמצאה נקיה            		משרידי סם.",תסקיר שירות המבחן
24,SH-20-06-12380-808,"בתסקיר הראשון, שירות המבחן סבר כי שילוב הנאשם בהליך טיפולי הכרחי לצורך 		הפחתת הסיכון, ולכן שירות המבחן המליץ בתסקיר הראשון על העמדת הנאשם בצו 		מבחן למשך שנה וחצי ושיוטל עליו מאסר בדרך של עבודות שירות ברף הנמוך.",תסקיר שירות המבחן
26,SH-20-06-12380-808,"מהתסקיר האחרון עולה, שהנאשם השתלב בקבוצה טיפולית ייעודית לעוברי חוק.",תסקיר שירות המבחן
27,SH-20-06-12380-808,"בחמישה החודשים הראשונים, הנאשם לקח בה חלק פעיל והגיע לכל המפגשים,          		בחודש שלאחר מכן הגיע באופן לא סדיר ובהמשך ניתק קשר עם שירות המבחן           		והפסיק הטיפול הקבוצתי.",תסקיר שירות המבחן
28,SH-20-06-12380-808,"לכן, שירות המבחן חזר בו מהמלצתו שבתסקיר הראשון 		והמליץ על ענישה מרתיעה וקונקרטית.",תסקיר שירות המבחן
29,SH-20-06-12380-808,הנאשם היום בסטטוס של אסיר בתיק אחר ולכן ברור אף יותר שהמסלול השיקומי בשיתוף 	שרות המבחן הוא בלתי רלוונטי.,תסקיר שירות המבחן
30,SH-20-06-12380-808,להלן טענות המאשימה לעניין העונש בתמצית:,טענות הצדדים
32,SH-20-06-12380-808,לחובתו של הנאשם הרשעה אחת מחודש ינואר 2024 בגין עבירות סמים מסוג פשע 		וניסיון לביצוע עסקה בנשק ונידון ל-36 חודשי מאסר בפועל (ת/1).,טענות הצדדים
33,SH-20-06-12380-808,"בנוסף, לחובתו		 26 הרשעות תעבורה קודמות (ת/2).",טענות הצדדים
34,SH-20-06-12380-808,המאשימה ביקשה להכריז על הנאשם כסוחר 		סמים.,טענות הצדדים
36,SH-20-06-12380-808,"לטענת המאשימה, מתחם העונש ההולם נע בין 10 ועד 24 חודשי מאסר בפועל.",טענות הצדדים
37,SH-20-06-12380-808,"המאשימה עתרה להשית 	על הנאשם, במצטבר לעונש המאסר שהוא מרצה היום, 15 		חודשי מאסר בפועל, מאסר על תנאי, פסילה בפועל, פסילה על תנאי וקנס.",טענות הצדדים
38,SH-20-06-12380-808,להלן טענות ההגנה לעניין העונש בתמצית:,טענות הצדדים
40,SH-20-06-12380-808,"מתחם העונש ההולם והעונש שאליו עתרה המאשימה אינו תואם את מספר                 		האישומים בתיק הנוכחי, גיל הנאשם, כמות הסם שנתפסה וסוג הסם שנתפס.",טענות הצדדים
41,SH-20-06-12380-808,מדובר 		בשני אישומים שהמשקל הכולל של הסם שנמכר הוא 10 גרם ובתמורה כספית זניחה 		של 100 ₪ לכל 3 גרם.,טענות הצדדים
43,SH-20-06-12380-808,עברו מאז ביצוע העבירות ועד היום 4 שנים.,טענות הצדדים
44,SH-20-06-12380-808,הנאשם היה בן 18 שנים בלבד בעת ביצוע 		העבירות וקיבל אחריות מלאה על מעשיו.,טענות הצדדים
46,SH-20-06-12380-808,כנגד האח הקטין הוגש כתב אישום לבית המשפט המחוזי במחוז מרכז בגין עבירה 		של סיכון חיי אדם בנתיב תחבורה.,טענות הצדדים
47,SH-20-06-12380-808,הקטין צירף לתוך האמור כתב אישום מבית          		משפט השלום לנוער ברמלה שכלל בתוכו אישום על סחר בסמים בגין אותן עבירות 		בדיוק שבוצעו על ידי הנאשם באישום השני.,טענות הצדדים
48,SH-20-06-12380-808,הקטין נידון בגין שני התיקים האמורים 		ל-5 חודשי מאסר שירוצו בעבודות שירות.,טענות הצדדים
49,SH-20-06-12380-808,"ללמדך, שהענישה המבוקשת על ידי            		המאשימה לגבי הנאשם היא מוגזמת עומדת בניגוד לעקרון האחידות בענישה בין 		הנאשמים.",טענות הצדדים
50,SH-20-06-12380-808,ד.,טענות הצדדים
51,SH-20-06-12380-808,מתחם העונש ההולם נע בין מאסר על תנאי ועד מספר חודשי מאסר שיכול וירוצו 		בעבודת שירות והעונש המתאים הוא מאסר על תנאי בחופף לעונש שמרצה היום.,טענות הצדדים
52,SH-20-06-12380-808,אביא להלן מספר דוגמאות למדיניות הענישה הנוהגת מפסיקתו של בית המשפט העליון 	בעבירה של סחר בסם מסוג קנבוס במספר הזדמנויות בכמויות קטנות בכל פעם כמו המקרה 	שבפניי:,מתחם העונש ההולם
53,SH-20-06-12380-808,"על כן, הנני קובע שמתחם העונש ההולם נע בין 6 חודשי מאסר ועד 15 חודשי מאסר בפועל 	וזאת בצירוף מאסר על תנאי וקנס.",מתחם העונש ההולם
54,SH-20-06-12380-808,"בעת קביעת העונש המתאים בתוך מתחם העונש ההולם לקחתי בחשבון לקולא את 	הנתונים הבאים: הודאתו של הנאשם וחסכון בזמן שיפוטי; חלוף הזמן מיום ביצוע העבירות; 	הבעת חרטה וקבלת אחריות; גילו הצעיר של הנאשם בעת ביצוע העבירות, בן 18 שנים 	בלבד.",העונש המתאים בתוך מתחם העונש ההולם
55,SH-20-06-12380-808,"כמו כן, לא ניתן להתעלם מהעובדה שלגבי האישום השני בתיק שבפניי הוגש כתב אישום 	מקביל נגד האח הקטין בבית המשפט השלום לנוער ברמלה ואשר צורף להליך פלילי אחר 	שהתנהל נגדו בבית המשפט המחוזי במחוז מרכז והעונש הכולל היה 5 חודשי מאסר שירוצו 	בעבודות שירות.",העונש המתאים בתוך מתחם העונש ההולם
56,SH-20-06-12380-808,לחומרא לקחתי בחשבון את הרישום הפלילי של הנאשם שכולל הרשעה בעבירות סמים וכיום 	הוא בסטטוס של אסיר שנדון ל-3 שנות מאסר בפועל.,העונש המתאים בתוך מתחם העונש ההולם
57,SH-20-06-12380-808,"לפיכך, הנני משית על הנאשם את העונשים הבאים:",העונש המתאים בתוך מתחם העונש ההולם
58,SH-20-06-12380-808,"9 חודשי מאסר בפועל שירוצו במצטבר לכל עונש שמרצה כיום, וזאת בניכוי ימי 	מעצרו בתיק הנוכחי מיום 31.5.20 ועד 4.6.20.",העונש המתאים בתוך מתחם העונש ההולם
60,SH-20-06-12380-808,4 חודשי מאסר על תנאי והתנאי הוא שבמשך 3 שנים מהיום הנאשם לא יבצע 	עבירה לפי פקודת הסמים המסוכנים מסוג עוון או פשע.,העונש המתאים בתוך מתחם העונש ההולם
62,SH-20-06-12380-808,"הנאשם ישלם קנס בסך של 4,000 ₪ או 10 ימי מאסר תמורתו.",העונש המתאים בתוך מתחם העונש ההולם
63,SH-20-06-12380-808,הקנס ישולם ב-	4 תשלומים חודשיים שווים ורצופים כאשר הראשון שבהם עד ליום 1.5.24 	והיתרה 	ב-1 לכל חודש שלאחריו.,העונש המתאים בתוך מתחם העונש ההולם
64,SH-20-06-12380-808,"היה ואחד התשלומים לא ישולם במועד, אזי 	יעמוד מלוא סכום הקנס לפירעון מידי.",העונש המתאים בתוך מתחם העונש ההולם
66,SH-20-06-12380-808,הנני מורה על פסילה בפועל של רישיון הנהיגה של הנאשם למשך 5 חודשים.,העונש המתאים בתוך מתחם העונש ההולם
67,SH-20-06-12380-808,מנין ימי 	הפסילה יחל רק לאחר מועד שחרורו ממאסרו בתיק הנוכחי ובכל תיק אחר שבגינו 	מרצה כיום עונש של מאסר בפועל.,העונש המתאים בתוך מתחם העונש ההולם
68,SH-20-06-12380-808,5129371זכות ערעור תוך 45 ימים.,העונש המתאים בתוך מתחם העונש ההולם
69,SH-20-06-12380-808,"ניתן היום,  כ""ה אדר א' תשפ""ד, 05 מרץ 2024, במעמד הצדדים.",העונש המתאים בתוך מתחם העונש ההולם
70,SH-20-06-12380-808,הישאם אבו שחאדה 54678313,   					
