text,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIR_PUNISHMENT
"עם זאת, הסביר כי לנוכח הנזק שנגרם לנאשם במהלך מעצרו ובהתחשב בהשפעת המאסר על משפחתו, תסתפק המאשימה בעונש מאסר כולל בן 42 חודשים, וזאת מבלי להטיל דופי בשוטרים.",,,,,,,,,,,,,,
"בנוסף, עתר התובע להשית על הנאשם מאסר על תנאי, פסילה בפועל, בת מספר שנים, של רישיון הנהיגה ופסילה על תנאי וכן חילוט רכבו בהתאם למוסכם.",[],['הנאשם קיבל מאסר על תנאי של 12 חודשים'],[],,,,,,,,,,,
"במיוחד הודגשה פציעתו בעינו, אשר עד היום לא שבה לתפקוד מלא.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הסנגורית עמדה על נסיבותיו האישיות של הנאשם – אדם כבן 40 שמקיים אורח חיים נורמטיבי, נעדר עבר פלילי, איש עבודה, נשוי ואב ל-4 בנות.",,,,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
היא עמדה על המחיר הכבד ששילמה משפחתו עקב ההליך הפלילי שתלוי ועומד נגדו.,,,,,,,,,,,,,,
"עם זאת, אישרה כי הנאשם משתמש בסמים מפעם לפעם, הגם שאין בכך לשיטתה כדי לאיין את תפקודו התקין דרך כלל.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הוא ציין כי לאורך 20 שנות נישואיו התמודדו הוא ואשתו עם קשיים כלכליים, כי המשפחה מתגוררת בדירה שכורה וחיה מן היד לפה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"לדבריו, מאז מעצרו, ספגה משפחתו מהלומה קשה, אשתו הפכה למפרנסת יחידה והיא מתקשה לספק את צרכי המשפחה, שנאלצה להעתיק את מגוריה לדירה קטנה בת 2.5 חדרים.",,,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
הוא הביע חרטה על מעשיו.,,,,,,,,,,,['לא'],,,
"התנגדותו למעצר הינה בבחינת הוספת חטא על פשע וכך אף הסם שנתפס ברשותו, מסוג הרואין לצריכה עצמית, שהושלך ממכוניתו במהלך מעצרו.",,,,,,,,,,,,,,
"בקביעת מידת העונש הראוי בתוך המתחם, נתתי דעתי לעברו התעבורתי החמור של הנאשם ובמיוחד להרשעותיו בשתי עבירות נהיגה בשכרות (שנעברו בשני אירועים נפרדים) לפני כשנה וחודשיים בלבד.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"לא נעלמה מעיני העובדה שהנאשם המשיך וביצע עבירה דומה אף לאחר הרשעותיו דלעיל, ללמדך כי המאסר המותנה שהוטל עליו לא הרתיעו מביצועה בשלישית ובתוך פרק זמן קצר, אגב סיכון הציבור.",,,,,,,,,,,,,,
"מנגד, מצאתי ליתן משקל לעברו הנקי של הנאשם בתחום הפלילי, לעובדה שזה לו מאסר ראשון, להודייתו וחרטתו ולנסיבותיו האישיות והמשפחתיות.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,['כן'],
26 חודשי מאסר בפועל.,,,,,,,,,,,,,,
"עונש המאסר המותנה בן 8 החודשים, שהוטל על הנאשם במסגרת תת""ע 26034/10, בית משפט השלום לתעבורה בתל אביב, [פורסם בנבו] ביום 26.12.13 מופעל בזאת במצטבר לעונש שהוטל על הנאשם, כך שבסה""כ ירצה הנאשם 34 חודשי מאסר בפועל.",,,,,,,,,,,,,,
12 חודשי מאסר על תנאי והתנאי הוא שהנאשם לא יעבור עבירה של נהיגה בשכרות משך 3 שנים מיום שחרורו מהמאסר.,[],['12 חודשי מאסר על תנאי'],[],,,,,,,,,,,
7 חודשי מאסר על תנאי והתנאי הוא שהנאשם לא יעבור עבירה של לפי סעיף 62(2) ביחד עם סעיף 38(2) לפקודת התעבורה משך 3 שנים מיום שחרורו מהמאסר.,[],['7 חודשי מאסר על תנאי'],[],,,,,,,,,,,
"אני מורה על חילוט רכבו של הנאשם מסוג מיצובישי כריזמה, מ.ר: 8255020.",[],[],[],,,,,,,,,,,
הנאשם פסול מלקבל או להחזיק רישיון נהיגה למשך 30 חודשים מיום שחרורו מהמאסר.,[],[],[],,,,,,,,,,,
"פסילה על תנאי מלקבל או להחזיק רישיון נהיגה לתקופה של שנה, והתנאי הוא שהנאשם יימנע מביצוע עבירה של נהיגה בשכרות או עבירה לפי סעיף 62(2) ביחד עם סעיף 38(2) לפקודת התעבורה משך שנתיים מיום שחרורו מהמאסר.",[],['הנאשם קיבל 12 חודשי מאסר על תנאי'],[],,,,,,,,,,,
