text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
שירות המבחן העריך נזקקות טיפולית בתחום השימוש בסמים שיוכל להוות גורם מפחית סיכון להישנות עבירות.,0.00011433588,3.0279358e-05,1.6652342e-05,0.999987,0.00045954174,0.00071516866,0.0005785948,0.0018697896,0.0053631407,0.0001010346,0.0001704653
"הנאשם מצדו, הביע הכרה בדפוסים ונכונות לשתף פעולה עם גורמי הטיפול.",0.00012604683,0.9999958,2.1393147e-05,9.044918e-06,0.0006350218,0.0011100523,0.0012507056,0.01202814,0.86661065,0.84284097,0.0015205815
"לבסוף, המליץ שירות המבחן על דחייה למשך כשלושה חודשים במהלכה תיבחן אפשרות הטיפול.",0.00019215824,2.9572346e-05,1.5937805e-05,0.9999871,0.0004611597,0.0008422313,0.00035848827,0.0061679194,0.005580783,0.00010942424,0.00015135565
"מתסקיר שירות מבחן מיום 14.7.24, עולה כי בתקופת הדחייה, הנאשם שיתף פעולה באופן מלא עם שירות המבחן, הגיע לכלל הפגישות ומסר בדיקות שתן באופן רציף.",0.00011356743,0.9999964,2.4033867e-05,8.820359e-06,0.00056823925,0.000911171,0.0006367068,0.0057423357,0.006310925,0.9897885,0.31543434
"עוד העמיק היכרות סביב דפוסי השימוש בחומרים פסיכו אקטיביים ושירות המבחן התרשם, שהנאשם לא סובל מבעייתיות בתחום ההתמכרות, שהשימוש סביב ביצוע העבירה היה נסיבתי וכיום אינו זקוק לטיפול בתחום זה.",0.00011617285,0.9999962,0.0048160744,8.952391e-06,0.0018869011,0.00086530705,0.0025734003,0.009676119,0.013133218,0.00022436821,0.0018030609
"שירות המבחן חזר על התרשמותו לפיה הנאשם בעל יכולות לתפקוד תקין, מנהל אורח חיים נורמטיבי ויציב וכיום מצליח להתבונן באופן ביקורתי על התנהגותו ומקבל אחריות על בחירותיו.",8.916336e-05,0.9999963,1.7743525e-05,8.817079e-06,0.0004758364,0.00090381707,0.00044643003,0.00871873,0.9722143,0.9992293,0.011653758
"שירות המבחן ציין כי כיום פחת הסיכון להישנות ביצוע עבירות דומות בעתיד והמליץ על הטלת צו של""צ למשך שנה על מנת לאפשר לנאשם תפקוד תעסוקתי תקין ויכול להוות לטעמם, חלופת ענישה חינוכית ושיקומית שתבוצע למען אוכלוסייה נזקקת.",9.754727e-05,0.99999595,2.34811e-05,0.99998677,0.0006564492,0.0007629825,0.00058401,0.0033373714,0.00875135,0.00014861242,0.0007316477
"שירות המבחן אף גיבש תכנית של""צ בהיקף של 300 שעות במסגרת בית תמחוי ""בית אליהו"" בתפקיד חלוקת מזון וסיוע לצוות.",0.00014808551,3.2747706e-05,0.0012464866,9.147469e-06,0.000544915,0.00066004565,0.0010518527,0.10459654,0.0052472926,0.00011944256,0.00022360156
"מחוות דעת ממונה מיום 10.9.24, עולה כי הנאשם כשיר לביצוע עונש בדרך של עבודות שירות במגבלות.",0.00010691172,3.072674e-05,1.7633087e-05,0.99998236,0.00054682395,0.00095226796,0.00043121673,0.0033276484,0.0055957483,0.00017738993,0.0008506986
"ב""כ המאשימה, הפנתה לעובדות כתב האישום, לסוג הסם ומשקלו.",0.0001524078,3.238441e-05,0.998906,1.245848e-05,0.50137794,0.0013904977,0.8258449,0.0024984907,0.058775567,0.00039483188,0.00081873016
לערכים המוגנים שנפגעו: שלום הציבור; בריאות הציבור וביטחונו.,0.00034120804,3.0454043e-05,3.0103869e-05,0.9999875,0.0005279669,0.0009215974,0.0006064123,0.610551,0.19415005,0.00027216965,0.00024243777
"התייחסה לפוטנציאל הנזק שבעבירות הסמים, הפצתם, היכולת להרוויח כסף ולצורך במיגורם.",0.00013572718,3.337053e-05,0.99974865,0.9999871,0.000952365,0.0010517115,0.004759101,0.10315834,0.07580558,0.0002044457,0.00057822926
המאשימה עתרה למתחם ענישה שמתחיל מ-6 חודשי מאסר שניתן לרצות בעבודות שירות ועד 18 חודשי מאסר ולביסוס עתירתה הפנתה לפסיקה.,0.00016205986,3.064112e-05,2.0479194e-05,0.9999882,0.00065632124,0.0012382275,0.00049518654,0.001443367,0.010857423,0.00010093918,0.00039038612
"לאור נסיבותיו האישיות והעדר עבר פלילי, ביקשה המאשימה למקם את הנאשם בתחתית מתחם הענישה ולהטיל על הנאשם 6 חודשי מאסר שניתן לרצות בעבודות שירות, מאסר מותנה, קנס ופסילה על תנאי.",0.9916529,0.9999876,1.7983175e-05,8.943261e-06,0.0005707882,0.0010371382,0.0002998447,0.000846552,0.03716097,0.00013547491,0.9953433
"ב""כ הנאשם, הפנה לנסיבות החזקת הסם כפי שעולה מתסקיר שירות המבחן.",0.00013542856,3.1040465e-05,1.6831575e-05,0.99998724,0.0012768399,0.0007784684,0.004015401,0.002155815,0.010274763,0.00018385064,0.0006607493
"הדגיש שמדובר באדם נורמטיבי, בעל משפחה ועסק, שהודה ושיתף בכנות אודות המשבר שעבר בתקופת משבר הקורונה.",0.0001671925,0.99999607,2.4608096e-05,8.915142e-06,0.0004015731,0.00086655054,0.0017337004,0.24770674,0.8703923,0.8020955,0.008330786
הפנה להעדר דפוס התמכרות וסיכוי נמוך להישנות העבירה בעתיד.,0.00012851514,3.673134e-05,1.956667e-05,9.120223e-06,0.0004709694,0.0008850692,0.0008954927,0.005836424,0.026525341,0.00024825305,0.0002870322
הפנה למצבו הרפואי המורכב של הנאשם (הגיש מסמכים רפואיים).,0.00011272253,0.9999958,1.9000523e-05,9.099833e-06,0.00042919986,0.0009366843,0.00045474968,0.05637712,0.023249067,0.00018707913,0.0001543678
"הסנגור, כמו המאשימה הסכים כי מתחם הענישה מתחיל ממספר חודשי מאסר שניתן לרצות בעבודות שירות, אולם מסתיים ב- 12 חודשים.",0.00017480731,3.0289439e-05,1.8863886e-05,0.9999877,0.00061249745,0.0011303605,0.0004824764,0.0012297496,0.00519989,0.000108736705,0.00055163144
עוד ביקש לאמץ את המלצת שירות המבחן ולהטיל על הנאשם ענישה שיקומית של 300 שעות לתועלת הציבור והפנה לפסיקה לביסוס בקשתו זו.,0.000292179,3.0873423e-05,1.7425347e-05,0.9999875,0.00046476052,0.00073809474,0.00058206613,0.0014164202,0.013956918,9.099691e-05,0.0040952377
"בנוסף, הדגיש את הנזק שיגרם לנאשם באם יוטל עליו מאסר בדרך של עבודות שירות, שכן הנאשם בעלים של חנות רהיטים שמעסיקה 3 עובדים ומפרנסת את משפחתם ומשפחתו.",0.0001707218,0.9999962,0.00025382775,8.86496e-06,0.00058158644,0.0010692506,0.003295583,0.08898861,0.024325702,0.00014643632,0.00078559184
"הנאשם, ציין את ההשפעה של ההליך הפלילי על חייו ובעיותיו הבריאותיות שלטעמו נגרמו כתוצאה ממצבו המשפטי.",9.679154e-05,0.99999595,1.8350733e-05,9.032153e-06,0.00040530847,0.00084672216,0.0005551076,0.02014643,0.27395675,0.0001413414,0.00020505422
הדגיש כי מדובר באירוע חד פעמי בחייו שאף גרם לו כמעט לאובדן העסק והמשפחה.,0.00012166967,0.99999595,2.0561505e-05,9.099355e-06,0.000413362,0.00083775667,0.0022627779,0.43604082,0.2032228,0.00021225782,0.00039280535
"קביעת עונשו של הנאשם, יהיה לאור עקרון הבכורה- עקרון ההלימה, זאת תוך מתן יחס הולם בין חומרת העבירה המיוחסת לנאשם בנסיבותיה, מידת אשמו של הנאשם ובין סוג ומידת העונש אשר יוטל עליו.",0.00015408162,3.0432091e-05,3.160033e-05,0.9999844,0.00096472586,0.0011778257,0.0006273971,0.0016930253,0.46840918,0.00017941948,0.9760467
"לצורך קביעה זו יש לבחון את הערכים החברתיים שנפגעו ממעשה זה ומידת הפגיעה בהם, מדיניות הענישה הנהוגה בבתי המשפט, הנסיבות הקשורות בביצוע העבירה, כמו גם נסיבות אישיות של הנאשם (תיקון 113 לחוק).",0.00015692922,3.156416e-05,2.4797855e-05,0.9999871,0.0006217053,0.0010205597,0.00045523408,0.005348593,0.32603803,0.00013217778,0.00056313025
"במקרה זה הנאשם החזיק בסם 'קשה', בעל מאפיינים התמכרותיים ופוגעניים, במשקל של כמעט 5 גרם, ב-2 שקיות ברכבו, כך שהפגיעה בערך המוגן הינה ברף הבינוני.",0.00014247315,3.085344e-05,0.9999467,8.889495e-06,0.99962485,0.999801,0.9991679,0.0038949836,0.0077036074,0.0002220644,0.0011799177
"עיון בפסיקת בתי המשפט מעלה כי מתחם העונש ההולם בעבירת החזקת סם שלא לצריכה עצמית הוא רחב ותלוי בסוג הסם, בכמות, חלוקתו למנות ומכלול נסיבות ההחזקה.",0.00012961651,3.121155e-05,0.9999156,0.9999875,0.997626,0.39347792,0.23491095,0.0020602685,0.012581531,0.00018916019,0.00077176455
ניתן ללמוד על מתחם העונש ההולם בין היתר מפסקי הדין הבאים:,0.0001380245,3.0842817e-05,1.7052567e-05,0.9999876,0.00041297404,0.001121465,0.0005631585,0.0023589493,0.0148387775,9.8270466e-05,0.00021033242
עיינתי בפסיקה אליה הפנתה המאשימה:,0.00021148755,3.1428845e-05,2.1860775e-05,0.9999877,0.00037156604,0.0009745809,0.0010556832,0.036075003,0.025811601,0.00010142933,0.00028085505
15725-02-14 מדינת ישראל נ' יאיר כהן (6.1.2015) - הנאשם הורשע בעבירות של החזקת סם שלא לצריכה עצמית והכנת כלים שלא לצריכה עצמית.,0.00012413655,3.3032124e-05,0.99680686,9.274761e-06,0.72231907,0.9614587,0.014539105,0.013923883,0.01594045,0.00017480899,0.99819654
"הנאשם החזיק סם מסוג קוקאין במשקל נטו של 4.9820 גרם, יחד עם משקל אלקטרוני אשר הינו כלי המשמש להכנת הסם.",0.00017521784,2.9628292e-05,0.9999647,8.875713e-06,0.99967563,0.9998677,0.9998667,0.01533657,0.003989689,0.0001452847,0.0005726896
בית המשפט קבע מתחם עונש הולם שנע בין 8 ל- 18 חודשי מאסר בפועל.,0.00015010068,3.0216594e-05,1.7150976e-05,0.9999883,0.0004435395,0.0012927393,0.000386383,0.0011391937,0.005437016,7.6740274e-05,0.00021267495
"נגזרו על הנאשם 14 חודשי מאסר בפועל בניכוי ימי מעצרו, מאסרים מותנים, פסילת רישיון נהיגה והתחייבות.",0.9999596,2.9646637e-05,1.5516971e-05,9.292141e-06,0.0004898254,0.0009927535,0.00029835614,0.0010375031,0.0150975445,0.00012265201,0.38809747
"עיינתי אף בפסיקה שהוגשה ע""י ההגנה:",0.00019389566,3.219614e-05,2.3379502e-05,0.9999877,0.0004281284,0.0010358937,0.0008544755,0.079881474,0.011926138,0.00011248674,0.00026215008
בפסיקה אליה הפנתה ההגנה דובר באנשים שביצעו הליך ארוך מאוד של טיפול ושיקום ולראייה שירות המבחן אף סבר שיש להטיל עליהם רכיב של צו מבחן לצורך המשך והשלמת הטיפול.,0.00010457728,0.057948485,2.445941e-05,1.2608148e-05,0.0006138281,0.0008489232,0.00050866394,0.012486425,0.006177927,0.00014861894,0.00018146497
"נוכח כל האמור לעיל, כמות הסם, סוגו ונסיבות ההחזקה, אני קובעת כי מתחם העונש ההולם מתחיל מ- 8 חודשי מאסר שניתן לרצות בעבודות שירות ועד 18 חודשי מאסר בפועל, לצד ענישה נלווית.",0.00023357997,3.058273e-05,0.017189914,0.9999877,0.5017562,0.0013307661,0.0012356462,0.00089060847,0.0102208955,0.0001241589,0.08483309
"בעניינו של הנאשם, כפי שפורט, אכן הוגש תסקיר שירות מבחן אשר מלמד על כך שהנאשם החל בצריכת סמים באופן ספורדי בתקופת נערותו ולאחר מכן בתקופת משבר הקורונה, השימוש התגבר, והעמיק אף לשימוש אינטנסיבי בסם מסוג קוקאין.",0.00011377793,0.9999962,0.9999312,8.835058e-06,0.999469,0.1262161,0.09712256,0.0039794967,0.010046036,0.0001728947,0.004044618
"הנאשם הפסיק את השימוש בסמים בעת מעצרו, בכוחות עצמו ומאז צורך רק קנאביס בהתאם לרישיון שברשותו ולמטרת שיכוך כאבים.",0.00010088087,0.99999547,0.9992111,8.896525e-06,0.28499362,0.00094113126,0.0036786662,0.01628001,0.005060332,0.0001244256,0.00035710708
"עוד, בתסקיר הראשון צוין שיש לבחון נזקקות טיפולית לצורך הפחתת סיכון להישנות העבירות ובתסקיר השני התרשם שירות המבחן שהנאשם אינו סובל מבעייתיות בתחום ההתמכרות, ונראה כי השימוש בסם היה נסיבתי בעיקרו ועל כן הומלץ על ענישה בדמות של""צ שתאפשר לנאשם להמשיך בעבודתו ולתרום לחברה ולפצות על הפגיעה שהסב כשתוצאה מביצוע העבירה.",0.00012003548,0.9999962,0.030241651,0.9999865,0.09067834,0.0008888905,0.0013898384,0.003077619,0.07488749,0.00031021805,0.04716327
"הנאשם, בן 47, הודה בהזדמנות הראשונה ולקח אחריות מלאה על מעשיו.",0.00011487728,0.99999607,2.0072071e-05,9.047886e-06,0.00044289324,0.0008386692,0.2234516,0.0022324082,0.9977406,0.99970526,0.9998227
עוד עולה מתסקיר שירות המבחן שהמעצר וההליך הפלילי היווה גבול ברור עבורו.,0.00012478764,3.2351232e-05,1.755053e-05,0.9999871,0.000409619,0.0008085524,0.0005381697,0.0014363888,0.013563749,0.00016048214,0.00013075172
"מדובר בעבירה ראשונה בחייו של הנאשם, העבירה בוצעה לפני כשלוש שנים, כאשר ברקע לביצועה שרר משבר קורונה שגרם לנאשם לסגור את עסקו, אז החל בצריכת סמים מוגברת.",0.00014844758,0.9999964,0.9704589,8.948328e-06,0.0012135931,0.00088338665,0.4026126,0.026940258,0.017978825,0.0001330852,0.00056292024
"כיום, אינו צורך סמים למעט לצרכים רפואיים ברישיון (כפי שהוצג).",0.00014852914,0.99999535,0.9965448,9.120936e-06,0.00058949663,0.0009281376,0.0016207123,0.04410822,0.005780743,0.00013366807,0.00023101254
"עוד עיינתי במסמכים הרפואיים שהוגשו, מהם עולה שהנאשם אובחן כחולה במחלה הצריכה טיפול ומעקב, כמו כן עבר צינתור בחודש דצמבר 2021.",0.00012305548,0.9999963,5.0207025e-05,8.933849e-06,0.0006592485,0.0010042877,0.00094343896,0.22916287,0.01024075,0.00018909453,0.00025493203
"בסופו של יום, יש לקבוע האם יש בתסקירים אשר הוגשו כדי לשקף תהליך שיקום משמעותי וניכר אותו עבר הנאשם, כמו כן יש לקבוע האם יש בכך נימוק מהותי לשינוי מתחם הענישה, אך גם אם ייקבע שאכן כך, יש לקבוע האם הסטייה לקולא אמורה להיות בדמות של""צ או סטייה שונה מידתית יותר.",0.00015184397,0.069071,3.5431454e-05,0.9999876,0.0010242615,0.0015183651,0.0005879822,0.0042003426,0.012077738,0.0001728268,0.0024533675
"לטעמי, האיזון בין חומרת העבירה מחד, משקל הסם שנתפס ברכבו של הנאשם וסוגו, אל מול אותו תהליך שעבר הנאשם, אינו מצדיק את הסטייה המשמעותית אותה ביקשה ההגנה, שכן בחינה של האמור בתסקיר שירות המבחן מעלה, כי הטעם שעמד בבסיס המלצת שירות המבחן, לא היה משום שהטלת עונש בדמות עבודות שירות יהיה בו כדי לפגוע בתהליך, אלא 'רק' לצורך המשך פרנסתו של הנאשם, כאשר שיקול זה אינו שיקול שיש בו די לצורך קבלת עתירת ההגנה להסתפק בעונש של""צ בלבד.",0.00017825139,0.009255037,0.0014422794,0.99998724,0.49175695,0.0023387524,0.0036846062,0.0034337132,0.040956218,0.00019593103,0.13295853
"כך אף עולה ומתחדד מן הפסיקה אליה הפנתה, שם דובר במי אשר עברו תהליך ארוך של שיקום וגמילה ואף היו תחת עינו הפקוחה של שירות המבחן באמצעות צווי מבחן.",0.00011798601,0.99999595,2.4766776e-05,0.06920743,0.0006340055,0.0009968841,0.00069587614,0.014011485,0.007690802,0.00015869961,0.00041121684
"במקרה זה, איני מתעלמת מן העובדה שהנאשם הפסיק את השימוש בסמים קשים מעצמו ובסופו של יום אינו נזקק להתערבות טיפולית, אולם, כפי שציינתי כלל נסיבות התיק אל מול תהליך זה יש בהן מחד על מנת לקבוע שיש כדי לסטות במעט מן המתחם , אולם לא עד כדי קבלת עתירת ההגנה ושינוי רכיב הענישה העיקרי, אלא סטייה מאורכו בלבד.",0.00014227914,0.99999535,4.224536e-05,9.225432e-06,0.001536945,0.001384856,0.00084369525,0.003285362,0.025316581,0.00021335737,0.15786389
"אשר על כן, אני גוזרת על הנאשם את העונשים הבאים:",0.9998437,3.0409348e-05,1.9199022e-05,0.999987,0.0004107534,0.0010673123,0.00035488282,0.0016372708,0.5166478,0.00010036465,0.0007173438
3 חודשי מאסר בפועל שירוצו בעבודות שירות.,0.9999502,3.2124866e-05,1.7837074e-05,9.521225e-06,0.00048418978,0.0012295429,0.0003752965,0.0011681379,0.009416107,0.000105681,0.003100824
"הנאשם יבצע את עבודות שירות ב""המשקם חולון"" ברחוב המלאכה 26, חולון, 5 ימים בשבוע, על פי טווח השעות המתאפשר בחוק.",0.0029226951,3.096613e-05,2.8619073e-05,0.99998784,0.0006440004,0.0010963185,0.00070094125,0.022104774,0.005944472,0.00017017798,0.0008259152
"תחילתן של ביצוע העבודות ביום 05.01.2025 והן תהיינה בפיקוח מפקח אחראי אורן גל,                                                   מס' נייד 0506278475.",0.00025714416,3.094623e-05,5.3364874e-05,0.999987,0.0008025217,0.0014292275,0.0011629581,0.8111258,0.0069825076,0.000288694,0.00037064517
"על הנאשם להתייצב לפני מפקח על עבודות השירות לצורך קליטה והצבה בתאריך תחילת העבודה, בשעה 08:00, במפקדת מחוז מרכז, יחידת עבודות שירות, ת""ד 81, רמלה.",0.0002489919,3.0518786e-05,3.2319746e-05,0.99998796,0.00066206616,0.0012442529,0.0004134323,0.14875206,0.0075019416,0.0002004113,0.0018511816
"אני מודיעה לנאשם כי עליו להודיע לממונה על כל שינוי, אם יחול, בכתובת מגוריו, וכן עליו לעמוד בתנאי הפיקוח, שכן אי מילוי עבודות השירות על פי הנחיות המפקח, עלול להביא להפסקתן ולכליאה במתקן כליאה.",0.0015126315,3.132373e-05,4.981576e-05,0.9999871,0.00085183256,0.0012255767,0.0006321339,0.42976338,0.021634318,0.0003087649,0.002248135
"5 חודשי מאסר על תנאי לתקופה של 3 שנים והתנאי הוא שהנאשם לא יעבור עבירות שהינן פשע, בניגוד לפקודת הסמים.",0.9999609,2.995373e-05,2.1120095e-05,9.007422e-06,0.00047087582,0.0010000746,0.0007620495,0.0016605802,0.017508943,0.00012669584,0.030589769
"קנס בסך 3,000 ₪.",0.99993515,3.4262022e-05,3.7443704e-05,9.311568e-06,0.0008274229,0.0013544474,0.0019769957,0.0104006305,0.017205786,0.00036364933,0.0007039108
הקנס ישולם תוך 90 יום מהיום ולא יאוחר מיום 16.12.2024.,0.06873158,2.9401152e-05,2.1888225e-05,9.4410625e-06,0.0004984195,0.0011935477,0.0005733777,0.029508585,0.0051760045,0.00027341832,0.0003598354
3 חודשי פסילת רישיון וזאת על תנאי לשנתיים שלא יעבור עבירה בה הורשע היום או עבירה של נהיגה בשכרות או נהיגה תחת השפעת אלכוהול או סמים.,0.99995387,3.1096697e-05,2.2308857e-05,8.997825e-06,0.00053049315,0.00092405884,0.0007463952,0.0036425344,0.012843733,0.00014760281,0.0036315497
מורה על חילוט סך של 800 ₪ אשר נתפס מהנאשם.,0.99995494,3.1373118e-05,0.0005069654,9.050993e-06,0.0007154554,0.0020733126,0.80472887,0.0028926737,0.007091471,8.127172e-05,0.00014814272
ניתן צו כללי למוצגים לפי שיקול דעת קצין המשטרה.,0.999795,3.1107727e-05,2.1712573e-05,2.44937e-05,0.00053898955,0.0012045422,0.00058855576,0.033929665,0.005489478,0.000113907554,0.00020772437
"המוצגים יחולטו/יושמדו/יושבו לבעליהם עפ""י החלטת קצין משטרה.",0.9999503,3.0564894e-05,0.00020950021,9.2197415e-06,0.0008440503,0.001178992,0.0010060895,0.39585444,0.01272828,0.00014585187,0.00023416484
הטלפון הנייד שנתפס מאת הנאשם יושב לידיו או לידי מיופה כוחו.,0.9666725,3.1145013e-05,0.9995109,0.9999871,0.00042285275,0.0018308305,0.1567241,0.35692272,0.003669138,0.00012414696,0.00017929499
"ניתן יהיה לשלם את הקנס כעבור שלושה ימים מיום מתן גזר הדין לחשבון המרכז לגביית קנסות, אגרות והוצאות ברשות האכיפה והגבייה באחת מהדרכים הבאות:",0.00010519698,3.0114294e-05,2.6159567e-05,9.095451e-06,0.00050198875,0.0010195577,0.00030675184,0.023225164,0.01061728,0.00014593116,0.00041748842
"בכרטיס אשראי – באתר המקוון של רשות האכיפה והגבייה, www.eca.gov.il",0.00012523166,2.9780665e-05,2.269838e-05,0.9999882,0.00041473753,0.0009108433,0.00038876745,0.10676261,0.008663043,0.00013848378,0.0005225119
מוקד שירות טלפוני בשרות עצמי (מרכז גבייה)  – בטלפון 35592* או בטלפון 073-2055000,0.00012079078,3.097617e-05,2.3790846e-05,0.99998796,0.00043650856,0.0008241137,0.0003839757,0.2912698,0.007633832,0.00012220979,0.0003198079
במזומן בכל סניף של בנק הדואר – בהצגת תעודת זהות בלבד (אין צורך בשוברי תשלום).,0.00029781676,3.120304e-05,3.8430226e-05,0.99998796,0.000677251,0.0016616279,0.001344665,0.14095178,0.0064177713,0.00019255586,0.00030038197
"זכות ערעור לביהמ""ש המחוזי בתוך 45 ימים מהיום.",0.9998425,3.12848e-05,2.4034165e-05,0.99998724,0.00038933338,0.0012362177,0.00047405445,0.018447038,0.005347642,0.00011996889,0.00032826207
