text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"כמו כן, טען שהתנתק מאותם אנשים שגרמו לו לבצע את העבירות בתיק זה ובתיקים הקודמים ואמר שמתכוון לזנוח את דרך הפשע ולעבוד כנהג משאית.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"הנאשם החזיק נשק מסוג תת מקלע ""קרלו"", כשהוא עטוף בקפוצ'ון ומוסלק באחורי משאית.",,,,,,"['תת מקלע (תמ""ק)']",,,,['מוסלק - מוסתר'],,,,[],,,,,,,
"בחלק אחר של המשאית, בסמיכות לנשק, החזיק הנאשם מחסנית ובה 11 כדורי 9 מ""מ, כשהיא עטופה בחולצה.",,,,,,,,,,['ברכב'],,,[],['נשק עם מחסנית בהכנס'],,,,,,,
"כאמור, במקרה שלפניי, נסיבות ביצוע העבירה היו חמורות – מדובר בנשק מסוג תת מקלע שפגיעתו רבה יותר מאקדח ""רגיל""; לצד הנשק הוחזקה מחסנית טעונה בכדורים; לא ניתן הסבר על ידי הנאשם לסיבת החזקת הנשק והתחמושת ועל כן, לא ניתן לדעת מה עלול היה לעשות בו ולאילו ידיים יתגלגל.",,,,,,"['תת מקלע (תמ""ק)']",,,,,,,[],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"נוכח הערכים החברתיים המוגנים, הנסיבות הקשורות בביצוע העבירה ומדיניות הענישה הנוהגת, אני קובע כי מתחם העונש ההולם נע בין 15 ל-36 חודשי מאסר.",,,,,,,,,,,,,,,,,,,[],[],[]
"באשר לנסיבות שאינן קשורות בביצוע העבירות – אני נותן משקל לעובדה שהנאשם הודה בביצוע העבירה, הביע חרטה כנה והתנצל.",,,,,['כן'],,,,,,,,,,,,,,,,
"כמו כן, אני נותן משקל לכך שהודאתו הביאה לחסכון בזמן שיפוטי יקר, חסכה מזמנה של התביעה ומזמנם של העדים.",,,,,['לא'],,,,,,,,,,,,,,,,
"כמו כן, אני נותן משקל לנסיבותיו האישיות של הנאשם, להיותו אב ל-5 ילידים קטינים ולעובדה שלאחרונה נולדה לו בת אותה לא ראה עקב היותו נתון במאסר.",,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"מנגד, לא ניתן להתעלם מהעובדה שהנאשם נמצא בתהליך של התדרדרות, כשהוא שב ומסתבך בביצוע עבירות פליליות חמורות (נשק וסמים), ושנשקפת ממנו סכנה לציבור – במרץ 2017 הוא נדון ל-36 חודשי מאסר בגין ביצוע עבירות של קשר לפשע (סחר בנשק) ונשיאת נשק.",,,,,,,,,,,,,,,,,,,,,
"כמו כן, הוטלו עליו 8 חודשי מאסר על תנאי למשך 3 שנים מיום שחרורו שלא יעבור עבירות נשק מסוג פשע; לאחר ששוחרר ממאסרו, שב וביצע עבירה של גידול 50 ק""ג סם מסוכן מסוג קנבוס, בגינה נדון ביולי 2020 ל-15 חודשי מאסר; את העבירה מושא תיק זה ביצע כאשר תלויים ועומדים נגדו 8 חודשי מאסר על תנאי.",,,,,,,,,,,,,,,,,,,[],['הנאשם קיבל 8 חודשי מאסר על תנאי'],[]
"כיום, נתון הנאשם במאסר בן 15 חודשים (מיום 21.7.20) בגין תיק הסמים.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"אם בכל זאת החלטתי לחפוף תקופה קצרה מתקופת התנאי לעונש המאסר שיוטל, הרי שאעשה כן על מנת לעודד את הנאשם לנתק קשריו העברייניים עם אחרים, כפי שהתחייב לעשות, וליתן לו הזדמנות להוכיח שהפעם אכן פניו לחיי עבודה ומשפחה.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"גם לענין סעיף זה, יש ליתן במסגרת גזר הדין הוראה בדבר נשיאת עונשי המאסר, שכן לא יתכן שהנאשם יישא את תקופת המאסר הארוכה מבין השתיים שהוטלו עליו, וכך יצא שלא יישא בכל עונש בגין עבירת הסמים החמורה שביצע ובגינה נדון ל-15 חודשי מאסר.",,,,,,,,,,,,,,,,,,,,,
"סה""כ ירצה הנאשם 26 חודשי מאסר, בניכוי ימי מעצרו – 6.2.20-3.2.20; 21.7.20-28.2.20.",,,,,,,,,,,,,,,,,,,"['הנאשם קיבל 26 חודשי מאסר בפועל, ללא הסברים נוספים']",[],[]
"אני קובע שמתוך עונש המאסר שהוטל על הנאשם בתיק זה, הוא ירצה 5 חודשי מאסר בחופף לעונש המאסר בן ה-15 חודשים אותו הוא מרצה כיום, והיתר במצטבר לו.",,,,,,,,,,,,,,,,,,,[],[],[]
12 חודשי מאסר על תנאי למשך 3 שנים מיום שחרורו שלא יעבור כל עבירה הנוגעת לנשק.,,,,,,,,,,,,,,,,,,,[],['12 חודשי מאסר על תנאי'],[]
