text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בכל הקשור להתדרדרות מצבו הרפואי של הנאשם, ולאחר שעיין בתגובת המאשימה שנתמכה בחוות דעת רפואית, ציין ב""כ המלומד של הנאשם, כי  -",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
אין מחלוקת שהנאשם חולה בסרטן בלוטת התריס וזקוק לניתוח וכן לתקופת החלמה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם, בדבריו אל בית המשפט, ציין כי הוא מצטער על מעשיו ומתבייש באלו.",,,,,,,,,['כן'],,,,,
הוא הוסיף כי בראייתו הוא מצוי בפתחה של תקופה חדשה עבורו והדגיש כי מאס בהתמכרותו לסמים ולכן הוא נוטל חלק בהצלחה בקבוצות הטיפוליות שבבית המעצר.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כל רצונו הוא, לדבריו, לשוב לחיק משפחתו ולבנות עבורו עתיד כלכלי ואישי טוב יותר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם סחר פעמיים בכמות בלתי מבוטלת של סם מסוכן מסוג קוקאין והחזיק בו שלא לצריכה עצמית, תוך שהוא מפעיל את יתר הנאשמים לבצע עמו את פעולות אלו או לסייע לו.",,,,,['סוג הסמים הוא קוקאין'],,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"בהקשר זה, אזכיר, כי הנאשם שלפניי סחר פעמיים בסם מסוכן מסוג קוקאין (98.25 גרם ו - 99.69) והחזיק בחלקו בצוותא חדא שלא לצריכה עצמית.",,,,,['סוג הסמים הוא קוקאין'],['[2 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"הנאשם סחר בצוותא חדא בשתי הזדמנויות בסם מסוג קוקאין במשקל כולל של 197.74 גרם נטו, ללא היתר על פי דין (והחזיק בחלקו של הסם בצוותא חדא שלא לצריכה עצמית).",,,,,['סוג הסמים הוא קוקאין'],['[197.74 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"הנאשם נטל אחריות על מעשיו, הודה במשפטו, חסך זמן שיפוטי ונטל אחריות מלאה על מעשיו תוך הבעת חרטה, צער ובושה.",,,,,,,,,['כן'],['כן'],['כן'],,,
עברו הפלילי של הנאשם אינו נקי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לחובתו זקופות ארבע הרשעות קודמות בתחום הסמים (אשר התיישנו זה מכבר).,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"משמע, הנאשם החל בתהליך טיפולי מסוים בזמן מעצרו, ומשכך יש ליתן משקל מסוים לזכותו נוכח מאמציו אלו.",,,,,,,,,,,,,,
גם בעיותיו הרפואיות של הנאשם עמדו לנגד עיניי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הוא חלה בסרטן בלוטת התריס ואין מחלוקת, אפוא, כי הוא זקוק לניתוח לשם הסרת הגידול.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
46 חודשי מאסר לריצוי בפועל מיום מעצרו.,,,,,,,,,,,,['46 חודשי מאסר בפועל'],[],[]
12 חודשי מאסר על תנאי שלא יעבור במשך שלוש שנים עבירה על פקודת הסמים המסוכנים אשר איננה כרוכה בצריכת סם או בהחזקתו לצריכה עצמית בלבד.,,,,,,,,,,,,[],['12 חודשי מאסר על תנאי'],[]
קנס בן 3000 ₪ שישולם ב - 5 תשלומים חודשיים ושווים החל ביום 1.5.24.,,,,,,,,,,,,,,
יוער כי מצאתי לנכון לצמצם את הקנס לאור מצבו המשפחתי הקשה ולאור חילוט סכום כסף גדול שנתפס ממנו.,,,,,,,,,,,,,,
"בשים לב להכרזת הנאשם כסוחר סמים במסגרת הכרעת הדין ולאור בקשת התביעה במסגרת כתב האישום שאורה על חילוט סך בן 15,200 ₪ שנתפס בביתו ובהעדר טענה מצד ההגנה בעניין זה אני מורה, כמצוות החוק על חילוט הסכום האמור לטובת קופת המדינה.",,,,,,,,,,,,,,
