text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"לצד הנסיבות שיש לזקוף לזכותו לרבות הודאתו, גילו הצעיר והיעדר העבר הפלילי, מנה ב״כ המאשימה כנסיבות מחמירות את פרק הזמן הארוך שבו בוצעו העבירות, את העובדה שהנאשם החזיק בסמים המוכנים לסחר ואכן סחר בהם פעמים רבות ואת הנסיבות של תיק התעבורה.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,['כן'],,,
"בנוסף, ביקש ב״כ המאשימה לחלט את הכספים שנתפסו ואת הקטנוע, וכן להשמיד את הסמים.",,,,,,,,,,,,,,
"הסניגורית הדגישה את נסיבותיו האישיות של הנאשם, את חוויותיו הקשות בשירותו הצבאי, לצד ההערכה הרבה לה זכה ממפקדיו (הוגשו תעודות).",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הסניגורית ביקשה להימנע מחילוט הכספים והקטנוע, שלטענתה, אינם נוגעים לעבירות הסמים, אלא הם פרי חיסכון.",,,,,,,,,,,,,,
"הנאשם בדברו האחרון הודה, כי המעשים שבביצועם הודה הם חמורים, הגם שבהתחלה לא הבין את חומרתם.",,,,,,,,,,,['לא'],,,
"כיום הוא מבין גם מבין חומרתם לאחר שהיה ממושכת במעצר, וסיפר על קשייו מאחורי סורג ובריח.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"הנאשם הביע חרטה על מעשיו והתרשמתי כי הדבירם עולים מעמקי נשמתו של הנאשם, כפרי של חשבון נפש.",,,,,,,,,['כן'],['כן'],,,,
נהיגה בשכרות פוגעת במידה לא מבוטלת בערך בשל הסיכון הרב הנשקף ממנה.,,,,,,,,,,,,,,
"לפי סעיף 40ט׳ לחוק העונשין, בין הנסיבות הקשורות בביצוע העבירה יש לשקול את אלה, לעניין קביעת המתחם: הנאשם ניהל ״עסק״ של סמים, לרבות החזקת כמות גדולה של סמים מחולקת למנות לצורך סחר, הן ברכבו הן בביתו; הוא ביצע את העבירות באופן בלעדי ועצמאי; הנזק הצפוי להיגרם מעבירות סמים ידוע; והנזק שצפוי היה להיגרם הן מהסחר והן מעבירת התעבורה בשכרות הוא בל ישוער; בניגוד לעמדת ב״כ המדינה, אני סבור כי שירות המבחן ״פיצח״ את המניעים לעבירות, במובן זה שלסברת שירות המבחן, השימוש והסחר בסמים נועד לסייע לנאשם להשתלב חברתית – אך מובן שזהו מניע פסול, אך אין כאן רכיב דומיננטי של ״בצע כסף״; אין ספק כי לנוכח ביצוע העבירות באופן מתמשך, הנאשם ידע היטב את שהוא עושה, אך ייתכן שבשל גילו הצעיר, לא שקל עד הסוף, כנדרש, את משמעות המעשי, ולא התקיים בו ״סוף מעשה במחשבה תחילה״.",,,,,,,,,,,,,,
מדיניות הענישה הנוהגת – סקירת הפסיקה בנסיבות דומות מלמדת על טווח עונשי רחב המוטל על נאשמים.,,,,,,,,,,,,,,
אשר לסחר בכמויות קטנות של סם מסוג חשיש תמורת מאות שקלים – ב-ת״פ (שלום י-ם) 726-01-14 מ״י נ׳ זיתון (מיום 21.7.2014) נקבע מתחם שבין שלושה לעשרה חודשי מאסר בפועל.,,,,,,,,,,,,,,
"לפי סעיף 40 י״א לחוק העונשין, ניתן לתת משקל לנסיבות הבאות שאינן קשורות בביצוע העבירה, במסגרת גזירת העונש בתוך המתחם: הנאשם אדם צעיר בתחילת דרכו, ללא עבר פלילי, ואין ספק כי מעצרו הממושך ועונש המאסר גרמו ויגרמו לפגיעה במסלול התקדמותו בחיים; הנאשם נטל אחריות מלאה למעשיו והוא נכון להירתם להליך טיפולי; הנאשם עבד כל חייו הבוגרים, התגייס לצבא, לחם ופיקד על חיילים ובכך תרם רבות לביטחון המדינה; במהלך חייו חווה משברים רבים לרבות אובדן חבריו הקרובים במערכת ״צוק איתן״, כששירות המבחן מצא קשר בין הטראומות האמורות לבין הפניה לעולם הסמים.",,"['1 : כן', '2 : כן', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,['כן'],,,,
12 חודשי מאסר בפועל לריצוי מיום מעצרו 28.7.2016;,,,,,,,,,,,,,,
"6 חודשי מאסר, שלא ירוצו אלא אם יעבור הנאשם עבירה על החזקת סם שלא לצריכה עצמית או סחר בסם וזאת בתוך שלום מיום שחרורו;",,,,,,,,,,,,[],[],[]
"4 חודשי מאסר, שלא ירוצו אלא אם יעבור הנאשם עבירה של נהיגה בשכרות וזאת בתוך שלוש מיום שחרורו;",,,,,,,,,,,,[],['4 חודשי מאסר על תנאי'],[]
"חודש מאסר, שלא ירוצה אלא אם יעבור הנאשם עבירה כלפי שוטרים וזאת בתוך שלוש מיום שחרורו;",,,,,,,,,,,,"['הנאשם קיבל חודש מאסר, שלא ירוצה אלא אם יעבור עבירה כלפי שוטרים וזאת בתוך שלוש מיום שחרורו']",['הנאשם קיבל חודש מאסר על תנאי'],[]
12 חודשי פסילה בפועל מיום שחרור; אין צורך בהפקדת הרישיון והפסילה תימנה מהיום אך תחל מיום שחרורו.,,,,,,,,,,,,[],[],[]
"12 ח׳ פסילה על נאי, שלא יעבור הנאשם בתוך שלוש שנים משחרורו את העבירות בהן הורשע למעט קביעה כלפי שוטרים.",,,,,,,,,,,,[],[],[]
"לפי סעיף 36 לפקודה מורה על חילוט האופנוע מ״ר 14-722-79 אשר שימש לצורך ביצוע עסקאות הסם, וכן מורה על חילוט כל הכספים שנתפסו אצל הנאשם, שגם להם זיקה ישירה לעבירות הסמים.",,,,,,,,,,,,[],[],[]
לא מצאתי בסיס להכריז על הנאשם ״סוחר סמים״ ועל כן אמנע מכך.,,,,,,,,,,,,,,
אני נמנע מלהטיל קנס על הנאשם לנוכח גילו הצעיר והיעדר יכולות כלכליות.,,,,,,,,,,,,,,
מטיל צו מבחן לתקופה של 18 חודשים החל מיום שחרורו של הנאשם.,,,,,,,,,,,,,,
מורה על השמדת הסמים.,,,,,,,,,,,,,,
