text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"כן תאר פניה להימורים במשך שנה, אשר בגינם צבר חובות כספיים בסכומים גבוהים לגורמים עברייניים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"בהתייחסותו לעבירות הנאשם קיבל אחריות קונקרטית וחלקית בלבד, אך ביטא תחושת בושה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['לא'],,,,
"שלל הליכי תכנון קודמים בין היתר, תלה התנהלותו השולית בצריכת חומרים פסיכו-אקטיביים.",,,,,,,,,,,,,,
"אשר לעבירות שבוצעו בתיק השלישי, הנאשם לקח אחריות חלקית וטען שלא ידע שרישיון הנהיגה פג תוקף, ולא היה באפשרותו לחדשו בגלל חובותיו הכספיים.",,,,,,,,,,['לא'],,,,
"שירות המבחן התרשם שהנאשם משליך האחריות על צריכת הסם, שהקשה עליו להפעיל שיקול דעת, וצמצם את הסיכון הנשקף לציבור משתמשי הדרך בגין העבירות שביצע.",,,,,,,,,,['לא'],,,,
עוד טען כי תכנית בית משפט קהילתי לא סייעה לו לקבל כלים להתמודד בעת מצבי משבר ומצוקה כלכלית.,,,,,,,,,,,,,,
"על העבירות שבוצעו בתיק הרביעי, הנאשם לקח אחריות.",,,,,,,,,,['כן'],,,,
"שירות המבחן סקר את ההליך הטיפולי בעניינו של הנאשם: בשנת 2021 במסגרת צו פיקוח מעצר, הוא שולב בהליך טיפולי במרכז יום ""חוסן"" בתחום ההתמכרויות ועל אף ששולב כ-8.5 חודשים בטיפול, נמצאו אצלו בדיקות שתן לא נקיות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הטיפול במרכז יום הופסק והנאשם המשיך בטיפול  פרטני בלבד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במהלך תכנית שארכה כשנה, שולב הנאשם בתחום התעסוקתי והיה עתיד לעבוד בתחום הסלולר, אך בשל פרוץ המלחמה שעות עבודותיו הופחתו, דבר שהשליך על מצבו הכלכלי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
במסגרת שילובו בתוכנית בית משפט קהילתי הנאשם התקשה לקיים תקשורת פתוחה עם גורמי הטיפול ובעת מצבי מצוקה לא עשה שימוש בכלים הטיפוליים שאותם רכש בהליכי הטיפול שבהם שולב.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כיום, הנאשם שוהה במעצר מזה כ-7 חודשים, אמו מסייעת לו כספית ומבקרת אותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן התרשם כי הרקע לשימוש בסמים ולהתנהגות העוברת חוק הינו מצבו הכלכלי של הנאשם, שמתקשה להתמודד עמו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בהקשר זה יצוין כי הנאשם אמנם ביטא נכונות ראשונית להשתלב בהליך טיפולי בקהילה טיפולית סגורה בתחום ההתמכרויות, אולם מנגד, לא הביע מוטיבציה בפניה למסגרת טיפולית במהלך מעצרו הנוכחי, בכדי לקדם הליכים טיפוליים בהתאם למצבו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"גרושתו של הנאשם העידה ומסרה כי להם ילד משותף כבן 9 שנים, סובל מאוטיזם ותסמונת טורט.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לדבריה הקשר בין הנאשם לבנו מאוד טובים והנאשם מקפיד לבקר אותו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לטענתה, מאז מעצרו של הנאשם מצבו של הילד הדרדר נפשית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
עוד טענה כי עד הליך הגירושים הנאשם חי חיים נורמטיביים ועבד בחנות מזגנים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"העידה שהיא מתקשה מאוד עם מעורבותו בפלילים ולדבריה עד גיל 30, התנהל הנאשם בצורה נורמטיבית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
מסרה שהיא סובלת מבעיות רפואיות וכי מצבה הבריאותי החמיר לאחר שנודע לה על הסתבכותו של הנאשם עם החוק.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"חבר משפחה, עו""ד דוד בוחבוט, מסר כי הוא מכיר את הנאשם בעוד שהיה נער צעיר בעקבות חברות שלו עם אביו ומשפחתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לדבריו הנאשם גדל וניהל חיים כברת הדרך והיום הוא לוקח אחריות על מעשיו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,['לא'],['כן'],,,,
עוד הפנתה לכך שהנאשם מכר בארבעה הזדמנויות סמים לאנשים שונים בעבור בצע כסף.,,,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"אשר לנסיבות שאינן קשורות לביצוע העבירות, ב""כ המאשימה הפנתה לעברו הפלילי של הנאשם הכולל עבירות האלימות וכן מתחום התעבורה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"לשיטתה הנאשם לא נתרם מההליך כלל ועיקר, שכן לכל אורך הדרך לא הייתה לנאשם מוטיבציה אמתית בכדי לערוך שינוי בחייו ונפלט מבית המשפט הקהילתי לאחר שהגיע לשלב החמישי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
עוד התייחסה לתסקיר שירות המבחן שממנו עולה כי הנאשם עדיין מתקשה לקחת אחריות על מעשיו גם לאחר הדרך הטיפולית הארוכה שעבר.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,['לא'],,,,
"הסנגור ביקש לשקול לקולה כי המכירות לא בוצעו לקטינים, וכי מדובר בסמים שנחשבים קלים, מסוג קנאביס וחשיש ובכמויות שאינן גדולות ותמורת סכומים שאינם גבוהים.",,,,,['סוג הסמים הוא קנאביס וחשיש'],,,,,,,,,
"באשר לתיק השלישי ורביעי, הסנגור הפנה לעובדה שהנאשם מורשה לנהוג ויש לו רישיון נהיגה אך בשל חובתו כספים הרישיון שלו הוקפא.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בהתייחס לנסיבות שאינן קשורות לביצוע העבירה, ביקש להתחשב בהודייתו של הנאשם בכלל כתביה אישום התלויים ועומדים נגדו, בנסיבותיו המשפחתיות ובמצבו של בנו הקטין.",,,,,,,,,,,,,,
"הסנגור התייחס לעברו הפלילי של הנאשם הנעדר הרשעות בתחום הסמים וכעת צפוי לשאת במאסר ארוך ומשמעותי, בפעם הראשונה בחייו.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"עוד עמד על ההליך הטיפולי שעבר הנאשם, אשר שהה כ- 8.5 חודשים במרכז חוסן והמשיך לאחר מכן כשנה וחצי בבית משפט קהילתי, תוך שיתוף פעולה ומסירת בדיקות שתן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הסנגור ביקש לתת משקל לכך שהנאשם במהלך חייו שמר על תפקוד תעסוקתי, עוד ביקש שביום שחרורו ממאסר יתאפשר לו לנהוג ולעובד בכדי לסייע לו להשתקם וכן לפרנס את בנו ולסגור את חובותיו.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם ניצל את זכותו לומר את המילה האחרונה ומסר שלא זלזל בהליך הטיפולי אלא לקח אותו מאד ברצינות ואף נתרם ממנו באמצעות השתתפות בקבוצות ושיחות פרטניות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לדברי חווה משבר על רק מצב כלכלי לא טוב.,,,,,,,,,,,,,,
הנאשם שיתף בקושי להיות מורחק מבנו.,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו :""את העונש אני משלם כל יום, אני באמת מעדתי בדרך ואני מצטער ולוקח אחריות.",,,,,,,,,['לא'],['כן'],,,,
"מעבר לנסיבות לחומרה שיש לייחס לכל תיק ותיק, לא ניתן שלא להשקיף גם על מכלול מעשיו הפליליים של הנאשם החל משנת 2020 ועד למעצרו, כארבע שנים, בהן פעל כסוחר סמים וכן החזיק בכל אחת מהפעמים בהן נתפס בסמים מסוג קנביס וחשיש בכמויות משמעותיות, באופן המצביע על נגישות רבה לסם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"אשר לתיק העיקרי, הנאשם החזיק בביתו בכמות נכבדה של סמים מסוג קנאביס וחשיש במשל כולל של מעל 1 ק""ג.",,,,,['הסוג של הסמים הוא קנאביס וחשיש'],"['[1 - ק""ג]']",['[בעל הסמים]'],,,,,,,
"עובר לכך, מכר לחמישה לקוחות במשקלים לא ידועים וכן במשקלים של 5 עד 10 גרם, וזאת ב-14 הזדמנויות שונות בתמורה לסכום מצטבר של 3,450 ₪.",,,,,,,['[בעל הסמים]'],,,,,,,
"אשר לתיק השני, שוב החזיק הנאשם בסמים, 184.33 גרם קנאביס וכן 357.12 גרם חשיש ואף מכר ב-4 הזדמנויות כ- 30 גרם קנאביס בתמורה ל-1,400 ₪.",,,,,['הסוג של הסמים הוא קנאביס וחשיש'],['[184.33 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"אשר לתיקים השלישי והרביעי, הנאשם נהג ברכב בשני אירועים שונים כשאין לו רישיון נהיגה בתוקף ואף באחד מהמקרים גם נהג ללא ביטוח.",,,,,,,,,,,,,,
זאת ועוד נהג תחת השפעת סמים תוך שהוא מגלה אדישות רבה בפגיעה בציבור ובפרט במשתמשים בדרך.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"יתרה מזאת, החזיק סמים בכמויות של 57  גרם וכן 9.83 גרם סם מסוג קנביס ו-29.76 גרם סם מסוג חשיש.",,,,,['הסוג של הסמים הוא קנביס וחשיש'],['[57 - גרם]'],['לא בעל המעבדה'],,,,,,,
"זאת, בנוסף, לעובדה כי נהג כשהוא בלתי מורשה לנהיגה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם צירף מספר תיקים, הודה בעבירות המיוחסות לו וחסך זמן שיפוטי וזאת יש לזקוף לזכותו.",,,,,,,,,,['כן'],['כן'],,,
"כן נתתי דעתי לנסיבותיו האישיות המורכבות של הנאשם, היותו נתון במצוקה כלכלית קשה.",,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"את מאמציו לשיקום למשך תקופה ארוכה, על אף שבסופו של דבר לא נשאו פירות.",,,,,,,,,,,,,,
"עוד התחשבתי לקולה בהשלכה שתהיה למאסרו של הנאשם עליו ועל משפחתו, בהיותו אב לבן הסובל מצרכים מיוחדים, שזקוק לו וסובל מהריחוק ממנו.",,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מנגד, כנסיבה לחומרה, נתתי דעתי לעברו הפלילי של הנאשם הכולל הרשעות קודמות בתחום האלימות בעטיין ריצה עונשי מאסר לתקופות קצרות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"לא ניתן להתעלם מצבר התיקים של הנאשם במשך 4 שנים בהם הפיץ סמים בכמויות משמעותיות ואת התעוזה שגילה, בכך שהמשיך לבצע עבירות גם לאחר שילובו בתוכנית טיפולית ייחודית בבית המשפט הקהילתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
התנהלותו של הנאשם מלמדת שהוא  נעדר מורא כלפי כלל הרשויות שהתגייסו לסייע לו ולא הצליח לרכוש כלים להתמודדות ראויה עם מצבו הכלכלי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מתסקיר שירות המבחן עולה תמונה מדאיגה ונראה שהנאשם לא לוקח אחריות מלאה על מעשיו ואינו מבין את החומרה בביצוע העבירות.,,,,,,,,,['לא'],['לא'],,,,
"על רקע אי הצלחתו של הנאשם בטיפולים קודמים, הן במסגרת שלב מעצרו ביחידה להתמכרויות והן במסגרת שילובו בתכנית בית משפט קהילתי, הרי שעדיין נשקפת ממנו מסוכנות להישנות התנהגות עוברת חוק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לבסוף אציין כי בשים לב לעיסוקו המתמשך בסחר בסמים ובהחזקתם, אני מכריזה על הנאשם כסוחר סמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מאסר בפועל למשך 40 בניכוי ימי מעצרו לפי רישומי שב""ס (בגין כל התיקים).",,,,,,,,,,,,"['הנאשם קיבל 40 ימי מאסר בפועל, בניכוי ימי מעצרו']",[],[]
"מאסר מותנה למשך 10 חודשים, והתנאי הוא כי הנאשם לא יעבור עבירה על פקודת הסמים מסוג פשע למשך 3 שנים מסיום מאסרו.",,,,,,,,,,,,[],['הנאשם קיבל 10 חודשי מאסר על תנאי'],[]
"מאסר מותנה למשך 6 חודשים, והתנאי הוא כי הנאשם לא יעבור עבירה של נהיגה תחת השפעה סמים או עבירה של נהיגה בזמן פסילה, וזאת למשך 3 שנים מסיום מאסרו.",,,,,,,,,,,,[],['6 חודשים'],[]
"הנאשם ישלם קנס בסך 20,000 ₪, או 4 חודשי מאסר תמורתו.",,,,,,,,,,,,[],[],"['20,000 ₪']"
"הקנס ישתלם ב-20 תשלומים חודשיים, שווים ורצופים, החל ביום 10.3.2025 ובכל 10 בחודש שלאחריו.",,,,,,,,,,,,,,
"פסילה בפועל מלהחזיק או לקבל רישיון נהיגה לתקופה של 24 חודשים, שתחל מיום שחרורו של הנאשם ממאסר, ותימנה במצטבר לכל פסילה אחרת.",,,,,,,,,,,,[],[],[]
"פסילה על תנאי למשך 6 חודשים, והתנאי הוא כי הנאשם לא יעבור עבירות נהיגה ללא רישיון, או עבירה בה הורשע, למשך שנתיים מסיום הפסילה בפועל.",,,,,,,,,,,,[],[],[]
"מורה על חילוט 10,000 ₪ שהפקיד הנאשם לטובת קרן החילוט (זאת חלף חילוט הרכב).",,,,,,,,,,,,[],[],[]
"כמו כן, מורה על חילוט סך של 6,800 ₪ שנתפס אצל הנאשם, וזאת בהתאם לבקשת החילוט בתיק העיקרי.",,,,,,,,,,,,[],[],[]
