text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"הערכים המוגנים שנפגעו מביצוע העבירות, הם שלום הציבור ובריאות המשתמשים לרבות חשיפה לנזקים פיזיים ונפשיים של צרכני הסמים.",0.00017616231,3.1826887e-05,5.177511e-05,0.9999876,0.0006766168,0.0010390062,0.0012055035,0.18502232,0.12060078,0.00021206605,0.0002805636
"על כך נוספים הנזקים הכלכליים והחברתיים הישירים והעקיפים הנגרמים לכלל הציבור, עקב הסחר והשימוש בסמים.",0.00011983706,3.2472366e-05,2.9691511e-05,0.9999845,0.00055982324,0.0009722535,0.001266927,0.30650118,0.08593886,0.0002661775,0.00054042845
"מידת הפגיעה בערכים המוגנים- מדובר במעבדה שהוקמה למטרת גידול סם מסוג קנבוס, בה נמצאו 254 עציצים ובהם סם מסוג קנבוס במשקל כולל של 159.56 ק""ג נטו ושני שקים ובהם 3,066.57 גרם קנבוס.",0.00014278473,3.0547177e-05,0.99996424,8.827579e-06,0.9997036,0.999874,0.99972314,0.99741554,0.0069811447,0.00023241699,0.0005641825
"כן נמצאו בדירה בה התגורר הנאשם 8 בקבוקי זכוכית ובכל אחד מהם 80 מ""ל נוזל המכיל סם מסוג קנבוס.",0.00013049872,3.057877e-05,0.9999546,9.057461e-06,0.9996846,0.9998586,0.9995722,0.9582036,0.0082129175,0.0001582348,0.00023676523
"המעבדה היתה מצוידת בציוד לגידול הסם, בין היתר גופי תאורה, מערכות אוורור והשקיה, אדניות וחומרי דישון, כמפורט בהכרעת הדין.",0.00020549008,3.0728323e-05,0.9999585,9.232342e-06,0.99949026,0.9951513,0.9945379,0.99670947,0.015224395,0.0004325601,0.0009827914
"בשים לב לאופי המעבדה, למיקום בו הוקמה והיקף הגידול- מידת הפגיעה בערכים המוגנים בינונית.",0.00017284261,2.9546836e-05,0.9999541,9.942943e-06,0.0012721312,0.0010735077,0.0013076563,0.997384,0.0119210305,0.00024423233,0.00026456785
נסיבות הקשורות בביצוע העבירות:,0.00020083196,3.0985655e-05,2.8580613e-05,0.9999876,0.00036339328,0.0007332929,0.12340965,0.0033691155,0.4935258,0.00014203541,0.00026332968
"חלקו של הנאשם בביצוע העבירות - הנאשם הוא העבריין היחיד, על כן חלקו בביצוע העבירות הוא מלא ובלעדי.",0.00012897293,3.150804e-05,5.9958955e-05,9.271675e-06,0.0006147666,0.0008944161,0.82380986,0.0019481204,0.05065565,0.00026143272,0.0016308206
"יתכן שהיו לנאשם שותף או שותפים, נוכח העובדה שנגנב ציוד מהמעבדה אחרי החיפוש.",0.00016335702,3.2170727e-05,0.9999528,8.964471e-06,0.0013068109,0.003888545,0.98922557,0.99824786,0.012350994,0.00018900007,0.00030060147
"אלא שהנאשם מילא פיו מים בעניין זה, ולכן המצב המשפטי הוא שהנאשם עומד לדין לבדו.",0.00013810176,3.296535e-05,2.5578756e-05,0.99998736,0.0005022917,0.0010346422,0.0007835721,0.004223173,0.03314068,0.00015179937,0.00027097008
"התכנון שקדם לביצוע העבירות - הנאשם שכר שתי דירות גן, כאשר את הדירה הצפונית שכר על מנת שתשמש כמעבדה לגידול סמים, צייד את הדירה והחזיק בה ציוד רב וכלים לצורך גידול הסם.",0.00016410783,3.111411e-05,0.99996555,8.92181e-06,0.99895406,0.99957675,0.99982065,0.99247277,0.01242069,0.00026614932,0.0033819985
"כאמור בהכרעת הדין, הנאשם שילם עבור שתי דירות הגן לבעל הבית במזומן והתנהלותו מלמדת כי מדובר בתכנית סדורה לשם הוצאה לפועל של התוכנית העבריינית.",0.00011486884,3.0972034e-05,0.99995375,1.6544262e-05,0.0028132116,0.0018664445,0.9990637,0.10113326,0.011573097,0.00015815004,0.00029778862
"שקלתי כי הנאשם בגיר, מודע לטיב מעשיו, לחומרה הרבה הטמונה בהם וכי העבירות בוצעו כדי להפיק רווח כלכלי.",0.00013312887,0.9999958,0.99938655,8.945273e-06,0.0007916908,0.00093150383,0.9940705,0.002536409,0.99624985,0.99572647,0.5640277
"בית המשפט העליון דחה את בקשת רשות הערעור ואמר בין היתר את הדברים הבאים: ""במקרה דנן, מצאו הערכאות הקודמות להתחשב בשיקולי השיקום בעניינו של המבקש, כמו גם בנסיבותיו האישיות המיוחדות, אך לא סברו, בצדק, כי החריגה ממתחם הענישה שנקבע בעניינו, מובילה לפטור מלא מעונש של מאסר לריצוי בפועל.",0.0002058301,3.185421e-05,3.4125067e-05,0.9999871,0.0007455649,0.0013960998,0.0005223859,0.001976834,0.05527217,0.00011852932,0.054583885
"כאמור, אף אני סבור כי אין בהליך השיקומי המוצלח בו מצוי המבקש, כדי להצדיק סטייה לקולה ממתחם הענישה, עד כדי ביטול עונש המאסר לריצוי בפועל שהושת עליו, להבדיל מהתחשבות בשיקול זה לצורך הקלה במשך תקופת המאסר, כפי שאכן נעשה.",0.00016700703,3.087248e-05,2.6533322e-05,0.99998724,0.0007626568,0.0011317051,0.0004528148,0.0016331008,0.016139776,0.00012647182,0.8686922
"בשים לב לערכים המוגנים שנפגעו, מידת הפגיעה בהם, הנסיבות הקשורות בביצוע העבירות, בין היתר כמות השתילים ומשקל הסם וכן במדיניות הענישה הנוהגת, מתחם העונש ההולם נע בין 26- 48 חודשי מאסר.",0.00013987729,3.1422936e-05,0.9998729,0.9999876,0.98754686,0.0011779594,0.023742238,0.0052550463,0.09904453,0.00015581022,0.0018017458
"כאמור בסעיף 40יא לחוק העונשין, נתתי דעתי לנסיבות הבאות: אי לקיחת האחריות לאורך כל ההליך והעדר החרטה.",0.00015446894,3.1127372e-05,2.5701844e-05,8.989539e-06,0.00051367935,0.000978503,0.0006728069,0.0020656423,0.99852103,0.999602,0.15262172
"הגם שאין לזקוף לחובתו של הנאשם את כפירתו באשמה ואת העובדה שבחר לנהל את משפטו, כאמור בסעיף 40יא(6) לחוק העונשין, אין הוא זכאי להקלה בעונש השמורה לנאשם שמודה, נוטל אחריות ומביע חרטה על מעשיו ובכך חוסך זמן שיפוטי יקר.",0.00013882887,0.9998952,3.901224e-05,8.913135e-06,0.00056991057,0.001108651,0.0009422739,0.0015906094,0.9962084,0.99935,0.9998554
"כן שקלתי את עברו הפלילי, הגם שמדובר בעבר שאינו בעבירות סמים והוא ישן ביותר.",0.00019236686,0.99999607,2.5128516e-05,9.028991e-06,0.0006567527,0.0008554954,0.0013127091,0.0023116725,0.02641165,0.00014893644,0.000262684
"לקולה שקלתי את נסיבותיו חייו הקשות של הנאשם, הפגיעה של העונש בנאשם, במשפחתו, בילדיו הקטינים התלויים בו כמפרנס יחיד.",0.00012144445,0.9999962,2.0199634e-05,8.870585e-06,0.0005207415,0.0008443342,0.00051802787,0.008847656,0.90018773,0.0007141563,0.005541108
"כמו כן, נתתי את דעתי גם למאמצי הנאשם לגמילה מסמים, שיתוף הפעולה עם היחידה להתמכרויות, מסירת בדיקות נקיות משרידי סם, והשתלבותו בקורסים מקצועיים ובעבודה מסודרת ויציבה.",0.000101964935,0.9999962,0.00015939525,8.78108e-06,0.0016160697,0.0012145819,0.0006230168,0.06750982,0.019508496,0.94196194,0.01816873
חריגה ממתחם העונש ההולם,0.00018609602,2.9697287e-05,1.7114735e-05,0.99998736,0.00026749988,0.0006634956,0.0005547628,0.0013105047,0.017042544,0.00012259261,0.00015643593
אני סבורה כי הנאשם עבר הליך שיקום מרשים ביותר.,0.00012950148,3.2060594e-05,1.979248e-05,1.7559672e-05,0.00040890853,0.0009123316,0.00029570976,0.0018427348,0.05044952,0.00016602642,0.0001425305
"מדובר באדם שהיה מכור לסמים קשים, אשר מצא פרנסתו בין היתר בעבירות פליליות וניהל אורח חיים שולי.",0.00011711852,0.9999962,3.5583013e-05,8.971759e-06,0.0004569244,0.0009951617,0.008127265,0.0183064,0.01718501,0.00012599827,0.0004930085
"מאז המעצר, וכלל הנראה גם נוכח חזרתו בתשובה ובניית המשפחה, עבר הנאשם שינוי משמעותי בחייו.",0.00015582361,0.99999607,2.413157e-05,8.920823e-06,0.0005052942,0.0009896259,0.00090828893,0.034566812,0.06944261,0.00021147766,0.0010147537
"הוא נגמל מסמים, ולאורך תקופה של קרוב לשנה וחצי נתן בדיקות שתן נקיות משרידי סם.",0.00011423214,0.9999963,0.00011711629,8.912251e-06,0.00089463906,0.0014060108,0.0014695569,0.023928246,0.0067733335,0.00021199245,0.0004123411
"במהלך תקופה זו הוא עבר קורסים להעצמה אישית, כגון שליטה בכעסים, התנהלות כלכלית וכד', למד את מקצוע התקנת המצלמות, פתח עסק והחל לעבוד בו.",0.00015788515,0.99999607,4.5828412e-05,8.961069e-06,0.00058916357,0.0010817411,0.0013809406,0.82691956,0.0151446555,0.00021142684,0.0011119584
איני מתעלמת מהעובדה שהנאשם לא הודה בעבירות וגם לא קיבל עליו אחריות לאחר ההרשעה בפני שירות המבחן.,0.00013050484,3.0736734e-05,2.0798734e-05,9.027493e-06,0.00044419084,0.0008399136,0.0015401947,0.00076306827,0.9705556,0.9996809,0.99983203
"גם איני מתעלמת מהעובדה ששלל נזקקות טיפולית, ולכן לא נבנתה לו תוכנית המשך.",0.00016503081,0.99999547,2.6163483e-05,0.999985,0.00052345806,0.0009669658,0.000547191,0.15801254,0.018281672,0.00021422553,0.00027839118
"אלא שאמירותיו השוללות אחריות, אינן יכולות לאיין את מעשיו ואת הדרך השיקומית המרשימה שעבר, אשר מצדיקה לטעמי חריגה משמעותית ממתחם העונש ההולם.",0.00019384075,0.03481688,2.4307612e-05,0.999962,0.0005988716,0.0011508425,0.0006863595,0.0023076467,0.94296944,0.9870206,0.011009312
"על כן, בשים לב לצורך בענישה מחמירה ומרתיעה בעבירות מסוג זה והשמירה על האינטרס הציבורי, ומנגד הדרך השיקומית אותה עבר הנאשם, החלטתי לסטות ממתחם העונש ההולם באופן שהנאשם ירצה עונש של מאסר בפועל, אך לתקופה קצרה יותר מהרף התחתון של מתחם העונש ההולם.",0.00016033929,0.00035289704,2.443563e-05,0.999987,0.00062644196,0.0012099379,0.00053844275,0.0010735777,0.03152041,0.00011828476,0.9598962
"אשר לטענות הסנגור ביחס להתנהלות הבלשים עובר ל- 2 בנובמבר 2021- כאמור בהכרעת הדין דחיתי את טענותיו באשר ל""פגמים המביאים לפסילת הראיה"" (סעיפים 39- 48 להכרעת הדין).",0.00012681441,3.0259844e-05,0.00015429877,0.9999871,0.00070031825,0.001216752,0.0008737135,0.030544337,0.019491544,0.00019771727,0.009622407
"לכן, טענותיו בדבר השלכות התנהלות הבלשים על גזירת העונש אינן רלוונטיות לענייננו.",0.00016183441,3.3234028e-05,2.4327952e-05,0.9999869,0.00058440055,0.0010096644,0.0007026421,0.005668577,0.062228892,0.00016099897,0.0003160718
"בסעיף 20 להכרעת הדין, דנתי בטענת הנאשם כי הכסף המזומן שנתפס בביתו מקורו בהחזר הלוואה שנתן אביה של אשתו.",0.00012252646,3.14352e-05,0.9999243,0.99998736,0.001161296,0.0074780216,0.9077528,0.13969149,0.014059126,0.0001045723,0.00020506926
"דחיתי אותה, מהטעמים המפורטים שם.",0.0006375812,3.2534015e-05,4.0481806e-05,0.9999869,0.00063285726,0.0015931294,0.0011003473,0.067983896,0.026341602,0.00020061817,0.00106117
"על כן, לא עלה בידי הנאשם להפריך את החזקה בדבר מקור הכספים.",0.0001186631,3.079668e-05,0.9991123,0.78260225,0.000617479,0.0008462306,0.7807468,0.03284577,0.008693096,0.0001379449,0.00032557984
"משכך, נותרת על כנה החזקה כי הכסף המזומן שנמצא בחזקת הנאשם הוא רכוש שהושג בעסקת סמים.",0.00013472736,3.095423e-05,0.9999417,1.1793368e-05,0.0020849777,0.0146381855,0.99500436,0.012785493,0.007872914,0.00012685274,0.00020380187
אשר על כן אני מכריזה על הנאשם כסוחר סמים.,0.9855009,3.208286e-05,2.3777398e-05,9.309056e-06,0.0005308272,0.001054981,0.009485979,0.0014079135,0.06639542,0.000103633014,0.00023405413
"18 חודשי מאסר לריצוי בפועל, מהם תנוכה התקופה בה שהה הנאשם במעצר.",0.99990594,2.959788e-05,1.861793e-05,9.092927e-06,0.0004360498,0.0010236601,0.00032749033,0.0017934293,0.008211193,0.00012775954,0.0009740912
"9 חודשי מאסר על תנאי למשך 3 שנים מיום שחרורו מהמאסר, שלא יעבור עבירה על פקודת הסמים בה הורשע.",0.9999658,2.9872257e-05,1.8806028e-05,8.9477735e-06,0.00039108883,0.00087555614,0.00034997988,0.0014766614,0.015673399,0.00011513807,0.094077624
"מורה על חילוט סך 17,000 ₪, כאמור בהחלטה מיום 3.6.2024.",0.99995196,2.9604713e-05,3.7714017e-05,9.019017e-06,0.0008314501,0.001206383,0.0013343495,0.011772405,0.0073860995,0.00018266715,0.00031974696
"כן יחולט הכסף המזומן בסך 27,630 ₪ שנמצא בבית הנאשם.",0.99993265,3.079151e-05,0.99991894,1.0053729e-05,0.0012337427,0.99718565,0.9892588,0.030681316,0.005575006,0.000103129845,0.00016592261
"בשים לב לסכום החילוט ולמצבו הכלכלי של הנאשם, לא מצאתי לנכון להשית עליו קנס כספי.",0.0003950476,0.9989617,2.015682e-05,9.226022e-06,0.00045798032,0.0008091636,0.00037225566,0.0023915307,0.023987416,0.00010793855,0.0005077684
זכות ערעור תוך 45 יום מהיום.,0.99985397,3.1379943e-05,2.4384599e-05,0.9999875,0.0004322555,0.0013007023,0.00053444906,0.036096364,0.0050429874,0.0001913581,0.00043140032
"ניתן היום,  כ""ה סיוון תשפ""ד, 01 יולי 2024, במעמד הצדדים.",0.9995708,3.0728497e-05,2.5275845e-05,0.99998724,0.000538683,0.0014323123,0.000841612,0.1449747,0.014394231,0.0001983954,0.0033252523
5129371,0.00045959215,3.0470075e-05,3.327519e-05,0.9999864,0.0005207711,0.001316085,0.0012010193,0.17776605,0.0074890577,0.00021611254,0.00036090106
