,case,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,RESPO,REGRET,CIR_USE,CIR_TYPE_WEP,CIR_STATUS_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_OBTAIN_WAY_WEP,CIR_MONEY_PAID_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,_HELD_WAY_WEP
36,m08000207-175,"גם בכך הודה הנאשם, ובאותו יום הורשע על פי הודאתו בעבירה של החזקת סם לצריכה עצמית.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,m08000207-175,"הסנגורית ביקשה, כי יוגש תסקיר בעניינו של הנאשם והמדינה הסכימה לכך.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,m08000207-175,"לאור זאת, ניתנה החלטה בדבר הגשת התסקיר, אף היא באותו יום.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,m08000207-175,"התסקיר שהוגש ביום ד אלול התשס""ח (4.9.08), מתאר את ההיסטוריה של הנאשם, שהוא בן 22, גרוש.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,m08000207-175,"נישואיו נערכו עקב טענת חברתו, כי הוא היה הגורם לכך שהיא הרה.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
41,m08000207-175,הוא נישא לה בהיותו בן 17.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
42,m08000207-175,"לאחר שפרץ סכסוך ביניהם, הוא דרש לבצע בדיקת רקמות וממנה עלה כי הוא אינו אביו של הילדה שנולדה, עקב ההיריון האמור, והוא התגרש מאשתו.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
43,m08000207-175,"עקב פרשה זו, לא שרת בצבא.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,m08000207-175,"הנאשם עבר ""חוויה"" נוספת.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,m08000207-175,"בעת מגוריו באילת, שם עבד בפיצרייה ובמסעדה, הוא נחשד ברצח ונעצר למשך חודש ימים במשטרת אילת.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46,m08000207-175,"התברר כי היה זה חשד שווא והוא שוחרר, אך מעשה זה, כמתואר בתסקיר, הנו אירוע שהיווה משבר נוסף בחייו של הנאשם.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,m08000207-175,"אשר לנסיבות ביצוע העבירה, הנאשם טען לפני קצינת המבחן למגורים, הגב' מיכל שכמן-גבאי, כי הוא מצא את האקדח ביער ירושלים כיומיים לפני שנמצא.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,m08000207-175,הוא לא סיפר לאיש על כך וחש התלהבות מעצם המציאה.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
49,m08000207-175,"הוא לא חשב לעשות שימוש בנשק וגם לא חשב מה לעשות איתו, והוא התקשה להתייחס לאקדח כאל כלי נשק ומה היו עלולות להיות ההשלכות עקב השימוש בנשק, אך שלל כל אפשרות כזאת.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
50,m08000207-175,"ככל שמדובר בעבירות הסמים, הנאשם מסר לשירות המבחן כי השתמש בסמים באופן מזדמן בלבד, ואין לו כל בעיה של התמכרות לסמים.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,m08000207-175,"התרשמות קצינת המבחן היא, כי הנאשם הוא בחור צעיר שחווה משברים בחייו, והוא נמצא בבלבול סביב דרכו.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,m08000207-175,"הוא מתקשה בהבעת רגשות ונוטה להתייחסות קונקרטית ושטחית, ומתאמץ להציג פסאדה חיובית על חייו ומעשיו, למרות פיצולי האישיות, וכן גיליון הרישום הפלילי, שבו הועמד לדין בבית משפט לנוער בשנת 2003 בעבירות של הפרעה לשוטר במילוי תפקידו ונהיגה ברכב ללא רישיון, ובשנת 2006 הסתיים התיק ללא הרשעה, תוך חיובו בקנס ובהתחייבות להימנע, וכן שלילת רישיון נהיגה בפועל.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,m08000207-175,"שירות המבחן סבר, כי נראה לו מתאים להמליץ על כיוון טיפולי לצורך בדיקת מסוגלותו של הנאשם להיעזר בטיפול בתחום השימוש בסמים, טיפול אשר כולל בתוכו התמודדות עם קשיים רגשיים, בחירות וגבולות באופן התנהגותו.",0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,m08000207-175,"ברם, הנאשם בשיחה עם קצינת המבחן, לא ביטא בעייתיות כלשהי בתחום זה ולא ביטא רצון וביקשה לעזרה, ולכן התקשה שירות המבחן לבוא בהמלצה טיפולית בעניינו, כאשר יחד עם זאת מציינת קצינת המבחן, כי לאור מאפייני אישיותו, החשיפה לדפוסי התנהגות עבריינים, עלולה לדרדר את מצבו וההמלצה היא כי יש לקחת זאת בחשבון בשיקולי הענישה.",0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,m08000207-175,"ב""כ המדינה, עו""ד יעל רוזנמן, טענה, כי יש להטיל על הנאשם מאסר בפועל, מאסר על תנאי (נפרד לעניין הנשק ונפרד לעניין הסמים), וכן לחלט את האקדח ואת הסמים שנתפסו.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,m08000207-175,"ב""כ הנאשם, עו""ד טליה רם, טענה, כי די בכך שהנאשם ירצה עונש מאסר של שישה חודשים במסגרת עבודות שירות, וזאת לאחר שהתקבלה חוות דעת חיובית של הממונה.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,m08000207-175,"היא ביקשה כי הנאשם לא יישלח למאסר, וזאת מאחר ובפועל הוא נמצא במעצר מאז יום מעצרו, דהיינו 12.7.08, כשלושה חודשים וחצי.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,m08000207-175,"כדי להכריע בשאלת הענישה ההולמת את מי שעבר עבירה של החזקת נשק, מן הראוי לבדוק, תחילה, מהי מטרת החזקת הנשק, וזאת בהתאם לסיווג של קטגוריות החזקת הנשק שנקבעו לפני כמחצית יובל שנים על ידי כב' השופט גבריאל בך בב""ש 625/82 חלמי אבו מוך בן עבדל רחמן מחמוד נ' מדינת ישראל, פ""ד לז(3) 668, בעמ' 671, מול האות ב, ועד לסוף העמוד):",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,m08000207-175,"מאידך גיסא, אין ספק בלבי, כי רבים ם המקרים, בהם יש לייחס חומרה מרבית לעבירות מהסוג הנדון.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,m08000207-175,"אנסה לסווג את העבירות של החזקת נשק שלא כדין לקטיגוריות הבולטות שביניהן, אם כי ער אני לכך, שלא ניתן לכלול את כל האפשרויות במסגרת סיווג כזה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,m08000207-175,אלך מהכבד אל הקל מבחינת חומרתן של העבירות:ו,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,m08000207-175,"א) החזקת הנשק לשם ביצוע מעשים, המיועדים לפגוע בביטחון המדינה או בביטחון הציבור.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,m08000207-175,"ב) החזקת הנשק לשם ביצוע עבירה פלילית ספציפית כגון רצח, שוד, התפרצות, תקיפה וכו'.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,m08000207-175,"ג) החזקת הנשק ""לעת מצוא"" כדי לאפשר פעילות פלילית אפשרית בעתיד.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,m08000207-175,"ד) צבירת נשק על-ידי קבוצה פוליטית, עדתית או אידיאולוגית, במטרה לחזק בדרך זו את כוחה כנגד קבוצות יריבות.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
66,m08000207-175,"ה) החזקת הנשק לצורך הגנה עצמית או לצורך הגנה על הציבור, המשפחה או ה""חמולה"", אליהם הנאשם משתייך.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,m08000207-175,"ו) החזקת כלי הנשק לצורך ספורט, ציד או שעשוע.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
68,m08000207-175,ז) החזקת כלי נשק על-ידי הנאשם בתור מזכרת או כאספן של כלים כאלה.,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,m08000207-175,"ח) החזקת כלי הנשק, שפג תוקף רישיונו, והנאשם נמנע מלחדש את הרישיון בעתו.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,m08000207-175,"אמנם, לא ניתן לקבוע מסמרות בנדון, אך נראה לי, כי אפשר לקבוע בתור קו מנחה, שהעבירות המבוצעות בנסיבות המנויות בסוגים א-ד לעיל מגיעות בחומרתן לדרגה, שיש בה כדי להצדיק, במקרים המתאימים, מתן צו מעצר עד תום ההליכים.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,m08000207-175,"הנתונים  המוסכמים בתיק זה, הם דלים יחסית.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,m08000207-175,"כל שידוע ומוסכם הוא, כי הנשק נמצא ברכב שבו נסע הנאשם עם משפחתו למלון בים המלח.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
73,m08000207-175,"ההסבר למציאת הנשק ביער ירושלים ניתן על ידי הנאשם, ואין מולו גרסה אחרת.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,m08000207-175,"אין גם נתון כלשהו, האם ירו בנשק בזמן האחרון, ולכן המדינה, על פי הצהרתה, אינה טוענת לנסיבה מחמירה בשל כך (ראה הצהרת המדינה בפרוטוקול הדיון היום, עמ' 6, שורות 6-5).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,m08000207-175,"הנאשם והסנגורית, עו""ד רם, לא נתנו כל הסבר לכך שהנאשם, לאחר שמצא את הנשק ביער ירושלים, לא הביאו למשטרה, וגם לא דיווח על כך.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
76,m08000207-175,"הביטוי שבו השתמשו שניהם הוא, כי מדובר במעשה טיפשות של הנאשם, והוא אמר בדבריו האחרונים, כי אכן ""על הטיפשות הזאת אני משלם""  (עמ' 6, שורה 25 לפרוטוקול).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,m08000207-175,"קשה לי לקבל עמדה זו, וגם לא ניתן להסיק זאת מעברו הפלילי של הנאשם, שאינו כולל כל אלימות או שימוש בנשק.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,m08000207-175,"הסיווג שאותו הציעה ב""כ הנאשם, עו""ד רם, דהיינו ""החזקת כלי הנשק לצורך ספורט, ציד או שעשוע"" (הקטגוריה השישית), אינה נתמכת בכל ראיה, והנאשם עצמו אף לא אמר, כי התכוון לעשות שימוש בנשק לאותם צרכים.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,m08000207-175,"אין מנוס מלומר, כי המקרה של מציאת נשק ואי מסירתו למשטרה, אינו משתבץ באופן מלא לאף אחת מן הקטגוריות הללו שקבע השופט בך, אך בכל מקרה, לעניות דעתי, אם מחלק השופט בך בין ארבעת הקטגוריות החמורות (שהצדיקו מעצר עד תום ההליכים), לבין ארבעת הקטגוריות האחרות, אני סבור כי את המקרה שלפנינו יש להציב במסגרת קבוצת הקטגוריות הפחות חמורה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,m08000207-175,"עו""ד רוזמן, ב""כ המדינה, ביקשה לאמץ את העונש שנקבע בפרשת סרור הנ""ל, אך שם מדובר באדם שיש לו שתי הרשעות קודמות, כאשר אחת מהן היא בעבירה של חבלה או פציעה כשהעבריין מזוין, וגם העבירה הנוספת היא עבירת אלימות.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,m08000207-175,"על כן, אין ליישם פסק דין זה למקרה שלפנינו, שבו לנאשם אין כלל וכלל עבר של אלימות.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,m08000207-175,"בשקלול של כל הנתונים, הגעתי למסקנה כי במקרה שבפנינו, לאור העובדה כי הנאשם כבר היה במעצר כשלושה חודשים וחצי, די בכך שהעונש שיוטל עליו יהיה מאסר שישה חודשים בדרך של עבודות שירות.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,m08000207-175,חלק מן הנתונים הוזכר לעיל.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,m08000207-175,"אוסיף לכך גם את העובדה, כי הנאשם עבד עד למעצרו בתפקיד אחראי, בניהול מסעדה המספקת גם ארוחות לבתי ספר.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,m08000207-175,"המעביד שלו העיד בפניי, וסיפר עד כמה הוא סומך עליו, גם בניהול התפקיד וגם בעניינים כספיים, ולכן, ניתן להסיק כי הנאשם, מיסודו, הוא אדם חיובי ונורמטיבי, ולכן אין מקום בנסיבות אלה להטיל עליו עונש מאסר נוסף לאותם שלושה חודשים וחצי שבהם כבר היה במעצר בכלא ניצן.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,m08000207-175,"בהקשר זה ראוי להזכיר, כי חוות דעת הממונה הינה, שעבודות השירות יבוצעו במוסד ששמו ""איכלו רעים"", ברח' יפו 182 בירושלים.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
