text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
גם בעלי עכשיו לא עובד וכולנו לא עובדים וקשה לנו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לשאלות הסניגור ספרה האם כי בעלה אינו עובד מחמת מצבו הרפואי וכי לנאשם עוד שני אחים המתגוררים בבית בגילים 18 ו-  12.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הסניגור הגיש מסמכים רפואיים המעידים על מחלתה הקשה של האם, מחלת העור ממנה סובל הנאשם וכן מסמך רפואי הנוגע לאביו של הנאשם, המעיד כי אינו יכול לעבוד עקב מצב בריאותי.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"אשר למיקום עונשו של הנאשם במתחם העונשי, הפנתה התביעה לכך שהנאשם הודה ולקח אחריות, חסך זמן שיפוטי וכן חסך את העדת הסוכן המשטרתי על כל המשתמע מכך ויש למקמו ברף הבינוני של המתחם.",,,,,,,,,,['כן'],['כן'],,,
"הנאשם בדברו האחרון אמר: ""קשה לי לדבר, רק היום נודע ל מצבה הבריאותי של אימי.",,,,,,,,,,,,,,
אני מאד מתחרט על המעשים שלי.,,,,,,,,,['לא'],,,,,
עברתי תקופה מבלבלת של שימוש.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
העבירה בוצעה בגלל בצע סם והשימוש שלי בסמים.,,,,,,,,,,,,,,
מעולם לא התפרנסתי מסמים אני כל החיים שלי עובד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עניין הפסוריאזיס מאד מקשה עלי בבית הסוהר אני מרגיש כמו מצורע, מזג האוויר מאד משפיע על מצבי הבריאותי והתנאים ההגייניים בבית הסוהר לא מוסיפים על כך.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
אני גם לא יודע מה יהיה עם אמא שלי בשל מצבה הבריאותי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם סיפק וסחר בסם מסוכן מסוג קוקאין בשני אירועים לסוכן משטרתי וכן החזיק בסמים מסוכנים מסוגים שונים, הכוללים בין היתר קוקאין,  לצריכתו העצמית.",,,,,['הסוג של הסמים הוא קוקאין'],['[2 - גרם]'],"['הנאשם הואשם באספקת סמים, סחר בסמים, והחזקת סמים מסוכנים, כולל קוקאין, לשימוש עצמי. זה מצביע על כך שהנאשם היה בעל הסמים, אבל לא בהכרח בעל המע']",,,,,,,
"הנאשם סחר וסיפק סם מסוכן מסוג קוקאין במשקלים לא מבוטלים, בשתי הזדמנויות, לסוכן משטרתי לאחר שהאחרון פנה אליו.",,,,,['סוג הסמים הוא קוקאין'],,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"ההגנה עתרה בטיעוניה לסטייה ממתחם הענישה משיקולי צדק, בהתאם להתפתחות הפסיקתית בעניין זה, זאת נוכח מצבו הרפואי של הנאשם הסובל מפסוריאזיס.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הוגש מסמך רפואי מיום 24.1.2022 ממנו עולה כי מגיל 18 חלה החמרה במחלתו של הנאשם, והוא נזקק לטיפול תרופתי וכן טיפול ביולוגי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
הסניגור הוסיף וציין כי מצבה הבריאותי של אמו של הנאשם אף הוא לא שפיר.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
למרבה הצער האם סובלת ממחלה קשה במצב מתקדם ועוברת טיפולים כימותרפיים (הוגשו מסמכים רפואיים)  ואף אביו של הנאשם מצוי במצב רפואי מורכב טרם ניתוח.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"משכך, ונוכח מצבם הרפואי של ההורים נסמכת המשפחה על כך שהנאשם יסייע בטיפול באחיו הצעירים.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
שליחתו למאסר ממושך יש בה כדי לפגוע במשפחת הנאשם.,,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מעיון בפסק הדין בעניין ביטון עולה כי הנאשם שם סבל ממצב רפואי מורכב ביותר; כתוצאה ממחלת הסכרת נכרתה כף רגלו של הנאשם חלקית והוא עתיד היה לעבור אירוע כירורגי נוסף של כריתה בכף רגלו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם אף סבל מבעיות קרדיולוגיות בעטיין עבר מספר צינתורים, ניתוח מעקפים וסבל מתפקוד נמוך וחמור של אחד מחדרי הלב.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בנוסף, סבל מלחץ דם גבוה, מאי ספיקת כליות, ואף עבר שבץ מוחי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנה כי כן, במקרה דנא, לא סובל הנאשם (למזלו הטוב) ממצב בריאותי קשה, כמו אותו ביטון -  ובוודאי לא כזה אשר יש בו בכדי לסכן חלילה את חייו או לקצר בצורה ניכרת את תוחלת חייו.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עם זאת, ברי כי מחלת הנאשם גורמת לו לסבל נוסף ומשמעותי, נוכח תנאי שהייתו מאחורי סורג ובריח, ויש מקום להתחשב בנתון זה וליתן לו משקל ממשי במסגרת השיקול של פגיעת העונש בנאשם.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במסגרת הנסיבות שאינן קשורות לביצוע העבירה יש אף ליתן משקל למצבם הבריאותי של הורי הנאשם, כפי שפורטו בפני וזאת נוכח הפגיעה של העונש במשפחתו של הנאשם.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם, צעיר בן 29 שנים, ולחובתו שתי הרשעות קודמות בעבירת רכוש (משנת 2013) ועבירה של החזקת סם מסוכן לצריכה עצמית (משנת 2018).",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"החלטתי להעניק משקל משמעותי לקולא, במיקום עונשו של הנאשם להודאתו במיוחס לו, לקיחת האחריות על מעשיו, והחרטה הכנה שהביע בדברו האחרון לעונש.",,,,,,,,,['כן'],['כן'],['כן'],,,
"הנאשם עצור מחודש מאי 2024, כחמישה חודשים, ובשל מצבו הבריאותי כאמור, התנאים אף קשים עבורו יותר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מאסר בפועל - מאסר למשך 12 חודשים בניכוי ימי מעצרו בהתאם לרישומי שב""ס.",,,,,,,,,,,,"['הנאשם קיבל 12 חודשי מאסר בפועל, בניכוי ימי מעצרו']",[],[]
"מאסר מותנה - מאסר למשך 8 חודשים, ואולם הנאשם לא יישא בעונש זה אלא אם יעבור עבירה לפי פקודת הסמים המסוכנים, מסוג פשע, במשך 3 שנים מיום שחרורו.",,,,,,,,,,,,[],['8 חודשים'],[]
"מאסר מותנה – מאסר למשך 4 חודשים, ואולם הנאשם לא יישא בעונש זה אלא אם יעבור עבירה לפי פקודת הסמים המסוכנים, מסוג עוון, במשך 3 שנים מיום שחרורו.",,,,,,,,,,,,[],['4 חודשים'],[]
"קנס - בסך 3,000 ש""ח או מאסר למשך 12 יום תחתיו; הקנס ישולם ב- 6 תשלומים חודשיים שווים ורצופים.",,,,,,,,,,,,[],[],"['3000 ש""ח']"
פסילה מהחזיק או מקבל רישיון נהיגה – פוסל את הנאשם מהחזיק או מקבל רישיון נהיגה וזאת למשך שנה מיום שחרורו ממאסר.,,,,,,,,,,,,[],[],[]
הנאשם מצהיר כי אין בידו רישיון להפקיד.,,,,,,,,,,,,,,
