text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
התביעה עתרה לגזור את עונשו של הנאשם בחלקו הבינוני של המתחם; להפעיל את המאסר המותנה בן 6 חודשים במצטבר לעונש שיוטל; מאסרים מותנים מרתיעים; פסילה בפועל ועל תנאי של רישיון הנהיגה; הפעלת פסילה מותנית בת 12 חודשים במצטבר לכל פסילה שתושת עליו; קנס משמעותי; התחייבות להימנע מעבירה; חילוט הכסף שנתפס על הנאשם.,,,,,,,,,,,,,,
"ההגנה טענה, כי הנאשם סחר בסמים במשקלים ""מזעריים"", וכי התשלום שהועבר לא היה על הצד הגבוה.",,,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"ההגנה טענה, כי לחובת הנאשם הרשעה אחת בלבד בעבירה של החזקת סמים שלא לצריכה עצמית במשקל נמוך.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ההגנה ביקשה לקחת בחשבון את נסיבותיו האישיות של הנאשם – כבן 25; צעיר אשר התחתן לאחרונה ואשתו עברה ""לידה שקטה""; גדל במשפחה מעוטת יכולת; לנאשם 16 אחים מאימהות שונות.",,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ההגנה עתרה לגזור את עונשו של הנאשם בחלקו התחתון של המתחם, או לכל היותר בחלקו האמצעי, לאור הרשעתו הקודמת בעבירת סמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא יודע ששגה ומצטער על מעשיו.,,,,,,,,,['כן'],,,,,
הוא נשוי ללא ילדים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בעקבות הפסקת השימוש בקוקאין חלים שינויים ברורים בהתנהגות המשתמש כגון תחושת נמנמת, חוסר שקט, חרדה, דיכאון, וירידה בפעילות הגופנית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"צרכני קוקאין בשלבי גמילה מעידים על כך שההתמכרות לסם השפיעה על התנהגותם במשך מספר שבועות, ואפילו חודשים, לאחר הפסקת השימוש בו.",,,,,,,,,,,,,,
"ברשות הנאשם או בשליטתו היה סם מסוכן מסוג קוקאין, זמין, יום אחר יום.",,,,,['סוג הסמים המוזכר בטקסט הוא קוקאין'],,,,,,,,,
"במקרה דנן, מדובר בנאשם שאין זו הסתבכותו הראשונה בעבירות סמים, ואף ריצה עונש מאסר בגין הסתבכות קודמת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"על הנאשם נגזרו, בין היתר, מאסר על תנאי ופסילת רישיון נהיגה על תנאי, אשר לא היה בהם כדי להרתיעו מלהסתבך שוב בעבירות סמים.",,,,,,,,,,,,,,
לזכות הנאשם תילקח הודאתו באשמה ונטילת האחריות מצדו.,,,,,,,,,['לא'],['כן'],['לא'],,,
"עוד יקח בית המשפט בחשבון, את נסיבותיו האישיות של הנאשם, כפי שפורטו מפי ההגנה.",,,,,,,,,,,,,,
"במכלול השיקולים, מוצא בית המשפט למקם את עונשו של הנאשם בחלקו האמצעי של הענישה, אך לאור הודאת הנאשם באשמה, תינתן לו הקלה מסוימת, כך שעונש המאסר על תנאי בן 6 חודשים מגזר הדין ת/4 יופעל חופף, במחציתו, לעונש המאסר שיוטל.",,,,,,,,,,,,,,
"עוד מוצא בית המשפט, להכריז על הנאשם סוחר סמים ולהורות על חילוט הכספים שנתפסו על הנאשם.",,,,,,,,,,,,[],[],[]
"על הנאשם תוטל התחייבות להימנע מעבירה, אשר יהיה בה להרתיעו מלעבור שוב עבירות סמים.",,,,,,,,,,,,[],[],[]
"אשר לרכיב פסילת רישיון הנהיגה, מתוקף סמכותו של בית המשפט, בהתאם להוראות סעיף 37א(א) לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973 וכן סעיף 43 לפקודת התעבורה [נוסח חדש], תשכ""א – 1961, מאחר שעל פי העובדות המוסכמות בכתב האישום המתוקן ת/2 – עשה הנאשם שימוש ברכב מנועי על מנת לספק את הסמים המסוכנים - מוצא בית המשפט להורות על פסילת רישיון הנהיגה של הנאשם, בפועל ועל תנאי, לתקופה מתאימה.",,,,,,,,,,,,,,
בית המשפט מוצא להפעיל פסילת רישיון הנהיגה על תנאי בת 12 חודשים מגזר הדין ת/4 .,,,,,,,,,,,,[],[],[]
"לאור הודאת הנאשם באשמה ונטילת האחריות מצדו, תופעל, כך שחציה יהיה בחופף לפסילה שתוטל וחציה – במצטבר.",,,,,,,,,,['כן'],['כן'],,,
"הפעל מאסר מותנה בן 6 חודשים מגזר הדין ת/4, כך שמחציתו בחופף והיתרה - במצטבר;",,,,,,,,,,,,[],['הנאשם קיבל 6 חודשי מאסר על תנאי'],[]
"סך הכל, ירצה הנאשם עונש מאסר בפועל בן 21 חודשים, בניכוי ימי מעצרו בהתאם לרישומי שב""ס;",,,,,,,,,,,,['הנאשם קיבל 21 חודשי מאסר בפועל'],[],[]
"קנס בסך 15,000 ₪ או 120 ימי מאסר תמורתו.",,,,,,,,,,,,[],[],"['15,000 ₪']"
"הנאשם יצהיר על התחייבות בסך 10,000 ₪ להימנע, בתוך שלוש שנים מיום שחרורו ממאסר, מכל עבירה המפעילה את אחד המאסרים המותנים בתיק זה.",,,,,,,,,,,,[],['הנאשם קיבל 10 חודשי מאסר על תנאי'],[]
לא יצהיר הנאשם כאמור – ייאסר למשך 35 יום;,,,,,,,,,,,,[],[],[]
"בית המשפט מכריז על הנאשם סוחר סמים ומורה על חילוט סכומי הכסף שנתפסו עליו, לטובת קרן החילוט למאבק בסמים המסוכנים;",,,,,,,,,,,,[],[],[]
פסילה בפועל מקבל או מהחזיק רישיון נהיגה לרכב מנועי למשך שנה;,,,,,,,,,,,,[],[],[]
"הפעל פסילה על תנאי למשך שנה מגזר הדין ת/4, כך שחציה בחופף והיתרה במצטבר;",,,,,,,,,,,,[],['הנאשם קיבל 12 חודשי מאסר על תנאי'],[]
"סך הכל, ירצה הנאשם פסילה בפועל של רישיון הנהיגה למשך 18 חודשים.",,,,,,,,,,,,[],[],[]
"פסילה מקבל ומהחזיק רישיון נהיגה לרכב מנועי, בת שנה, על תנאי.",,,,,,,,,,,,[],[],[]
תקופת התנאי -למשך 3 שנים מיום סיום הפסילה בפועל;,,,,,,,,,,,,[],[],[]
