text,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIR_PUNISHMENT
"נטען כי הנאשם מתחרט על מעשיו, קיבל אחריות מלאה ומבקש את התחשבות בית המשפט לתן לו אופק.",,,,,,,,,,,['כן'],['כן'],,
"ההגנה זימנה לעדות את מר עדי גולן, אשר שימש כאחראי על הנאשם במרכז ספורט בראשון לציון, שם השלים לאחרונה עבודות של""צ בעקבות הרשעתו הקודמת.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"העד מסר כי התרשם מהנאשם כמי שהינו אדם מסור, אחראי, דייקן, חברותי וביצע עבודתו בצורה מיטבית.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['לא'],,
עדי סיפר כי נקשר מאוד לנאשם ושמר עמו על קשר גם לאחר שעות העבודה.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"עדות נוספת נשמעה מפי גב' לינור פיצ'חזדה, רעייתו של הנאשם מזה 9 שנים, ולהם שני ילדים משותפים.",,,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"לינור ציינה כי קודם לכן הנאשם היה מנותק ולא עזר בגידול ילדיהם, אך לדבריה הוא  עבר שינוי דרסטי בגישתו וביחסו כלפיה וכלפי הילדים, וכיום הוא אב עוזר ובעל אכפתי.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"לינור הבעיה תחושת גאווה נוכח התמדתו של הנאשם בהליך השיקומי, האינטנסיבי והקשה שעבר  בצורה יפה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
עוד ציינה לינור כי במשך תקופה ארוכה היא ליוותה את הנאשם לשיעורים ולקבוצות בהם השתתף וחזתה בשינוי שעבר.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
לינור מסרה כי היא סומכת על הנאשם ובטוחה בהצלחתו.,,,,,,,,,,,,,,
"לינור העידה כי הנאשם נקי מסמים, והדבר ניכר גם מבחינת התנהלותו בבית.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
לינור מסרה כי הסמים שהחזיק הנאשם היו לשימושו עצמי מפני שהיה מכור לסמים.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"ההגנה הציגה תעודות בנוגע להשתתפות הנאשם בקבוצת המתחילים ובקבוצת ""צעדים"" ביחידה להתמכרויות באגף הרווחה שבעיריית חולון; תעודה בדבר השתתפות הנאשם בסדנת ""חוק ומשפט"" במסגרת הקליניקה המשפטית במרכז הבינתחומי הרצליה; אסמכתאות בדבר השלמת ביצוע עבודות השל""צ שהוטלו על הנאשם במסגרת הרשעתו הקודמת; המלצה ממעסיקו הקודם של הנאשם, בצירוף תלושי השכר מתקופת עבודתו בחודשים ינואר - אוגוסט 2019, שבה צוין כי הנאשם היווה נכס יקר למקום עבודה, שחקן צוות ותרם רבות לחברה (סומן נ/1).",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
הנאשם הביע תודתו והערכתו הרבה לתהליך השיקומי בחסות שירות המבחן ולבית המשפט אשר הפנה אותו לשירות המבחן.,,,,,,,,,,,,,,
הנאשם ציין כי הוא מרגיש שזכה בחייו מחדש.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הנאשם סיפר כי גדל בבית לא מתפקד, כשאמו מכורה לסמים ואביו לא היה נוכח.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הנאשם התייחס להתמכרותו לסמים, אשר לטענתו החלה בשנות העשרים לחייו, וציין כי התמכרותו לסמים הייתה תסמין לפגמי האופי שלו.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"עוד ציין הנאשם כי לקח חלק בקבוצת ""צעדים"", אשר היוותה עבורו מסגרת משמעותית וסיפקה לו כלים להתבוננות מציאותית על עצמו ועל העולם.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
בהקשר זה ציין הנאשם כי הוא משתף גם בקבוצות N/A.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
הנאשם ציין כי הוא נשוי ואב לשני ילדים קטנים וביקש לאפשר לו לשהות במחיצתם ולהוות עבורם דוגמא.,,,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"בעת קביעת מתחם העונש ההולם יש לתן את הדעת לסוג העבירות (החזקת סם שלא לצריכה עצמית והחזקת כלים), סוג הסם (קוקאין) וכמות הסם (55 גרם נטו קוקאין, כשהוא מחולק למנות).",,,,,,,['סוג הסמים הוא [קוקאין]'],,,,,,,
"הנה כי כן, המדובר בסם הנמנה על הסמים הקשים מבין הסמים המסוכנים, בכמות גדולה, שלבטח אינה לצריכה עצמית, בעת שהנאשם החזיק באותו סם כשהוא מחולק למנות, דבר העשוי להצביע לכאורה על כוונת סחר או הספקה.",,,,,,,"['הסוג הוא [הרואין], [קוקאין]']",,"['לא בעל המעבדה, בעל הסמים']",,,,,
"בבחינת נסיבות הקשורות בביצוע העבירה (סעיף 40(ט) לחוק העונשין), נתתי דעתי לסוג הסם, קוקאין, שהינו כאמור מהמסוכנים שמבין הסמים האסורים, לכמות הגדולה של הסם שהוחזקה על ידי הנאשם, אופן החזקתו במנות, ולכך שלא נשמעה סיבה המשמשת לזכותו.",,,,,,,,,,,,,,
"לא נשמעו סיבות לזכות הנאשם, התמכרותו לסמים והחובות הכבדים שהוא מצוי בהם אינם מצדיקים את ביצוע העבירות.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
הנאשם יכל להימנע ממעשיו ומידת שליטתו בהם הייתה מלאה ואין הוא קרוב לסייג לאחריות פלילית.,,,,,,,,,,,,['לא'],,
"צוין כי הנאשם בן 38, נשוי ואב לשני ילדים קטינים.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הנאשם מסר כי נפלט מהצבא על רקע מצב נפשי, נוכח מתחים שחווה בשל בעיות בריאותיות וכלכליות עמם התמודדו בני משפחתו.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"צוין כי בין השנים 2000-2008 עבד הנאשם בתחום השיווק והמכירות ושמר על רצף תעסוקתי, עד שבשנת 2008 נסגרה החברה שבה עבד.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"לאחר מכן הנאשם חווה תקופת אבטלה וסבל מבידוד חברתי, חוסר בטחון ומצב נפשי ירוד.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"לדברי הנאשם, על רקע משבר זה הסתבך באותה עת בפלילים ונדון למאסר בפועל.",,,,,,,,,,,,,,
"עם שחרורו ממאסר הצטרף הנאשם כשותף בעסק למכירת טלפונים ניידים, אשר נסגר בשל חובות כעבור שנה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"בשנת 2011 עשה הנאשם ניסיון נוסף לפתיחת עסק למכירת טלפונים ניידים, אך כשל עקב ניהול לקוי.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"בשנת 2016 הקים הנאשם עסק בתחום המזון, במסגרתו ביצע עבירה של העסקת שב""ח, בגינה הורשע והוטלו עליו עבודות של""צ.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"שירות המבחן ציין כי מתנהל בעניינו של הנאשם הליך פשיטת רגל בגין חובותיו לספקים, לבנקים ובשוק האפור.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"צוין כי הנאשם עובד מזה כחצי שנה כסוכן מכירות סלולר, והנאשם הציג מכתב הערכה מטעם מעסיקו, שבו נכתב כי הוא עובד חיובי, מוערך ותורם רבות לצוות ולחברה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
נמסר כי לחובת הנאשם שתי הרשעות קודמות: האחת בגין שוד מזוין משנת 2009; והשנייה בגין העסקת עובד זר משנת 2017.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
נמסר כי משנת 2008 ועד לשנת 2017 נמנע הנאשם ממעורבות עם החוק כשבשנים אלו תיאר הנאשם מאמצים לבסס תפקוד תעסוקתי ולהתמסר לפרנסת משפחתו.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"במסגרת האבחון שנערך לנאשם בשנת 2017, התרשם שירות המבחן כי לנאשם יכולת מסוימת להתבוננות עצמית ביקורתית, אם כי מוגבלת בעת מתח ומצוקה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"במסגרת צו הפיקוח, הביע הנאשם רצונו להשתלב בטיפול בתחום ההתמכרויות, ואכן השתלב בטיפול ייעודי למכורים, כמו גם בסדנת ""חוק ומשפט"", אותה סיים בהצלחה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"במהלך צו הפיקוח התרשם שירות המבחן משיפור משמעותי בתפקודו של הנאשם וממאמצים כנים לשינוי באורח חייו, הצלחה בניהול שגרת יום תקינה והתנהלות אחראית במסגרת גורמי הטיפול השונים.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הנאשם תיאר שימוש אקראי בסם מסוג קוקאין במשך השנים, אשר התגבר בשנה האחרונה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""הנאשם תיאר שימוש אקראי בסם מסוג קוקאין במשך השנים, אשר התגבר בשנה האחרונה.""']",,,,,,,
"הנאשם תיאר קושי בהתמודדות עם לחצים שונים, תסכול סביב הקושי לקדם ענייניו בפן הכלכלי וחוסר אונים מתמשך, אשר הביאוהו לצרוך בסמים כמקור תמיכה ובריחה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"נמסר כי הנאשם השתלב בטיפול ביחידה להתמכרויות במהלך חודש נובמבר 2018, מאז מוסר בדיקות שתן ללא שרידי סם.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
הנאשם משתתף בקבוצות טיפוליות ומגיע לשיחות פרטניות אחת לשבוע.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"הנאשם משתף פעולה, לוקח אחריות על מצבו ודפוסיו הבעייתיים בהקשר לסמים ועל המחירים הנפשיים, המשפחתיים והכלכליים שמשלם.",,,,"['1 : לא', '2 : כן', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],['כן'],,
דווח כי הנאשם משתף בכנות ונעזר בטיפול על מנת לערוך שינוי משמעותי בדפוסיו.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"נמסר כי סיים קבוצת מטופלים מתחילים וקבוצת ""צעדים"" ומועמד להיכנס לקבוצת מטופלים מתקדמים, והחל להשתתף במפגשי N/A מספר פעמים בשבוע.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
שירות המבחן התרשם כי הנאשם מגלה מוטיבציה לערוך שינוי בחייו ולשקם את עצמו ואת בני משפחתו.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"שירות המבחן התרשם כי הנאשם מאופיין ביכולות וכוחות לתפקוד תקין במסגרות חייו השונות, וכי צרך סמים נוכח קשייו להתמודד עם לחצים שונים, כשבאופן הדרגתי חלה התרופפות ביכולתו להציב לעצמו גבולות, העמיקו קשריו השוליים מעולם הסמים והוא פעל על פי דפוסי התנהגות שוליים.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"להערכת שירות המבחן, הנאשם מבין כיום את משמעות והשלכות מעשיו וחווה מחירים אישיים ומשפחתיים בעקבות מצבו.",,,,,,,,,,,,,,
"הנאשם מצליח לבחון התנהלותו ודפוסיו הבעייתיים במהלך החיים בכלל ובעת ביצוע העבירות בפרט, ומנצל את ההליך המשפטי לצורך הפקת לקחים ועריכת שינוי משמעותי בחייו.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"כגורמי סיכון במצבו של הנאשם הביא שירות המבחן בחשבון את עברו הפלילי ואת חומרת העבירות, מבלי שהורתע מסנקציות קודמות שהוטלו עליו; את הקשרים המשפחתיים הטעונים עם בני משפחתו לאורך השנים והעדר מערכת תמיכה עבורו; התמכרותו לסמים כדרך להתמודדות עם מצבי קונפליקט; וקשייו המתמשכים בוויסות וביסוס גבולות פנימיים עד לכדי הידרדרות משמעותית בתפקודו.",,,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,
"כגורמי הסיכוי לשיקום הביא שירות המבחן בחשבון את התייחסותו של הנאשם לביצוע העבירות; האחריות שלקח וביטויי החרטה; יכולת התבוננות עצמית ביקורתית והשקעת מאמצים לקיים אורח חיים יציב תעסוקתית ולתפקד כראוי במישור המשפחתי; בת זוגו וילדיו כגורם מדרבן לשינוי ושיקום ורשת ביטחון עבורו; הטיפול המשמעותי בו משולב ושיתוף הפעולה המלא עם שירות המבחן וגורמי הטיפול האחרים; והימנעותו מהסתבכות בפלילים מאז מעצרו, כשההערכה היא כי ההליך המשפטי הנוכחי מהווה עבורו גבול מרתיע ומגייס לשינוי.",,,,"['1 : לא', '2 : כן', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],['כן'],,
"שירות המבחן התרשם כי התכנית הטיפולית שבה שולב הנאשם ביחידה להתמכרויות תואמת את צרכיו ומצבו, והתמדתו במסגרת זו תתרום לחיזוק חלקים חיוביים בתפקודו ותפחית סיכון להתדרדרות חוזרת לאורח חיים התמכרותי ולשימוש בדפוסי חשיבה והתנהגות שוליים.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"בנוסף לכך, הבאתי בכלל חשבון את עברו פלילי של הנאשם בעבירות הבאות: ניסיון לתקיפת אדם לשם שוד בתנאים מחמירים ושוד מזויין בחבורה מיום 2.2.2009, בגינן הושת על הנאשם עונש מאסר בפועל למשך 20 חודשים ומאסר מותנה; העסקת עובד זר מיום 13.12.2017 בגינה הושת על הנאשם 170 שעות של""צ ומאסר מותנה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,
"לזכות הנאשם הבאתי בכלל חשבון את הודאתו במיוחס לו בכתב האישום שהוקל בתום הליך גישור, לקיחת האחריות מצדו על מעשיו, שיתוף הפעולה עם המשטרה מעת שנעצר, הבעת החרטה והחיסכון בזמן שיפוטי.",,,,,,,,,,,['כן'],['כן'],['כן'],
"עוד הבאתי בחשבון את השפעת הענישה על בני משפחתו של הנאשם וילדיו הקטינים, בעיקר לאחר שהתרשמתי מעדות רעייתו והקשיים מהם סבלו בשל מצבו של הנאשם, אורח חייו התמכרותי והקשיים הכלכליים עמם מתמודד (סעיף 40יא(2) לחוק העונשין).",,,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"לבסוף, מצאתי לתן משקל נכבד להליך השיקומי שעבר הנאשם, במהלכו השתלב במסגרות טיפוליות בחסות שירות המבחן, ושיתף פעולה כנדרש, כפי שפורט לעיל.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"במקרה דנא, התקבל הרושם כי הנאשם שואף לנהל אורח חיים נורמטיבי ותקין, שומר על יציבות תעסוקתית, ומנהל חיי משפחה תקינים.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"דומני כי הנאשם הפנים את חומרת מעשיו והכיר בטעויותיו, לקח אחריות מלאה על המעשים והפגין חרטה.",,,,,,,,,,,['כן'],['כן'],,
"מאז ביצוע העבירות נרתם הנאשם לשיקום חייו, שיתף פעולה עם שירות המבחן, הגיע למפגשים במסגרות השונות ושיתף פעולה.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
