text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"כן הוסיפה שאין טעם לחייה שלה, המנוחה הייתה לה חברה לכל דבר וסייעה לה עם בנותייה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"אמא של המנוחה ביקשה להטיל על הנאשם את העונש החמור ביותר האפשרי ומסרה כי יש לה ילד בת שנה ושמונה חודשים, דבר שמחזיק אותה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לא התגלה כל אשם תורם מטעם המנוחה והאשם בתאונה רובץ לפתחו של הנאשם בלבד.,,,,,,,,,,,,,,
"לעניין הנסיבות הקשורות לביצוע העבירה, הדגיש ב""כ המאשימה כי הנאשם נעדר דפוסים עברייניים, אך דבר זה שכיח בתיקי גרם מות ברשלנות ואינו מצדיק סטיה מהכלל לפיו יוטל עונש של מאסר בפועל.",,,,,,,,,,,,,,
"כן הפנה לגילו של הנאשם בעת האירוע (21 ותשעה חודשים), אך סבר שיש לתת לכך משקל מדוד לאור העובדה שלא מעט מהעבירות הרלוונטיות נעברות על ידי נהגים בגילאים צעירי0.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"בהתייחסו לתסקיר שירות המבחן, הפנה ב""כ המאשימה לעברו התעבורתי של הנאשם המחזיק ברישיון נהיגה משנת 2018 ובתקופה של שלוש שנים, צבר 12 הרשעות תעבורתיות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"בצד זאת, הפנה ב""כ המאשימה להודאת הנאשם שחסכה זמן שיפוטי וכן לנזק שנגרם לו כתוצאה מהתאונה כנסיבה שיש לשוקלה בתוך מתחם הענישה שיקבע.",,,,,,,,,,,['לא'],,,
"ב""כ הנאשם פירט בסיכומיו, את הנזק שנגרם לנאשם אשר נפגע פיסית ונפשית ואיבד את בת זוגו.",,"['1 : לא', '2 : לא', '3 : כן', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"באשר לנסיבותיו של הנאשם, הוסיף בא כוחו שהיה מאושפז במשך שבועיים, עבר שיקום של מספר חודשים, עתיד לעבור ניתוח נוסף, סובל מנכות זמנית של 100% ברגלו וכן מנכויות נפשיות ומפוסט טראומה ברמה בינונית חמורה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"באשר לכך טען ב""כ המאשימה כי בהתאם לתסקיר הרשמי, עומד שיעור הנכות על 36% וב""כ הנאשם מסר שיסרוק מסמך מעודכן במידת הצורך.",,,,,,,,,,,,,,
"ב""כ הנאשם הגיש מסמכים רלוונטיים והפנה לכך שלנאשם רישיון שימוש בקנביס, כפי שמצוין בתסקיר שירות המבחן.",,,,,,,,,,,,,,
"ב""כ הנאשם, הסביר כי לגישתו רמת רשלנותו של הנאשם הנה בינונית נמוכה.",,,,,,,,,,,,,,
"בבדיקת הסמים שנערכה לנאשם, נמצאו תוצרים של חילוף חומרי של קוקאין ולא תוצרים של קוקאין, כשהנאשם מסר לשירות המבחן שהשתמש בקוקאין כשלושים ושלוש שעות עובר לתאונה, כך שבעת התאונה לא היה הושפע מהסם, אלא נותרו בגופו תוצרי שימוש שאינם בעלי השפעה פסיכואקטיבית.",,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""בבדיקת הסמים שנערכה לנאשם, נמצאו תוצרים של חילוף חומרי של קוקאין ולא תוצרים של קוקאין.""']",,,,,,,,,
"לגבי נסיבותיו האישיות של הנאשם, טען בא כוחו כי תחושת האשם שלו חזקה מאוד והוא אדם מופנם מאוד המשתף ברגשותיו באופן כמעט בלעדי את המטפלת שמסייעת לו בנושא פוסט טראומה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ב""כ הנאשם מסר כי הוא סומך על בית המשפט.",,,,,,,,,,,,,,
"הנאשם, ביקש להתמקד ביום התאונה ובכוונותיו לעתיד.",,,,,,,,,,,,,,
"באשר ליום התאונה, מסר שהיה בעל כוונות טהורות כלפי המנוחה, ביום התאונה טיילו יחד בתל אביב ובדרכם חזרה אירעה התאונה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו, חלק קטן ממנו נמחק בכביש.",,,,,,,,,,,,,,
"באשר לעתיד, סיפר שיהיה לו אכפת מאם המנוחה עד לתום חיו, ינסה ליצור עמה קשר גם לאחר שיסיים לרצות את עונשו והוא מוכן להקריב רבות על מנת שיהיה שיפור ולו קל בהרגשתה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"באשר לנסיבותיו האישיות פירט הנאשם כי הוא נמצא בין 4 קירות, סובל מחוסר שינה ונותר ער בשומעו קולות של אופנועים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בהתאם לאמור בתסקיר שירות המבחן, עבר הנאשם בגיל 17 לתיכון המיועד לנוער בסיכון, לאחר שנחקר בעבירות הקשורות לסמים והשלים את לימודיו באופן שאפשר קבלת תעודת בגרות מלאה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בהתאם לחוו""ד, הנאשם נעדר דפוסים שוליים ומעורבותו בתאונה כמו גם תוצאותיה נחוו על ידו באופן קיצוני ומערער.",,,,,,,,,,,,,,
"לדברי הנאשם צרך קוקאין מספר פעמים, בנסיבות חברתיות ושלל התמכרות או צורך בטיפול ייעודי בנושא.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הרושם שעלה בידי נציגי שירות המבחן היה כי הנאשם במצוקה לנוכח תוצאות התאונה, נוטה לטשטש את רשלנותו תוך תפיסת החלקת האופנוע כגורם שאינו תלוי באופן נהיגתו ומתקשה להתמודד ברמה הרגשית עם אחריותו כנהג והאשמה הנלווית לכך.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בהסתמך על האמור במסמך רלוונטי ועל דברי הנאשם, עלה כי הנאשם אינו סבור שטיפולי שיחתי יכול לסייע בידיו, אינו רואה טעם בהיעזרות בטיפול ממוקד שהוצע על ידי שירות המבחן ונעזר בתרופות פסיכיאטריות כמו גם בקנביס רפואי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בהערכת גורמי השיקום, נלקחו לקיחת אחריותו על התאונה ונכונותו לשאת בעונש.",,,,,,,,,['לא'],['לא'],,,,
כן הובאו בחשבון גילו הצעיר והתמדתו במפגשים מול שירות המבחן למרות הקשיים שהדבר גורם לו.,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לסיכום התסקיר, בא שירות המבחן בהמלצה להביא בחשבון לעניין אורך המעצר את גילו הצעיר, העובדה שמדובר בהעמדתו הראשונה לדין, קשיו הרגשיים והתסמינים המלווים אותו גם בעת הכנת התסקיר, בין השאר בשל קרבתו הרגשית למנוחה.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בהתאם לחוו""ד הממונה על עבודות השירות, נמצא הנאשם מתאים לריצוי עבודות, תחת מגבלה רפואית של המנעות מעמידה ממושכת, עבודה ללא כלי חיתוך וללא נשיאה של משאות כבדים.",,,,,,,,,,,,,,
"כן צוין שהסכמה זו והתחייבותו לעמוד בתנאי עבודות השירות ניתנה למרות מצבו הרפואי והנפשי המורכב כפי שבא לידי ביטוי בחוו""ד שירות המבחן.",,,,,,,,,,,,,,
עיון בעברו התעבורתי של הנאשם מלמד כי הוא מחזיק ברישיון נהיגה משנת 2018 ולחובתו 12 הרשעות קודמות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
אין בעברו של הנאשם תאונות דרכים או עבירות הקשורות לשימוש בסמים/אלכוהול.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"מסמך שהוגש על ידי ההגנה ומתייחס למצבו הנפשי של הנאשם, מלמד כי לדבריו הוא סובל בעקבות התאונה מקשיים רבים, אשר לא יפורטו מטעמי צנעת הפרט.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
כן צורף רישיון לשימוש בקנביס שתוקפו בין 20.11.24-14.11.25.,,,,,,,,,,,,,,
"מסמך הנושא את הכותרת ""נכות"" מפרט כי תאריך 1.12.23, נקבע אחוז נכות רפואי משוכלל של 63% ומיום 26.5.23, נקבעו 100% נכות.",,,,,,,,,,,,,,
(8)   מצוקתו הנפשית של הנאשם עקב התעללות בו על ידי נפגע העבירה;,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"(4)  נטילת האחריות של הנאשם על מעשיו, וחזרתו למוטב או מאמציו לחזור למוטב;",,,,,,,,,['לא'],['כן'],,,,
(7)  התנהגותו החיובית של הנאשם ותרומתו לחברה;,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לעניין רמת הרשלנות, אישר בית המשפט המחוזי את קביעת בית משפט קמא כי מדובר ברשלנות בדרגה בינונית.",,,,,,,,,,,,,,
"המשיב נהג כשהוא שיכור, כאשר בדמו היו מצויים תוצרי חילוף של סם מסוכן מסוג קנבוס בריכוז 69 ננוגרם.",,,,,"['[קנביס], [קנבוס]']",['[69 - ננוגרם]'],['לא בעל הסמים'],,,,,,,
"בפסק דינו של בית המשפט המחוזי הוזכר כי ""בימ""ש קמא הביא גם את דברי ד""ר גופר בחוות דעתו ת/3 לפיהם לו המשיב היה אכן משתמש מזדמן בסם, השימוש האחרון נעשה בסם עד 24 שעות לפני האירוע, ולא ניתן לקבוע בוודאות את זמן השימוש האחרון בסם, ואם המשיב נהג תחת השפעת הסם בזמן האירוע.",,,,,,,,,,,,,,
"אף אנו כמו בימ""ש קמא, איננו מתעלמים בכך שהמשיב לא הודה ולא הורשע בכך שבעקבות נהיגתו בשכרות גרם ל""תאונה עצמית"" שבה נגרם מותה של המנוחה אך מן הראוי היה שבימ""ש קמא יחמיר בעונשו של המשיב מעבר לתקופות המאסר ולפסילה שהטיל עליו שכן המשיב התרשל בכך שביודעו כי הוא נתון תחת השפעת סמים נהג בקטנוע, שהוא כלי רכב פגיע, הסיע מאחוריו את חברתו בת ה-17.5, גם אם חבשה קסדה...",,,,,,,,,,,,,,
"בהחלטתו הגדיל בית המשפט המחוזי את עונש המאסר בפועל שהוטל על הנאשם כך שתחת 9 חודשי מאסר ירצה תקופה בת 15 חודשים (תוך הפניה לכלל שערכאת ערעור לא ממצה את הדין עם מי שהחליטה להחמיר בעונשו שהוטל עליו ע""י בימ""ש קמא  והאריך את רכיב הפסילה בפועל שהוטל משמונה לעשר שנים.",,,,,,,,,,,,,,
"במסגרת תפ (ת""א) 62249-02-20  מדינת ישראל נ' דניאל אחדות  (פורסם בנבו, 23.5.22) דן בית המשפט המחוזי בת""א בעניינו של מי שהורשע על פי הודאתו בעבירות של גרימת מוות בנהיגה רשלנית ונהיגה בשכרות.",,,,,,,,,,,,,,
"זאת על שבשעה 23.25, רכב על אופנוע בעיר בני ברק כשעובר ובסמוך צרך ""סם מסוכן מסוג קנביס ורכב על האופנוע תוך שהוא נתון תחת השפעת הסם כשבגופו: THC החומר הפעיל בקנביס בריכוז של 12.2 נ""ג/מ""ל ו- THC תוצר חילוף של החומר הפעיל בקנביס בריכוז של 149 נ""ג/מ""ל."" בעת רכיבתו שררו תנאי ראות טובים ולנאשם היה שדה ראיה פתוח לכיוון צומת לא פנוי, אליו נכנס בנסיעה רציפה מבלי להאט או להתאים את נסיעתו לתנאי הדרך.",,,,,['קנביס'],"['[12.2 - נ""ג/מ""ל], [149 - נ""ג/מ""ל]']",,,,,,,,
"אמנם מתוך עובדות כתב האישום המתוקן אין ללמוד כי נהיגתו של הנאשם תחת השפעת סם הייתה הגורם הישיר לרשלנות שהובילה לתאונה, אולם, כאמור, מדובר בנסיבה מחמירה המלמדת על רשלנות נמשכת."" בשיקלול בין השיקולים השונים בעניינו ובכלל זה, התייחסות לנטילת האחריות על ידו ולנסיבותיו האישיות, נגזרו על הנאשם בין השאר עונש מאסר בפועל של 12 חודשים ויום ופסילה בפועל בת 10 שנים.",,,,,,,,,,,,,,
"עובר ובסמוך לאמור, צרך הנאשם סם מסוכן מסוג קנביס ורכב על האופנוע תוך שהוא נתון תחת השפעת הסם כשבגופו: THC החומר הפעיל בקנביס בריכוז של 12.2 נ""ג/מ""ל ו- THC תוצר חילוף של החומר הפעיל בקנביס בריכוז של 149 נ""ג/מ""ל.",,,,,"['[קנביס], [קנביס]']","['[12.2 - נ""ג/מ""ל], [149 - נ""ג/מ""ל]']","['הנאשם לא מואשם בהחזקת מעבדה, אלא בהחזקת סם מסוג קנביס. הוא כן מואשם בצריכת הסם, כלומר, הוא השתמש בו']",,,,,,,
"ככל שהבנתי מגעת, התמקדה טענתו של ב""כ המאשימה בשתי נקודות, הראשונה נוגעת לנסיבות התאונה והשנייה , המשמעותית יותר, לרכיב הנהיגה תחת השפעת סמים.",,,,,,,,,,,,,,
"לאור כל האמור לעיל, משך אי התאמת נהיגתו לתנאי הדרך והרשעתו בעבירה נוספת של נהיגה תחת השפעת סמים, ולמולן היעדר עבירות אחרות הקשורות ישירות לאופן הסטייה שביצע הנאשם  הרי שיש להעמיד את רשלנותו של הנאשם ברף הבינוני ובגבול התחתון של הרף הבינוני הגבוה/ בואכה הרף הבינוני גבוה.",,,,,,,,,,,,,,
"כעולה מטיעוני הנאשם ובא כוחו במסגרת הסיכומים, מתסקיר שירות המבחן ומהמסמכים שהוצגו כמו גם מעובדות כתב האישום, נפצע הנאשם קשה במסגרת התאונה, אושפז למשך שבועיים וסובל מנכות (בשיעור של 36% אף אליבא דה ב""כ המאשימה) ומקשיים גופניים ונפשיים ניכרים.",,"['1 : לא', '2 : לא', '3 : כן', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"נזק נגרם לנאשם גם כתוצאה מהעובדה שבתאונה נגדעו חייה של בת זוגו, שלדבריו ארך הקשר ביניהם 3-4 חודשים וכוונותיו לגביה היו טהורות.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"במסגרת גמר (ת""א) 8037-02-18  מדינת ישראל נ' ירין יצחק לוי (פורסם בנבו 29.1.20)  נדון מי שהרכיב את חברתו בניגוד לחוק על אופנים בהם בוצעו שינויים מבניים  ונקבע כי ""הנאשם ""אדם נורמטיבי לחלוטין שאיבד את ארוסתו ברגע אחד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
ברף בינוני והוטל עליו עונש של מאסר בעבודות שירות לתקופה של 9 חודשים עבודות שירות לאחר שנמצא מתאים לפי השכלתו וכישוריו.,,,,,,,,,,,,[],[],[]
"עוד ניתן להזכיר את גזר הדין שניתן בעניין קלדרון, במסגרתו הורשע מי שהרכיב את חברתו בת גילה של המנוחה ובית המשפט המחוזי העלה את עונש מאסרו ל – 15 חודשים בפועל.",,,,,,,,,,,,,,
"בצד זאת, יש מקום להתחשב התחשבות מסויימת לעניין העונש בקשיים הנפשיים עמם מתמודד הנאשם כעולה משירות המבחן כמו גם  מהתרשמות בלתי אמצעית מדבריו באולם בית המשפט .",,,,,,,,,,,,,,
כן יש ליתן משקל מסויים להמלצת שירות המבחן להביא בחשבון לעניין אורך המעצר את גילו הצעיר והעובדה שמדובר בהעמדתו הראשונה לדין.,,,,,,,,,,,,,,
"בכל הנוגע לנטילת האחריות של הנאשם על מעשיו, הרי שמהודאתו בכתב האישום המתוקן עולה לכאורה נטילת אחריות כאמור.",,,,,,,,,,['כן'],,,,
עברו של הנאשם המחזיק כאמור רישיון נהיגה משנת 2018 ולחובתו 12 הרשעות קודמות אינו מן הקלים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"עם זאת, אין בעברו של הנאשם תאונות דרכים או עבירות הקשורות לשימוש בסמים/אלכוהול, כך שלא ניתן להצביע על חומרה יתרה הכרוכה באופן נהיגתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
לזכותו של הנאשם עומד שיתוף הפעולה עם רשויות החוק והודאתו שחסכה ניהול הליך משפטי.,,,,,,,,,,['כן'],,,,
"לאור כל האמור לעיל,  בהתחשב בכך שבצד אחד של המתרס  העדפת האינטרס הציבורי על פני הפרטי בעבירות של גרם מוות ברשלנות והקושי העולה מאופן נטילת אחריותו ובצידו השני הנזקים שנגרמו לנאשם כתוצאה מהתאונה, נסיבותיו האישיות  והודאתו בכתב האישום שהביאה להקטנת סבל פוטנציאלי למעורבים הרי שלעניות דעתי יש להעמיד את עונשו של הנאשם מעט מתחת למרכז המתחם שנקבע בכל הנוגע לעונש המאסר ובמרכז המתחם לעניין הפסילה.",,,,,,,,,,,,,,
מאסר בפועל מאחורי סורג ובריח לתקופה של 12 חודשים,,,,,,,,,,,,['12 חודשים'],[],[]
12 חודשי מאסר על תנאי והתנאי הוא שבמשך שלוש שנים מיום שחרור הנאשם ממאסר לא יעבור עבירה של גרם מוות ברשלנות בניגוד להוראות סעיף 64 לפקודת התעבורה.,,,,,,,,,,,,[],['12 חודשי מאסר על תנאי'],[]
"6 חודשי מאסר על תנאי והתנאי הוא שבמשך שלוש שנים מיום שחרור הנאשם ממאסר לא יעבור עבירה של נהיגה בשכרות, כולל מכוח סירב, נהיגה תחת השפעת אלכוהול ונהיגה בפסילה.",,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
"פסילת רישיון נהיגה לתקופה של 10 שנים בפועל  בניכוי הפסילה המנהלית והשיפוטית שריצה הנאשם,  למיטב הבנתי כעולה מבפ""ת 1464-10-23.",,,,,,,,,,,,[],[],[]
"היות ורישיון הנהיגה הופקד במסגרת בפ""ת 1464-10-23, הרי שאין צורך בהפקדה נוספת.",,,,,,,,,,,,,,
פסילת רשיון נהיגה לתקופה של -  12    חודשים וזאת על תנאי למשך  -  3  שנים.,,,,,,,,,,,,[],[],[]
"פיצוי להורי המנוחה בסכום כולל  של 25,000 ₪.",,,,,,,,,,,,[],[],[]
"ניתן לשלם חוב מסוג קנס/ פיצוי/ הוצאות כעבור שלושה ימים מיום מתן ההחלטה/  גזר הדין לחשבון המרכז לגביית קנסות, אגרות והוצאות ברשות האכיפה והגבייה באחת מהדרכים הבאות:",,,,,,,,,,,,,,
"לאור עונש המאסר בפועל שהוטל על הנאשם וקביעת הפיצוי להורי המנוחה, לא יוטל עליו רכיב של קנס.",,,,,,,,,,,,,,
